IK14,Disease,depmap_dep_lin,depmap_selectivity,depmap_has
DMJNNHOOLUXYBV,Complicated Intra-abdominal Infection,0.0,0.0,0
XZWYZXLIPXDOLR,Obesity; Insulin Resistance,0.0,0.0,0
XZWYZXLIPXDOLR,Polycystic Ovary Syndrome,0.0,0.0,0
FBOZXECLQNJBKD,Hydatidiform Mole,0.0,0.0,0
VAOCPAMSLUNLGC,Anal Incontinence,0.0,0.0,0
VAOCPAMSLUNLGC,Intra-abdominal Infections,0.0,0.0,0
FJLBFSROUSIWMA,Depression,0.0,0.0,0
VLPIATFUUWWMKC,non-dystrophic myotonia,0.0,0.0,0
VKHAHZOOUSRJNA,cervical ripening,-0.0264292847556327,-0.018924063137479616,1
OJLOPKGSLYJEMD,Cesarean complications,0.0,0.0,0
FABPRXSRWADJSP,"Atypical; Mycobacterium, Pulmonary, Tuberculous",0.0,0.0,0
FELGMEQIXOGIFQ,Gastroenteritis; Vomiting; Acute Gastroenteritis,0.0,0.0,0
FELGMEQIXOGIFQ,Chemotherapy Induced Nausea and Vomiting,0.0,0.0,0
FELGMEQIXOGIFQ,Postoperative Nausea and Vomiting,0.0,0.0,0
FELGMEQIXOGIFQ,Chemotherapy-Induced Nausea and Vomiting,0.0,0.0,0
VSZGPKBBMSAYNT,"Influenza, Human",0.0,0.0,0
RCINICONZNJXQF,Esophageal Cancer,0.0,1.9553952535603567,1
RCINICONZNJXQF,Gastric Carcinoma,0.0,1.9553952535603567,1
RCINICONZNJXQF,Triple Negative Breast Cancer,-2.2446930475135694,-0.28929779395321265,1
PMXMIIMHBWHSKN,schizophrenia,0.0,0.0,0
XDRYMKDFEDOLFX,HIV infection,0.0,0.0,0
PRMWGUBFXWROHD,generalized tonic-clonic seizures,0.0,0.0,0
SONNWYBIRXJNDC,seasonal allergic rhinitis,0.0,0.0,0
YIQPUIGJQJDJOS,Multiple Myeloma,0.0,-0.039929014258553025,1
DTGLZDAWLRGWQN,Coronary Artery Disease (CAD),0.0,0.0,0
DTGLZDAWLRGWQN,Myocardial Infarction; STEMI,0.0,0.0,0
DTGLZDAWLRGWQN,Myocardial Infarction,0.0,0.0,0
OIGNJSKKLXVSLS,Asthma; Wheezing,0.0,0.0,0
INDBQLZJXZLFIT,Plasmodium falciparum malaria,0.0,0.0,0
DBABZHXKTCFAPX,obesity,0.0,0.0,0
FYPMFJGVHOHGLL,hyperlipidemia,0.0,0.0,0
YREYEVIYCVEVJK,Upper Gastrointestinal Bleeding,0.0,0.0,0
XKLMZUWKNUAPSZ,Ischemic Cardiomyopathy; Nonischemic Cardiomyopathy; Heart Failure,0.0,0.0,0
XKLMZUWKNUAPSZ,Coronary Artery Disease; Angina Pectoris,0.0,0.0,0
JQXXHWHPUNPDRT,Latent Tuberculosis Infection,0.0,0.0,0
NCDNCNXCDXHOMX,HIV-1 Infections,0.0,0.0,0
NCDNCNXCDXHOMX,HIV,0.0,0.0,0
POGQSBRIGCQNEG,Lennox-Gastaut syndrome,0.0,0.0,0
DFEYYRMXOJXZRJ,coronary artery bypass,0.0,0.0,0
RYMZZMVNJRMUDD,Intestinal Neoplasm; Perioperative Care,0.0,0.0,0
RYMZZMVNJRMUDD,Asthma,0.0,0.0,0
KQKPFRSPSRPDEB,migraine,0.0,0.0,0
WOXKDUGGOYFFRN,Cardiovascular Disease; Insulin Resistance; Glucose Intolerance; Obesity,0.0,0.0,0
WOXKDUGGOYFFRN,Benign Prostatic Hyperplasia,0.0,0.0,0
DOMXUEMWDBAQBQ,tinea pedis,0.0,0.0,0
GKCBAIGFKIBETG,cataract,0.0,0.0,0
OEKWJQXRCDYSHL,Acute Coronary Syndrome; Percutaneous Coronary Intervention,0.0,0.0,0
OEKWJQXRCDYSHL,Coronary Artery Disease; Acute Coronary Syndrome,0.0,0.0,0
LERNTVKEWCAPOY,asthma,0.0,0.0,0
ZAKOWWREFLAJOT,radiation-induced brachial plexopathy,0.0,0.0,0
GYHCTFXIZSNGJT,Cirrhosis; Hepatic Encephalopathy; Hyponatremia,0.0,0.0,0
PKVRCIRHQMSYJX,Ovarian Cancer,0.0,0.0,0
GYDJEQRTZSCIOI,Coronary Artery Disease,0.0,0.0,0
GYDJEQRTZSCIOI,Hemoptysis,0.0,0.0,0
YNDXUCZADRHECN,gout,0.0,0.0,0
UHTHHESEBZOYNR,Locally Advanced or Metastatic Medullary Thyroid Cancer; Medullary Thyroid Cancer,-0.26431767888590607,0.090559200256905,1
JQSHBVHOMNKWFT,Nicotine Dependence,0.0,0.0,0
DAFYYTQWSAWIGS,COPD,0.0,0.0,0
SYOKIDBDQMKNDQ,Type 2 Diabetes,0.0,0.0,0
OGWKCGZFUXNPDA,Non-Hodgkin's Lymphoma,-2.2647044345202,-0.30930918095984317,1
YQNWZWMKLDQSAC,Treatment of Major Depressive Disorder,0.0,0.0,0
MVWVFYHBGMAFLY,Delirium; Impaired Cognition; Long Term Psychologic Disorders,0.0,0.0,0
GBBSUAFBMRNDJC,obstructive sleep apnea,0.0,0.0,0
UREBDLICKHMUKA,Carpal Tunnel Syndrome,0.0,0.0,0
LEBVLXFERQHONN,Laparoscopic Colecctomy,0.0,0.0,0
QYSXJUFSXHHAJI,Diabetes,0.0,0.0,0
LUKZNWIVRBCLON,perennial allergic rhinitis,0.0,0.0,0
ZEUITGRIYCTCEM,Parkinson's Disease,0.0,0.0,0
VJJPUSNTGOMMGY,HIV-1 Infection; Kaposi's Sarcoma,-2.5485055107321672,-0.012516199633871405,1
XTULMSXFIHGYFS,Chronic Obstructive Pulmonary Disease,0.0,0.0,0
SDUQYLNIPVEERB,Adenocarcinoma of the Pancreas; Advanced Solid Tumors; Cancer; Cancer of Pancreas; Cancer of the Pancreas; Metastases; Metastatic Cancer; Metastatic Pancreatic Cancer; Pancreas Cancer; Pancreatic Cancer; Bone Metastases; Endocrine Cancer; Oncology; Oncology Patients; Solid Tumors; Advanced Malignancy,-3.285229495153491,-0.09941793204555704,1
VPPJLAIAVCUEMN,Epilepsy,0.0,0.0,0
GQYIWUVLTXOXAJ,glioblastoma multiforme,0.0,0.0,0
OELFLUMRDSZNSF,type 2 diabetes mellitus,0.0,0.0,0
FMGSKLZLMKYGDP,Postmenopausal Cancer,0.0,0.0,0
ZPMNHBXQOOVQJL,functional constipation,0.0,0.0,0
KWGRBVOPPLSCSI,seasonal allergic rhinitis,0.0,0.0,0
MFFMDFFZMYYVKS,"Diabetes Mellitus, Type 2",0.0,0.0,0
NCEXYHBECQHGNR,With Cancer,0.0,0.0,0
TXEIIPDJKFWEEC,transthyretin amyloid polyneuropathy,0.0,0.0,0
PTOIAAWZLUQTIO,non-24-hour sleep-wake disorder,0.0,0.0,0
UAHFGYDRQSXQEB,polymorphic light eruption,0.0,0.0,0
IDBPHNDTYPBSNI,Child Comfort; Morphine; Intensive Care Units; Pediatric,0.0,0.0,0
UXOWGYHJODZGMF,Hypertension,0.0,0.0,0
UXOWGYHJODZGMF,pulmonary arterial hypertension,0.0,0.0,0
UXOWGYHJODZGMF,Marfan syndrome,0.0,0.0,0
OFCNXPDARWKPPY,mania,0.0,0.0,0
OFCNXPDARWKPPY,cardiovascular disease,0.0,0.0,0
OUJTZYPIHDYQMC,portopulmonary hypertension,0.0,0.0,0
OOUGLTULBSNHNF,Cystic Fibrosis,0.0,0.0,0
XUKUURHRXDUEBC,Type 1 Diabetes,0.0,0.0,0
KUVIULQEHSCUHY,perennial allergic rhinitis,0.0,0.0,0
YTKUWDBFDASYHO,Non-Hodgkin's Lymphoma,0.0,0.0,0
UREBDLICKHMUKA,Pregnancy; Respiratory Distress Syndrome; Pregnancy Outcomes; Preterm Birth,0.0,0.0,0
GJPICJJJRGTNOD,Mild Pulmonary Vascular Disease,0.0,0.0,0
VOVIALXJUBGFJZ,Bronchopulmonary Dysplasia,0.0,0.0,0
VOVIALXJUBGFJZ,"Colitis, Ulcerative",0.0,0.0,0
VOVIALXJUBGFJZ,Lymphocytic Colitis,0.0,0.0,0
GHOSNRCGJFBJIB,essential hypertension,0.0,0.0,0
GAGWJHPBXLXJQN,Advanced Colorectal Cancer,-0.7327040841249612,0.05983113527455064,1
YKPUWZUDDOIDPM,diabetic neuropathy,0.0,0.0,0
KPWSJANDNDDRMB,bipolar disorder,0.0,0.0,0
KPWSJANDNDDRMB,Bipolar I Disorder,0.0,0.0,0
QYSXJUFSXHHAJI,Gastric Bypass; Parathyroid Hormone,0.0,0.05827967458121788,1
VDHAWDNDOKGFTD,"Hyperparathyroidism, Primary; Hypercalcemia",-0.017412710582335848,-0.01212014334005767,1
MYSWGUAQZAJSOK,Traveler's Diarrhea,0.0,0.0,0
CXOXHMZGEKVPMT,Low back pain,0.0,0.0,0
DOAKLVKFURWEDJ,Infections,0.0,0.0,0
DPYMFVXJLLWWEU,Cystoscopes; Baxter Anaesthesia Brand of Desflurane; Sevoflurane,0.0,0.0,0
KYYIDSXMWOZKMP,Depression,0.0,0.0,0
UREBDLICKHMUKA,Development,0.0,0.0,0
UREBDLICKHMUKA,Inguinal Hernia; Femoral Hernia,0.0,0.0,0
QXWYKJLNLSIPIN,Parkinson's Disease,0.0,0.0,0
ZEUITGRIYCTCEM,Major Depressive Disorder,0.0,0.0,0
JUKPWJGBANNWMW,Heart Failure,0.0,0.0,0
JUKPWJGBANNWMW,Metabolic Syndrome; Endothelial Dysfunction,0.0,0.0,0
JUZNIMUFDBIJCM,intra-abdominal infection,0.0,0.0,0
QIALRBLEEWJACW,epilepsy,0.0,0.0,0
SUBDBMMJDZJVOS,Prevention,0.0,0.0,0
NNYBQONXHNTVIJ,ankle sprain,0.0,0.0,0
MNJVRJDLRVPLFE,ankylosing spondylitis,0.0,0.0,0
SDUQYLNIPVEERB,Surgically Resected Pancreatic Cancer,-3.285229495153491,-0.09941793204555704,1
ZDXPYRJPNDTMRX,colorectal cancer,0.0,0.0,0
XXSMGPRMXLTPCZ,Osteoarthritis,0.0,0.0,0
HEFNNWSXXWATRW,Altitude Sickness,0.0,0.0,0
KTUFNOKKBVMGRW,Gastrointestinal Stromal Tumors,0.0,0.0,0
QZZUEBNBZAPZLX,asthma,0.0,0.0,0
QZZUEBNBZAPZLX,Chronic Obstructive Pulmonary Disease,0.0,0.0,0
YQEZLKZALYSWHR,Pain; Hyperalgesia; Inflammatory Response,0.0,0.0,0
ZCVMWBYGMWKGHF,allergic conjunctivitis,0.0,0.0,0
MJIHNNLFOKEZEW,Erosive Esophagitis; GERD,0.0,0.006746290480102829,1
GOTYRUGSSMKFNF,Anemia,0.0,0.0,0
GOTYRUGSSMKFNF,Myelodysplastic Syndrome,0.0,0.0,0
VVIAGPKUTFNRDU,Pancreatic Cancer,0.0,0.0,0
HPHUVLMMVZITSG,Epilepsy; Generalized Tonic-Clonic Seizures,0.0,0.0,0
NNJVILVZKWQKPM,ankle sprain,0.0,0.0,0
LTXREWYXXSTFRX,diabetes Mellitus,0.0,0.0,0
DMKSVUSAATWOCU,inflammation,0.0,0.0,0
WGFOBBZOWHGYQH,opioid-induced constipation,0.0,0.0,0
OPXLLQIJSORQAM,Healthy Volunteers,0.0,0.0,0
DRLFMBDRBRZALE,Migraine,0.0,0.0,0
KBOPZPXVLCULAV,Lymphocytic Colitis,0.0,0.0,0
KBOPZPXVLCULAV,irritable bowel syndrome,0.0,0.0,0
XZWYZXLIPXDOLR,"Diabetes Mellitus, Type 2",0.0,0.0,0
FBOZXECLQNJBKD,Graft-versus-host Disease,0.0,0.0,0
JVLBPIPGETUEET,constipation,0.0,0.0,0
VKHAHZOOUSRJNA,pituitary-dependent Cushing's disease,0.0,0.0,0
RONZAEMNMFQXRA,Autism Spectrum Disorders,0.0,0.0,0
KKZJGLLVHKMTCM,Multiple Sclerosis,0.0,0.0,0
YFGHCGITMMYXAQ,in Cancer,0.0,0.0,0
RTGDFNSFWBGLEC,Graft-versus-Host Disease; Immune System Disorders,0.0,0.0,0
RTGDFNSFWBGLEC,Idiopathic Nephrotic Syndrome,0.0,0.0,0
IMONTRJLAWHYGT,Contraceptive Usage,0.0,0.0,0
PHVGLTMQBUFIQQ,gastroesophageal reflux disease,0.0,0.05244810692193499,1
SUBDBMMJDZJVOS,Gastric Ulcer,0.0,0.006746290480102829,1
SUBDBMMJDZJVOS,Gastroesophageal Reflux Disease; Heartburn,0.0,0.006746290480102829,1
FELGMEQIXOGIFQ,Schizoaffective and Schizophreniform Disorders; Schizophrenia,0.0,0.0,0
RCINICONZNJXQF,Neck Cancer,0.0,0.0,0
FPOHNWQLNRZRFC,Hodgkin lymphoma,-0.33682844211403556,-0.2045574504339936,1
FPVKHBSQESCIEP,Graft-versus-host Disease,0.0,0.0,0
DDBREPKUVSBGFI,epilepsy,0.0,0.0,0
HYAFETHFCAUJAY,Type 2 Diabetes Mellitus,0.0,0.0,0
UVSMNLNDYGZFPF,Primary Myelofibrosis; MPN-associated Myelofibrosis,0.0,0.0,0
DTGLZDAWLRGWQN,Hemodialysis; Chronic Renal Failure,-0.055965483733788964,0.018834700386379598,1
DTGLZDAWLRGWQN,ST Segment Elevation Myocardial Infarction,0.0,0.0,0
OIGNJSKKLXVSLS,Chronic Obstructive Pulmonary Disease,0.0,0.0,0
XOFYZVNMUHMLCC,Uveitis,0.0,0.0,0
RJKFOVLPORLFTN,Brain Injuries,0.0,0.0,0
ZPMNHBXQOOVQJL,constipation,0.0,0.0,0
URKOMYMAXPYINW,Bipolar Disorder,0.0,0.0,0
LOUPRKONTZGTKE,Plasmodium falciparum malaria,0.0,0.0,0
CZFFBEXEKNGXKS,infection,0.0,0.0,0
XKLMZUWKNUAPSZ,Angina; Pulmonary Arterial Hypertension,0.0,0.0,0
NCDNCNXCDXHOMX,HIV; HIV Infections,0.0,0.0,0
KGFYHTZWPPHNLQ,"Arthritis; Osteoarthritis, Knee; Osteoarthritis, Hip; Thromboembolism",0.0,0.0,0
XSVMFMHYUFZWBK,Alzheimer's Disease,0.0,0.0,0
VGKDLMBJGBXTGI,Chronic Kidney Disease; Depression,-0.03558166487031122,-0.010101839320401117,1
VGKDLMBJGBXTGI,Roux en Y Gastric Bypass Surgery,0.0,0.0254798255499101,1
DFEYYRMXOJXZRJ,coronary artery disease,0.0,0.0,0
DFEYYRMXOJXZRJ,Cystoscopes; Baxter Anaesthesia Brand of Desflurane; Sevoflurane,0.0,0.0,0
RYMZZMVNJRMUDD,"Cirrhosis; Hypertension, Portal; Bleeding Esophageal Varices; Portal Vein Thrombosis",0.0,0.8187740853233776,1
RYMZZMVNJRMUDD,Portal Hypertension; Esophageal Varices; Liver Cirrhosis,-0.7643057975478545,0.05446828777552304,1
SJZRECIVHVDYJC,fibromyalgia,0.0,0.0,0
LXMSZDCAJNLERA,myocardial infarction,0.0,0.0,0
GGCSSNBKKAUURC,Child Comfort; Morphine; Intensive Care Units; Pediatric,0.0,0.0,0
WOXKDUGGOYFFRN,Benign Prostatic Hyperplasia; Enlarged Prostate,0.08590242756704189,0.04417535390734605,1
RMMXLENWKUUMAY,Hypertension,0.0,0.0,0
SPMVMDHWKHCIDT,Subjects Who Have Participated in a Study of Tivozanib Versus Sorafenib in Kidney Carcinoma,-0.10285293608105602,0.007449744989232204,1
OOGJQPCLVADCPB,Low back pain,0.0,0.0,0
GYHCTFXIZSNGJT,Ascites; Hepatic Cirrhosis,0.0,0.0,0
XFCLJVABOIYOMF,Circulatory; Change,0.0,0.0,0
GYDJEQRTZSCIOI,Knee Arthropathy,0.0,0.0,0
PHLBKPHSAVXXEF,Sleep Disorder,0.0,0.0,0
YNDXUCZADRHECN,diabetic macular edema,0.0,0.0,0
HDOVUKNUBWVHOX,Human Immunodeficiency Virus; Herpes Simplex,0.0,0.0,0
JQSHBVHOMNKWFT,Smoking Cessation,0.0,0.0,0
DAFYYTQWSAWIGS,asthma,0.0,0.0,0
SYOKIDBDQMKNDQ,Insulin Resistance; Microvascular Disease,0.0,0.0,0
SYOKIDBDQMKNDQ,Type II Diabetes Mellitus,0.0,0.0,0
YQNWZWMKLDQSAC,depressive disorder,0.0,0.0,0
PJVWKTKQMONHTI,in Cancer,0.0,0.0,0
PJVWKTKQMONHTI,Atrial Fibrillation; Stroke,0.0,0.0,0
PJVWKTKQMONHTI,Anticoagulation in Pregnancy,0.0,0.0,0
OUJTZYPIHDYQMC,"Hypertension, Pulmonary",0.0,0.0,0
YFGHCGITMMYXAQ,Treat Cancer,0.0,0.0,0
KUVIULQEHSCUHY,allergic rhinitis,0.0,0.0,0
KHOITXIGCFIULA,Bowel Preparation,0.0,0.0,0
MAEIEVLCKWDQJH,autism spectrum disorder,0.0,0.0,0
JUZNIMUFDBIJCM,Infection; Surgical Site Infection,0.0,0.0,0
NNYBQONXHNTVIJ,postoperative pain,0.0,0.0,0
GKDRMWXFWHEQQT,Rheumatoid Arthritis,0.0,0.0,0
HEFNNWSXXWATRW,Fever,0.0,0.0,0
WWYNJERNGUHSAO,Healthy,0.0,0.0,0
VOBHXZCDAVEXEY,binge eating disorder,0.0,0.0,0
PSIFNNKUMBGKDQ,Hypertension; Cardiovascular Disease,0.0,0.0,0
XZWYZXLIPXDOLR,Breast Cancer,-0.03979431929235086,0.023151287959105163,1
USSIQXCVUWKGNF,HIV infection,0.0,0.0,0
RTGDFNSFWBGLEC,Lung Transplantation,-0.6682605978346716,-0.11505464173459379,1
IPVQLZZIHOAWMC,Diabetes; Microalbuminuria,0.0,0.0,0
NFBAXHOPROOJAW,Anticoagulation in Pregnancy,0.0,0.0,0
DTGLZDAWLRGWQN,Coronary Artery Disease (CAD); Acute Coronary Syndrome (ACS),0.0,0.0,0
TUZYXOIXSAXUGO,Liver Cancer,-0.7643057975478545,0.05446828777552304,1
IENZQIKPVFGBNW,post-traumatic stress disorder,0.0,0.0,0
ZTVQQQVZCWLTDF,Labor pain,0.0,0.0,0
YXRDKMPIGHSVRX,cardiac arrest,0.0,0.0,0
LXMSZDCAJNLERA,diabetes mellitus,0.0,0.0,0
WINHZLLDWRZWRT,Metastatic Kidney Cancer,-0.19830595276128432,-0.0008794337298736188,1
WSNODXPBBALQOF,open-angle glaucoma,0.0,0.0,0
GYHCTFXIZSNGJT,Autosomal Dominant Polycystic Kidney Disease （ADPKD),0.06321202945029462,0.00762785317742877,1
HDOVUKNUBWVHOX,HIV Infection; Herpes Simplex Type II; HIV Infections,0.0,0.0,0
JGCMEBMXRHSZKX,Congenital Heart Disease With Fontan Circulation,0.0,0.0,0
LWGUASZLXHYWIV,Metastatic Colorectal Cancer,-1.9243715230890845,-0.03011543184487686,1
DOMQFIFVDIAOOT,obesity,0.0,0.0,0
NKGSHRLGUQURMS,Breast Cancer; Ovarian Cancer; Pancreas Cancer; Prostate Cancer; BRCA1 Mutation; BRCA-Mutated Ovarian Carcinoma; BRCA-Associated Breast Carcinoma; HRD Positive Advanced Ovarian Cancer,-0.24660287341558704,0.05562752600986817,1
PHXJVRSECIGDHY,Acute Lymphoblastic Leukemia,-0.3566439019627227,-0.32906294472569303,1
DWKNOLCXIFYNFV,Diabetic Retinopathy,0.0,0.0,0
UBPYILGKFZZVDX,Chronic Leukemia,-0.3566439019627227,-0.24430998672654664,1
QNZCBYKSOIHPEH,Aortic Valve Disease; Aortic Valve Stenosis; Aortic Valve Failure,0.0,0.0,0
REQQVBGILUTQNN,Systemic Sclerosis,0.0,0.0,0
CJCYTUJOSMYXLE,"Hepatitis B; HBV; Hepatitis B, Chronic",0.0,0.0,0
RJKFOVLPORLFTN,"Pregnancy, Unwanted",0.0,0.0,0
REQQVBGILUTQNN,Subjects With Idiopathic Pulmonary Fibrosis,0.0,0.0,0
REQQVBGILUTQNN,Participants With Idiopathic Pulmonary Fibrosis,0.0,0.0,0
WDOGQTQEKVLZIJ,Ovarian Cancer,0.0,1.9553952535603567,1
JOGKUKXHTYWRGZ,Prostate Cancer,-1.3154051538559712,-0.05667233953043449,1
XSMSNFMDVXXHGJ,Chronic Lymphocytic Leukemia; Mantle Cell Lymphoma; Diffuse Large B-cell Lymphoma; Indolent Non-Hodgkin's Lymphoma,0.007453723952129043,-0.004023529664245693,1
IFSDAJWBUCMOAH,Chronic Lymphocytic Leukemia; Mantle Cell Lymphoma; Diffuse Large B-cell Lymphoma; Indolent Non-Hodgkin's Lymphoma,-0.30676416979093446,-0.10660273206553991,1
WINHZLLDWRZWRT,Neurofibromatosis; NF1; Plexiform Neurofibromas,0.0,0.0,0
JOGKUKXHTYWRGZ,Cell Carcinoma,0.0,0.0,0
AAKJLRGGTJKAMG,Brain Cancer; Glioblastoma Multiforme,-0.010741061906993317,0.22658603057090265,1
CMSMOCZEIVJLDB,Graft Versus Host Disease,0.0,0.0,0
NMUSYJAQQFHJEW,Graft Versus Host Disease,0.0,0.0,0
BPEGJWRSRHCHSN,Brain Cancer; Glioblastoma Multiforme,0.0,0.0,0
WAEXFXRVDQXREF,Brain Cancer; Glioblastoma Multiforme,-1.3271453698324662,-0.10411765274659812,1
AAKJLRGGTJKAMG,Hormone-Sensitive Metastatic Breast Cancer,-0.1663261725663501,0.07100091991154586,1
PKCDDUHJAFVJJB,Hormone-Sensitive Metastatic Breast Cancer,-0.099278050672114,0.16236057161324496,1
KXVKOYCGACSUPP,Seborrheic Dermatitis; Papulopustular Rosacea,0.0,0.0,0
BNMFQWUHWYJTRI,COVID-19,0.0,0.0,0
UAQOKKXVCNQHIP,Primary Mitochondrial Myopathy,0.0,0.0,0
CSCLQCHKUAMZOY,Amyotrophic Lateral Sclerosis,0.0,0.0,0
QBQMUMMSYHUDFM,Schizophrenia,0.0,0.0,0
ROTWSDMXHVGAHZ,Chronic Kidney Disease,0.16486624611555412,0.028262657865299967,1
OZWKMVRBQXNZKK,Patients Undergoing Surgery for Non-Small Cell Lung Cancer,0.0828773789364188,0.0032592164097216547,1
JQLBBYLGWHUHRW,Duchenne Muscular Dystrophy,0.0,0.0,0
AFLFKFHDSCQHOL,Non Alcoholic Steatohepatitis,0.0,0.0,0
KTBSXLIQKWEBRB,Chronic Graft-Versus-Host Disease,0.0,0.0,0
QXWZQTURMXZVHJ,Chronic Thromboembolic Pulmonary Hypertension,0.0,0.0,0
HWGQMRYQVZSGDQ,Breast Cancer,-0.23302431386492528,-0.02373927494504266,1
XYLJNLCSTIOKRM,Graft Versus Host Disease; Ocular Surface Disease; oGVHD; Ocular Graft vs Host Disease; Brimonidine Tartrate; Lubricant Eye Drops; Ophthalmic Solutions; Graft vs Host Disease,0.0,0.0,0
OYFMQDVLFYKOPZ,Alopecia Areata,0.0,0.0,0
YAYRGNWWLMLWJE,Breast Cancer,0.0,0.0,0
CMSMOCZEIVJLDB,Colorectal Cancer,0.0,0.0,0
MJHOMTRKVMKCNE,Cell Lymphoma,-0.2624224996403912,-0.11580561061248512,1
JUPOTOIJLKDAPF,Advanced Solid Tumors,0.0,0.0,0
KJNNWYBAOPXVJY,Alzheimer's Disease,0.0,0.0,0
PZBCKZWLPGJMAO,"Lymphoma, Non-Hodgkin",-0.4517134866382085,0.05339494116672722,1
SFVLTCAESLKEHH,primary mitochondrial disease,0.0,0.0,0
AZEXWHKOMMASPA,huntington disease,0.0,0.0,0
HYAFETHFCAUJAY,Alzheimer Disease,0.0,0.0,0
DRHKJLXJIQTDTD,Postoperative Urinary Retention,0.0,0.0,0
MYPYJXKWCTUITO,INFECTION,0.0,0.0,0
HFNKQEVNSGCOJV,Pancreatic Cancer,-0.032007471125541476,0.03647104717813564,1
AUUKUAHPMHVZJL,Cardiothoracic Surgery; Vascular Surgery,0.0,0.0,0
UCTWMZQNUQWSLP,Traumatic Femur Fracture,0.0,0.0,0
HYAFETHFCAUJAY,Alzheimer's Disease,0.0,0.0,0
ZKMNUMMKYBVTFN,Traumatic Femur Fracture,0.0,0.0,0
RAHBGWKEPAQNFF,Advanced Non-Squamous Non-Small Cell Lung Cancer,-0.20409800966071415,-0.006671490629303445,1
MAYQIFVKVAUMPD,Alzheimer's Disease,0.0,0.0,0
UXIPFQUBOVWAQW,Internal Hemorrhoids,0.0,0.0,0
ZBBHBTPTTSWHBA,intracerebral hemorrhage,0.0,0.0,0
MPVGZUGXCQEXTM,Refractory Colorectal Cancer,-0.16186566818299883,0.035560850848411873,1
OOUGLTULBSNHNF,Duchenne Muscular Dystrophy; Becker Muscular Dystrophy,0.0,0.0,0
VOXZDWNPVJITMN,Triple Negative Breast Cancer,-0.33033499306052333,-0.2774030028172715,1
ULXXDDBFHOBEHA,Squamous Cell Carcinoma of the Head and Neck,-0.7179594786177754,-0.36308259947496435,1
MVGWUTBTXDYMND,"Atopic Dermatitis; Atopic Dermatitis, Unspecified; Eczema; Eczema, Atopic",0.0,0.0,0
YAYRGNWWLMLWJE,Triple-Negative Breast Neoplasms; Breast Neoplasm; Breast Cancer; Triple-Negative Breast Cancer,0.0,0.0,0
HWGQMRYQVZSGDQ,Breast Neoplasms; BRCA 1 Gene Mutation; BRCA 2 Gene Mutation,-0.23302431386492528,-0.02373927494504266,1
DKNWSYNQZKUICI,Patients With Moderate or Severe COVID-19,0.0,0.0,0
ZPMNHBXQOOVQJL,Constipation,0.0,0.0,0
MLDQJTXFUGDVEO,Radiotherapy; Toripalimab; Sorafenib; Advanced Hepatocellular Carcinoma,-0.20131720392283284,-0.021684976428859748,1
YQNWZWMKLDQSAC,Depression,0.0,0.0,0
UREBDLICKHMUKA,"Coronavirus Infection; Pneumonia, Viral; Acute Respiratory Distress Syndrome",0.0,0.0,0
XXSMGPRMXLTPCZ,COVID-19; SARS-CoV 2,0.0,0.0,0
FWCVZAQENIZVMY,Sickle Cell Disease,0.0,0.0,0
SGEIEGAXKLMUIZ,Amyotrophic Lateral Sclerosis,0.0,0.0,0
SGEIEGAXKLMUIZ,Inclusion Body Myositis,0.0,0.0,0
PHVGLTMQBUFIQQ,Functional Dyspepsia,0.0,0.0,0
YOZBGTLTNGAVFU,"Primary MDS (Very Low, Low or Intermediate IPSS-R With <5% Blasts); Anemia",0.0,0.0,0
GMRQFYUYWCNGIN,Secondary Hyperparathyroidism-Chronic Kidney Disease,-0.05232930601272791,0.005950368568489975,1
BSMCAPRUBJMWDF,Advanced BRAFV600 Wild-type Melanoma,-0.37413855712681304,-0.18696712701656443,1
IAKHMKGGTNLKSZ,Atrial Fibrillation; Cardiac Surgery; Colchicine Adverse Reaction,0.0,0.0,0
AFLFKFHDSCQHOL,Nonalcoholic Steatohepatitis (NASH) With Fibrosis,0.0,0.0,0
WIKYUJGCLQQFNW,Headache,0.0,0.0,0
MLDQJTXFUGDVEO,Hepatocellular Carcinoma; Recurrence,-0.20131720392283284,-0.021684976428859748,1
YQNWZWMKLDQSAC,"Depressive Disorder, Major",0.0,0.0,0
WXJFKKQWPMNTIM,Cytomegalovirus Disease; Kidney Transplant Infection,0.0,0.0,0
WXJFKKQWPMNTIM,Cytomegalovirus Disease,0.0,0.0,0
RHWKPHLQXYSBKR,HIV,0.0,0.0,0
PGTVWKLGGCQMBR,Drug Resistant Partial Onset Seizure,0.0,0.0,0
RFHAOTPXVQNOHP,Cutaneous Leishmaniasis,0.0,0.0,0
GXALXAKNHIROPE,Familial Chylomicronemia Syndrome (FCS) (HLP Type I),0.0,0.0,0
CWHUFRVAEUJCEF,Metastatic Breast Cancer,-0.7229730765846267,-0.21786464877969103,1
AYXYPKUFHZROOJ,Spinal Fusion,0.0,0.0,0
ONIQOQHATWINJY,Prostate Cancer; Castration Resistant Prostate Cancer; Pain; Prostatic Neoplasms,-0.1756315459424002,-0.06102894630843095,1
CMSMOCZEIVJLDB,Diffuse Large B-Cell Lymphoma,0.0,0.0,0
VSNHCAURESNICA,Sickle Cell Anemia,0.0,0.0,0
YFGHCGITMMYXAQ,Depression,0.0,0.0,0
