NCT_ID,Drug_Clean,Disease,endpoint_readout,endpoint_organ,drug_organ,endpoint_mech_category,is_on_mech_surrogate,is_surrogate_pass
NCT01232283,apremilast,plaque psoriasis,BIOMARKER,oncology,oncology,on_mech_surrogate,1,1
NCT01072630,armodafinil,Major Depression,SYMPTOM_SCALE,cns,cns,ambiguous,0,0
NCT01072929,armodafinil,Major Depression,SYMPTOM_SCALE,cns,cns,ambiguous,0,0
NCT01142596,asenapine,schizophrenia,other,other,cns,ambiguous,0,0
NCT01140451,ataluren,Cystic Fibrosis,CLINICAL_EVENT,other,msk,clinical_off_or_other,0,0
NCT01236365,atorvastatin,Type 1 Diabetes,BIOMARKER,renal,cardiac,off_mech,0,0
NCT01074047,azacitidine,Acute Myeloid Leukemia,CLINICAL_EVENT,oncology,oncology,clinical_on_mech,0,0
NCT01133626,beclomethasone dipropionate,perennial allergic rhinitis,SYMPTOM_SCALE,other,respiratory,ambiguous,0,0
NCT01059630,bendamustine,Non-Hodgkin's Lymphoma,CLINICAL_EVENT,hematologic,oncology,clinical_off_or_other,0,0
NCT01073163,bendamustine,Cell Lymphoma,other,other,oncology,ambiguous,0,0
NCT01222247,betamethasone,Pregnancy; Respiratory Distress Syndrome; Pregnancy Outcomes; Preterm Birth,CLINICAL_EVENT,metabolic,derm,clinical_off_or_other,0,0
NCT01218607,bosentan,Mild Pulmonary Vascular Disease,BIOMARKER,respiratory,cardiac,off_mech,0,0
NCT01143181,brincidofovir,adenovirus infection,BIOMARKER,infection,infection,on_mech_surrogate,1,1
NCT01261325,brivaracetam,epilepsy,other,cns,cns,ambiguous,0,0
NCT01035190,budesonide,Bronchopulmonary Dysplasia,CLINICAL_EVENT,other,metabolic,clinical_off_or_other,0,0
NCT01100112,budesonide,"Colitis, Ulcerative",BIOMARKER,hematologic,metabolic,off_mech,0,0
NCT01209208,budesonide,Lymphocytic Colitis,BIOMARKER,hematologic,metabolic,off_mech,0,0
NCT01114308,buprenorphine,opioid use disorder,other,other,cns,ambiguous,0,0
NCT01256450,buprenorphine,Low back pain,SYMPTOM_SCALE,cns,cns,ambiguous,0,0
NCT00943618,bupropion,Smoking Cessation,other,other,cns,ambiguous,0,0
NCT01135212,candesartan cilexetil,essential hypertension,BIOMARKER,other,unk,ambiguous,0,0
NCT01026142,capecitabine,Metastatic Breast Cancer,CLINICAL_EVENT,oncology,oncology,clinical_on_mech,0,0
NCT01097018,capecitabine,Advanced Colorectal Cancer,CLINICAL_EVENT,oncology,oncology,clinical_on_mech,0,0
NCT01112826,capecitabine,Breast Cancer,CLINICAL_EVENT,other,oncology,clinical_off_or_other,0,0
NCT05029297,capsaicin,diabetic neuropathy,SYMPTOM_SCALE,cns,cns,ambiguous,0,0
NCT01058096,cariprazine,bipolar disorder,SYMPTOM_SCALE,cns,cns,ambiguous,0,0
NCT01058668,cariprazine,Bipolar I Disorder,SYMPTOM_SCALE,cns,cns,ambiguous,0,0
NCT01059539,cariprazine,Bipolar I Disorder,SYMPTOM_SCALE,cns,cns,ambiguous,0,0
NCT01104766,cariprazine,schizophrenia,CLINICAL_EVENT,cns,cns,clinical_on_mech,0,0
NCT01104779,cariprazine,schizophrenia,CLINICAL_EVENT,cns,cns,clinical_on_mech,0,0
NCT01104792,cariprazine,schizophrenia,SYMPTOM_SCALE,cns,cns,ambiguous,0,0
NCT01130181,vitamin D3,vitamin D deficiency,CLINICAL_EVENT,other,metabolic,clinical_off_or_other,0,0
NCT01138475,vitamin D3,Gastric Bypass; Parathyroid Hormone,other,other,metabolic,ambiguous,0,0
NCT01190683,vitamin D3,vitamin D deficiency,other,other,metabolic,ambiguous,0,0
NCT02005718,vitamin D3,chronic kidney disease,ORGAN_FUNCTION,other,metabolic,ambiguous,0,0
NCT00975221,cinacalcet,"Hyperparathyroidism, Primary; Hypercalcemia",BIOMARKER,other,endocrine,ambiguous,0,0
NCT01208922,ciprofloxacin,Traveler's Diarrhea,other,other,infection,ambiguous,0,0
NCT01179828,clobazam,Low back pain,SYMPTOM_SCALE,cns,cns,ambiguous,0,0
NCT01031680,dapagliflozin,Type 2 Diabetes Mellitus,BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01042977,dapagliflozin,Type 2 Diabetes Mellitus,BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01095653,dapagliflozin,Type 2 Diabetes,BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01095666,dapagliflozin,Type 2 Diabetes,BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01137474,dapagliflozin,Type 2 Diabetes,BIOMARKER,cardiac,metabolic,off_mech,0,0
NCT01195662,dapagliflozin,Type 2 Diabetes,BIOMARKER,cardiac,metabolic,off_mech,0,0
NCT01184872,daptomycin,Infections,CLINICAL_EVENT,infection,infection,clinical_on_mech,0,0
NCT01219881,desflurane,Cystoscopes; Baxter Anaesthesia Brand of Desflurane; Sevoflurane,other,other,cns,ambiguous,0,0
NCT01527786,desvenlafaxine,Depression,SYMPTOM_SCALE,other,cns,ambiguous,0,0
NCT01062568,dexamethasone,Development,BIOMARKER,other,derm,ambiguous,0,0
NCT01170780,dexamethasone,Inguinal Hernia; Femoral Hernia,SYMPTOM_SCALE,cns,derm,off_mech,0,0
NCT01176240,droxidopa,Parkinson's Disease,CLINICAL_EVENT,other,cardiac,clinical_off_or_other,0,0
NCT01089556,duloxetine,"Diabetic Neuropathy, Painful",SYMPTOM_SCALE,cns,cns,ambiguous,0,0
NCT01140906,duloxetine,Major Depressive Disorder,SYMPTOM_SCALE,cns,cns,ambiguous,0,0
NCT01212991,enzalutamide,Metastatic Prostate Cancer,CLINICAL_EVENT,oncology,oncology,clinical_on_mech,0,0
NCT01115855,eplerenone,Heart Failure,CLINICAL_EVENT,cardiac,cardiac,clinical_on_mech,0,0
NCT01319344,eplerenone,Metabolic Syndrome; Endothelial Dysfunction,other,other,cardiac,ambiguous,0,0
NCT01069900,ertapenem,intra-abdominal infection,CLINICAL_EVENT,other,infection,clinical_off_or_other,0,0
NCT01422720,eslicarbazepine acetate,epilepsy,SYMPTOM_SCALE,other,unk,ambiguous,0,0
NCT01069939,esomeprazole,Prevention,CLINICAL_EVENT,other,metabolic,clinical_off_or_other,0,0
NCT01198834,etodolac,ankle sprain,SYMPTOM_SCALE,cns,msk,off_mech,0,0
NCT01091675,etoricoxib,ankylosing spondylitis,SYMPTOM_SCALE,other,msk,ambiguous,0,0
NCT01199861,fingolimod,Multiple Sclerosis,ORGAN_FUNCTION,infection,oncology,off_mech,0,0
NCT01201356,fingolimod,Multiple Sclerosis,CLINICAL_EVENT,other,oncology,clinical_off_or_other,0,0
NCT01086384,fluticasone furoate,asthma,CLINICAL_EVENT,respiratory,respiratory,clinical_on_mech,0,0
NCT01159912,fluticasone furoate,asthma,ORGAN_FUNCTION,respiratory,respiratory,on_mech_surrogate,1,1
NCT00981058,gemcitabine,Lung Cancer,CLINICAL_EVENT,oncology,oncology,clinical_on_mech,0,0
NCT01072981,gemcitabine,Surgically Resected Pancreatic Cancer,CLINICAL_EVENT,oncology,oncology,clinical_on_mech,0,0
NCT01167881,glimepiride,Type 2 Diabetes,BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01189890,glimepiride,Type 2 Diabetes Mellitus,BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01087658,glutamine,colorectal cancer,other,cns,metabolic,off_mech,0,0
NCT01132118,hydroxychloroquine,Rheumatoid Arthritis,BIOMARKER,metabolic,infection,off_mech,0,1
NCT01148043,hydroxychloroquine,Osteoarthritis,SYMPTOM_SCALE,cns,infection,off_mech,0,0
NCT01171794,ibuprofen,Altitude Sickness,SYMPTOM_SCALE,cns,endocrine,off_mech,0,0
NCT01151852,imatinib,Gastrointestinal Stromal Tumors,CLINICAL_EVENT,oncology,oncology,clinical_on_mech,0,0
NCT01068600,indacaterol,chronic obstructive pulmonary disease,ORGAN_FUNCTION,respiratory,respiratory,on_mech_surrogate,1,1
NCT01079130,indacaterol,asthma,ORGAN_FUNCTION,respiratory,respiratory,on_mech_surrogate,1,1
NCT01089127,indacaterol,Chronic Obstructive Pulmonary Disease,ORGAN_FUNCTION,respiratory,respiratory,on_mech_surrogate,1,1
NCT01117012,ivacaftor,cystic fibrosis,CLINICAL_EVENT,other,respiratory,clinical_off_or_other,0,0
NCT01301079,ketamine,Pain; Hyperalgesia; Inflammatory Response,SYMPTOM_SCALE,cns,cns,ambiguous,0,0
NCT00770133,ketotifen,allergic conjunctivitis,SYMPTOM_SCALE,other,respiratory,ambiguous,0,0
NCT01509261,lansoprazole,Erosive Esophagitis; GERD,other,other,metabolic,ambiguous,0,0
NCT01029262,lenalidomide,Anemia,SYMPTOM_SCALE,other,oncology,ambiguous,0,0
NCT01109004,lenalidomide,Multiple Myeloma,CLINICAL_EVENT,hematologic,oncology,clinical_off_or_other,0,0
NCT01243476,lenalidomide,Myelodysplastic Syndrome,SYMPTOM_SCALE,hematologic,oncology,off_mech,0,0
NCT01121848,leucovorin,Pancreatic Cancer,CLINICAL_EVENT,oncology,unk,clinical_off_or_other,0,0
NCT01063764,levetiracetam,Epilepsy; Partial Seizures,SYMPTOM_SCALE,cns,cns,ambiguous,0,0
NCT01228747,levetiracetam,Epilepsy; Generalized Tonic-Clonic Seizures,other,cns,cns,ambiguous,0,0
NCT01087502,linagliptin,diabetes Mellitus,BIOMARKER,renal,metabolic,off_mech,0,0
NCT01194830,linagliptin,Type 2 Diabetes,BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01204294,linagliptin,"Diabetes Mellitus, Type 2",CLINICAL_EVENT,other,metabolic,clinical_off_or_other,0,0
NCT01214239,linagliptin,"Diabetes Mellitus, Type 2",BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01215097,linagliptin,"Diabetes Mellitus, Type 2",BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01170221,linezolid,skin and soft tissue bacterial infection,other,oncology,infection,off_mech,0,0
NCT01060072,loteprednol etabonate,inflammation,SYMPTOM_SCALE,other,sensory,ambiguous,0,0
NCT01298219,lubiprostone,opioid-induced constipation,other,other,metabolic,ambiguous,0,0
NCT01173562,mebendazole,Healthy Volunteers,SYMPTOM_SCALE,other,infection,ambiguous,0,0
NCT01357031,melatonin,Migraine,SYMPTOM_SCALE,cns,cns,ambiguous,0,0
NCT01412372,mesalamine,irritable bowel syndrome,SYMPTOM_SCALE,cns,metabolic,off_mech,0,0
NCT01034111,metformin,Type 2 Diabetes Mellitus,CLINICAL_EVENT,metabolic,metabolic,clinical_on_mech,0,0
NCT01076075,metformin,Type 2 Diabetes Mellitus,BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01106625,metformin,"Diabetes Mellitus, Type 2",BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01126580,metformin,Type 2 Diabetes Mellitus,BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01137812,metformin,"Diabetes Mellitus, Type 2",BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01169779,metformin,Type 2 Diabetes Mellitus,BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01063062,methotrexate,Rheumatoid Arthritis,BIOMARKER,other,oncology,ambiguous,0,0
NCT01142726,methotrexate,Rheumatoid Arthritis,BIOMARKER,hematologic,oncology,off_mech,0,0
NCT01188798,methotrexate,Graft-versus-host Disease,CLINICAL_EVENT,hepatic,oncology,clinical_off_or_other,0,0
NCT01232920,methotrexate,Uveitis,CLINICAL_EVENT,other,oncology,clinical_off_or_other,0,0
NCT01251614,methotrexate,Plaque Psoriasis,CLINICAL_EVENT,oncology,oncology,clinical_on_mech,0,0
NCT01186770,methylnaltrexone,constipation,SYMPTOM_SCALE,other,unk,ambiguous,0,0
NCT01371565,mifepristone,pituitary-dependent Cushing's disease,other,other,endocrine,ambiguous,0,0
NCT01302964,mirtazapine,Autism Spectrum Disorders,BIOMARKER,other,cns,ambiguous,0,0
NCT02937285,mitoxantrone,Multiple Sclerosis,CLINICAL_EVENT,other,oncology,clinical_off_or_other,0,0
NCT01440621,modafinil,in Cancer,other,oncology,cns,off_mech,0,0
NCT01135134,mometasone furoate,perennial allergic rhinitis,CLINICAL_EVENT,other,derm,clinical_off_or_other,0,0
NCT01002742,mycophenolate mofetil,Graft-versus-Host Disease; Immune System Disorders,CLINICAL_EVENT,other,unk,clinical_off_or_other,0,0
NCT01092962,mycophenolate mofetil,Idiopathic Nephrotic Syndrome,CLINICAL_EVENT,renal,unk,clinical_off_or_other,0,0
NCT01140217,norethindrone acetate,Contraceptive Usage,other,other,unk,ambiguous,0,0
NCT01065649,nortriptyline,gastroesophageal reflux disease,other,cardiac,cns,off_mech,0,0
NCT01150162,omeprazole,Gastric Ulcer,other,other,metabolic,ambiguous,0,0
NCT01338077,omeprazole,Gastroesophageal Reflux Disease; Heartburn,SYMPTOM_SCALE,cardiac,metabolic,off_mech,0,0
NCT01121042,ondansetron,Schizoaffective and Schizophreniform Disorders; Schizophrenia,SYMPTOM_SCALE,cns,metabolic,off_mech,0,0
NCT01084876,paclitaxel,Metastatic Breast Cancer,other,oncology,oncology,ambiguous,0,0
NCT01107626,paclitaxel,Lung Cancer,CLINICAL_EVENT,oncology,oncology,clinical_on_mech,0,0
NCT01166542,paclitaxel,Neck Cancer,CLINICAL_EVENT,oncology,oncology,clinical_on_mech,0,0
NCT01170663,paclitaxel,Gastric Cancer,CLINICAL_EVENT,oncology,oncology,clinical_on_mech,0,0
NCT01204749,paclitaxel,Ovarian Cancer,CLINICAL_EVENT,oncology,oncology,clinical_on_mech,0,0
NCT01239732,paclitaxel,Ovarian Cancer,other,other,oncology,ambiguous,0,0
NCT04127019,paclitaxel,Breast Cancer,CLINICAL_EVENT,other,oncology,clinical_off_or_other,0,0
NCT01034163,panobinostat,Hodgkin lymphoma,other,other,oncology,ambiguous,0,0
NCT01284556,phenobarbital,epilepsy,other,cns,cns,ambiguous,0,0
NCT01225081,pioglitazone,Type 2 Diabetes Mellitus,BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01178281,pomalidomide,Primary Myelofibrosis; MPN-associated Myelofibrosis,other,other,oncology,ambiguous,0,0
NCT01155765,prasugrel,Hemodialysis; Chronic Renal Failure,BIOMARKER,hematologic,hematologic,on_mech_surrogate,1,1
NCT01336348,prasugrel,ST Segment Elevation Myocardial Infarction,BIOMARKER,hematologic,hematologic,on_mech_surrogate,1,1
NCT01353235,prednisolone,Chronic Obstructive Pulmonary Disease,CLINICAL_EVENT,other,sensory,clinical_off_or_other,0,0
NCT01124838,prednisone,Uveitis,CLINICAL_EVENT,oncology,metabolic,clinical_off_or_other,0,0
NCT01138657,prednisone,Uveitis,CLINICAL_EVENT,oncology,metabolic,clinical_off_or_other,0,0
NCT01193244,prednisone,Prostate Cancer,CLINICAL_EVENT,oncology,metabolic,clinical_off_or_other,0,0
NCT01193257,prednisone,Prostate Cancer,CLINICAL_EVENT,oncology,metabolic,clinical_off_or_other,0,0
NCT01143064,progesterone,Brain Injuries,CLINICAL_EVENT,other,endocrine,clinical_off_or_other,0,0
NCT01116206,prucalopride,constipation,other,other,metabolic,ambiguous,0,0
NCT01147926,prucalopride,constipation,other,other,metabolic,ambiguous,0,0
NCT01251822,prucalopride,constipation,other,other,metabolic,ambiguous,0,0
NCT01197846,quetiapine,Bipolar Disorder,SYMPTOM_SCALE,other,cns,ambiguous,0,0
NCT01258049,quinine,Plasmodium falciparum malaria,BIOMARKER,other,msk,ambiguous,0,0
NCT01231516,raltegravir,infection,other,other,infection,ambiguous,0,0
NCT01174173,ranolazine,Angina; Pulmonary Arterial Hypertension,SYMPTOM_SCALE,other,cardiac,ambiguous,0,0
NCT01241760,ribavirin,hepatitis C virus infection,BIOMARKER,other,infection,ambiguous,0,0
NCT01263860,ribavirin,hepatitis C virus infection,other,other,infection,ambiguous,0,0
NCT01106586,ritonavir,HIV; HIV Infections,other,other,infection,ambiguous,0,0
NCT01094886,rivaroxaban,"Arthritis; Osteoarthritis, Knee; Osteoarthritis, Hip; Thromboembolism",other,other,hematologic,ambiguous,0,0
NCT01183806,rivastigmine,Alzheimer's Disease,SYMPTOM_SCALE,other,cns,ambiguous,0,0
NCT01082744,ropivacaine,Pain,other,other,cns,ambiguous,0,0
NCT01151540,rufinamide,Lennox-Gastaut syndrome,CLINICAL_EVENT,oncology,cns,clinical_off_or_other,0,0
NCT00946998,sertraline,Chronic Kidney Disease; Depression,SYMPTOM_SCALE,cns,cns,ambiguous,0,0
NCT01098318,sertraline,Major Depressive Disorder,SYMPTOM_SCALE,cns,cns,ambiguous,0,0
NCT01214382,sertraline,Roux en Y Gastric Bypass Surgery,BIOMARKER,other,cns,ambiguous,0,0
NCT01120405,sevoflurane,coronary artery disease,other,cardiac,cns,off_mech,0,0
NCT01095185,simvastatin,"Cirrhosis; Hypertension, Portal; Bleeding Esophageal Varices; Portal Vein Thrombosis",CLINICAL_EVENT,other,cardiac,clinical_off_or_other,0,0
NCT02134626,simvastatin,Portal Hypertension; Esophageal Varices; Liver Cirrhosis,other,hepatic,cardiac,off_mech,0,0
NCT01081834,sitagliptin,"Diabetes Mellitus, Type 2",BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01106677,sitagliptin,"Diabetes Mellitus, Type 2",BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01177813,sitagliptin,Type 2 Diabetes,BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01340768,sitagliptin,Type 2 Diabetes,SYMPTOM_SCALE,metabolic,metabolic,ambiguous,0,0
NCT00803023,sodium oxybate,fibromyalgia,other,other,unk,ambiguous,0,0
NCT01059136,spironolactone,myocardial infarction,CLINICAL_EVENT,cardiac,cardiac,clinical_on_mech,0,0
NCT01265901,sunitinib,Cell Carcinoma,CLINICAL_EVENT,oncology,oncology,clinical_on_mech,0,0
NCT01139762,tadalafil,Benign Prostatic Hyperplasia; Enlarged Prostate,SYMPTOM_SCALE,other,endocrine,ambiguous,0,0
NCT01152190,tadalafil,Benign Prostatic Hyperplasia,other,cardiac,endocrine,off_mech,0,0
NCT01222520,telmisartan,Hypertension,BIOMARKER,other,cardiac,ambiguous,0,0
NCT01119937,tiotropium,chronic obstructive pulmonary disease,CLINICAL_EVENT,other,unk,clinical_off_or_other,0,0
NCT01076010,tivozanib,Subjects Who Have Participated in a Study of Tivozanib Versus Sorafenib in Kidney Carcinoma,SYMPTOM_SCALE,other,oncology,ambiguous,0,0
NCT01214421,tolvaptan,Autosomal Dominant Polycystic Kidney Disease (ADPKD),other,renal,cardiac,off_mech,0,0
NCT01349348,tolvaptan,Ascites; Hepatic Cirrhosis,BIOMARKER,metabolic,cardiac,off_mech,0,1
NCT01417754,toremifene,Circulatory; Change,other,other,oncology,ambiguous,0,0
NCT01306370,tranexamic acid,Knee Arthropathy,other,other,hematologic,ambiguous,0,0
NCT01142258,trazodone,Sleep Disorder,ORGAN_FUNCTION,cns,cns,on_mech_surrogate,1,1
NCT01572350,triamcinolone acetonide,diabetic macular edema,other,metabolic,unk,off_mech,0,0
NCT01176409,valacyclovir,Human Immunodeficiency Virus; Herpes Simplex,other,other,infection,ambiguous,0,0
NCT01162239,varenicline,nicotine dependence,SYMPTOM_SCALE,other,cns,ambiguous,0,0
NCT01314001,varenicline,nicotine dependence,SYMPTOM_SCALE,other,cns,ambiguous,0,0
NCT01006980,vemurafenib,Metastatic Melanoma,CLINICAL_EVENT,oncology,oncology,clinical_on_mech,0,0
NCT01181895,vilanterol,asthma,ORGAN_FUNCTION,respiratory,unk,off_mech,0,0
NCT01122641,vildagliptin,Insulin Resistance; Microvascular Disease,other,other,metabolic,ambiguous,0,0
NCT01159249,vildagliptin,Type 2 Diabetes,other,other,metabolic,ambiguous,0,0
NCT01224366,vildagliptin,Type 2 Diabetes Mellitus,BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01233622,vildagliptin,Type 2 Diabetes Mellitus,BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01257451,vildagliptin,Type 2 Diabetes,BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01262586,vildagliptin,Type II Diabetes Mellitus,other,metabolic,metabolic,ambiguous,0,0
NCT01822548,vildagliptin,Type 2 Diabetes,other,other,metabolic,ambiguous,0,0
NCT01152996,vortioxetine,depressive disorder,SYMPTOM_SCALE,other,cns,ambiguous,0,0
NCT01153009,vortioxetine,Major Depressive Disorder,SYMPTOM_SCALE,cns,cns,ambiguous,0,0
NCT01163266,vortioxetine,Major Depressive Disorder,SYMPTOM_SCALE,cns,cns,ambiguous,0,0
NCT01179516,vortioxetine,Major Depressive Disorder,SYMPTOM_SCALE,cns,cns,ambiguous,0,0
NCT01130025,warfarin,in Cancer,CLINICAL_EVENT,other,hematologic,clinical_off_or_other,0,0
NCT01182441,warfarin,Atrial Fibrillation; Stroke,CLINICAL_EVENT,cns,hematologic,clinical_off_or_other,0,0
NCT01758640,warfarin,Anticoagulation in Pregnancy,other,cardiac,hematologic,off_mech,0,0
NCT01178073,ambrisentan,"Hypertension, Pulmonary",CLINICAL_EVENT,respiratory,cardiac,clinical_off_or_other,0,0
NCT01160380,armodafinil,Treat Cancer,SYMPTOM_SCALE,other,cns,ambiguous,0,0
NCT01190267,asenapine,schizophrenia,SYMPTOM_SCALE,other,cns,ambiguous,0,0
NCT01154036,atorvastatin,Hypercholesterolemia,BIOMARKER,metabolic,cardiac,off_mech,0,1
NCT01113489,beclomethasone dipropionate,allergic rhinitis,BIOMARKER,other,respiratory,ambiguous,0,0
NCT01073930,bisacodyl,Bowel Preparation,SYMPTOM_SCALE,other,metabolic,ambiguous,0,0
NCT01073943,bisacodyl,Bowel Preparation,SYMPTOM_SCALE,other,metabolic,ambiguous,0,0
NCT01078714,bumetanide,autism spectrum disorder,SYMPTOM_SCALE,other,cardiac,ambiguous,0,0
NCT01217892,dapagliflozin,Type 2 Diabetes,BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01182376,dronedarone,Atrial Fibrillation,SYMPTOM_SCALE,hepatic,cardiac,off_mech,0,0
NCT01254344,ertapenem,Infection; Surgical Site Infection,SYMPTOM_SCALE,infection,infection,ambiguous,0,0
NCT01118572,etodolac,postoperative pain,other,other,msk,ambiguous,0,0
NCT01197521,fostamatinib,Rheumatoid Arthritis,BIOMARKER,cns,hematologic,off_mech,0,0
NCT01197534,fostamatinib,Rheumatoid Arthritis,BIOMARKER,cns,hematologic,off_mech,0,0
NCT01197755,fostamatinib,Rheumatoid Arthritis,BIOMARKER,cns,hematologic,off_mech,0,0
NCT01002573,ibuprofen,Fever,other,other,endocrine,ambiguous,0,0
NCT00922233,levonorgestrel,Healthy,other,other,endocrine,ambiguous,0,0
NCT01084005,linagliptin,Type 2 Diabetes,BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01243424,linagliptin,Type 2 Diabetes,CLINICAL_EVENT,cardiac,metabolic,clinical_off_or_other,0,0
NCT01090713,lisdexamfetamine,binge eating disorder,other,other,cns,ambiguous,0,0
NCT00971165,losartan,Hypertension; Cardiovascular Disease,BIOMARKER,other,cardiac,ambiguous,0,0
NCT01135433,metformin,Type 2 Diabetes Mellitus,BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01101438,metformin,Breast Cancer,CLINICAL_EVENT,oncology,metabolic,clinical_off_or_other,0,0
NCT01131273,methadone,HIV infection,other,other,cns,ambiguous,0,0
NCT01034137,methotrexate,Rheumatoid Arthritis,BIOMARKER,hematologic,oncology,off_mech,0,0
NCT01185301,methotrexate,Rheumatoid Arthritis,BIOMARKER,hematologic,oncology,off_mech,0,0
NCT01165424,mometasone furoate,perennial allergic rhinitis,other,other,derm,ambiguous,0,0
NCT01014442,mycophenolate mofetil,Lung Transplantation,BIOMARKER,other,unk,ambiguous,0,0
NCT01120184,paclitaxel,Metastatic Breast Cancer,CLINICAL_EVENT,oncology,oncology,clinical_on_mech,0,0
NCT02729441,perindopril,Diabetes; Microalbuminuria,other,renal,cardiac,off_mech,0,0
NCT01109784,prasugrel,Coronary Artery Disease (CAD); Acute Coronary Syndrome (ACS),BIOMARKER,hematologic,hematologic,on_mech_surrogate,1,1
NCT01075555,pravastatin,Liver Cancer,CLINICAL_EVENT,oncology,cardiac,clinical_off_or_other,0,0
NCT00532493,prazosin,post-traumatic stress disorder,SYMPTOM_SCALE,other,cardiac,ambiguous,0,0
NCT01227824,raltegravir,infection,other,infection,infection,ambiguous,0,0
NCT01048398,remifentanil,Labor pain,SYMPTOM_SCALE,cns,cns,ambiguous,0,0
NCT01719770,rocuronium,cardiac arrest,SYMPTOM_SCALE,other,unk,ambiguous,0,0
NCT01046110,sitagliptin,Type 2 Diabetes,BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01098539,sitagliptin,Type 2 Diabetes,CLINICAL_EVENT,cardiac,metabolic,clinical_off_or_other,0,0
NCT01062763,spironolactone,diabetes mellitus,BIOMARKER,cardiac,cardiac,on_mech_surrogate,1,1
NCT01064310,sunitinib,Metastatic Kidney Cancer,SYMPTOM_SCALE,renal,oncology,off_mech,0,0
NCT01087671,tafluprost,open-angle glaucoma,SYMPTOM_SCALE,other,sensory,ambiguous,0,0
NCT01163032,tasimelteon,non-24-hour sleep-wake disorder,other,other,cns,ambiguous,0,0
NCT01120691,tiotropium,COPD,CLINICAL_EVENT,respiratory,unk,clinical_off_or_other,0,0
NCT01202188,tiotropium,Chronic Obstructive Pulmonary Disease,ORGAN_FUNCTION,respiratory,unk,off_mech,0,0
NCT01280721,tolvaptan,Autosomal Dominant Polycystic Kidney Disease （ADPKD),other,renal,cardiac,off_mech,0,0
NCT00860977,valacyclovir,HIV Infection; Herpes Simplex Type II; HIV Infections,BIOMARKER,other,infection,ambiguous,0,0
