smiles,inchikey,drug_name,chembl_id,drugbank_id,drug_targets_symbols,drug_targets_ensembl,drug_targets_enst,n_targets,n_ensembl_targets,n_enst_targets
Nc1nc2[nH]cnc2c(=S)[nH]1,WYWHKKSPHMUBEB-UHFFFAOYSA-N,thioguanine,CHEMBL727,,IMPDH1;IMPDH2,ENSG00000106348;ENSG00000178035,ENST00000338791;ENST00000348127;ENST00000354269;ENST00000419067;ENST00000460045;ENST00000468842;ENST00000469328;ENST00000470772;ENST00000473463;ENST00000480861;ENST00000484496;ENST00000489263;ENST00000491376;ENST00000496200;ENST00000496487;ENST00000497868;ENST00000648462;ENST00000877814;ENST00000877815;ENST00000877816;ENST00000917542;ENST00000955324;ENST00000955325;ENST00000955326;ENST00000955327;ENST00000326739;ENST00000429182;ENST00000442157;ENST00000462980;ENST00000463903;ENST00000466147;ENST00000472328;ENST00000481274;ENST00000484872;ENST00000485500;ENST00000491610;ENST00000496837;ENST00000676607;ENST00000676627;ENST00000676708;ENST00000676864;ENST00000677010;ENST00000677108;ENST00000677168;ENST00000677185;ENST00000677205;ENST00000677344;ENST00000677480;ENST00000677519;ENST00000677593;ENST00000677740;ENST00000677991;ENST00000678001;ENST00000678085;ENST00000678177;ENST00000678603;ENST00000678724;ENST00000678920;ENST00000679019;ENST00000679117;ENST00000679339;ENST00000881190;ENST00000881191;ENST00000881192;ENST00000881193;ENST00000881194;ENST00000881195;ENST00000881196;ENST00000937810;ENST00000937811;ENST00000937812;ENST00000937813;ENST00000937814;ENST00000937815;ENST00000937816;ENST00000937817;ENST00000937818;ENST00000937819;ENST00000937820;ENST00000937821;ENST00000937822;ENST00000937823;ENST00000937824;ENST00000937825;ENST00000937826;ENST00000968719;ENST00000968720;ENST00000968721;ENST00000968722;ENST00000968723;ENST00000968724;ENST00000968725;ENST00000968726,2,2,93
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1.Cl,AIKVCUNQWYTVTO-UHFFFAOYSA-N,Nicardipine,CHEMBL1200326,,CACNA1S;CACNA1C;CACNA1D;CACNA1F,ENSG00000151067;ENSG00000102001;ENSG00000157388;ENSG00000081248,ENST00000362061;ENST00000367338;ENST00000679417;ENST00000680051;ENST00000680059;ENST00000681078;ENST00000681190;ENST00000681874;ENST00000713699;ENST00000327702;ENST00000335762;ENST00000344100;ENST00000347598;ENST00000399591;ENST00000399595;ENST00000399597;ENST00000399601;ENST00000399603;ENST00000399606;ENST00000399617;ENST00000399621;ENST00000399629;ENST00000399634;ENST00000399637;ENST00000399638;ENST00000399641;ENST00000399644;ENST00000399649;ENST00000399655;ENST00000402845;ENST00000406454;ENST00000465278;ENST00000465934;ENST00000480911;ENST00000483136;ENST00000491104;ENST00000492150;ENST00000496818;ENST00000541871;ENST00000616390;ENST00000672806;ENST00000673589;ENST00000682152;ENST00000682320;ENST00000682336;ENST00000682343;ENST00000682462;ENST00000682544;ENST00000682686;ENST00000682835;ENST00000682867;ENST00000683482;ENST00000683781;ENST00000683824;ENST00000683840;ENST00000683956;ENST00000684233;ENST00000684317;ENST00000684467;ENST00000684752;ENST00000288139;ENST00000350061;ENST00000422281;ENST00000464429;ENST00000481085;ENST00000481478;ENST00000498251;ENST00000636138;ENST00000636448;ENST00000636480;ENST00000636570;ENST00000636581;ENST00000636595;ENST00000636627;ENST00000636629;ENST00000636633;ENST00000636723;ENST00000636938;ENST00000636999;ENST00000637078;ENST00000637081;ENST00000637301;ENST00000637424;ENST00000637589;ENST00000637714;ENST00000637844;ENST00000638120;ENST00000638129;ENST00000640483;ENST00000645528;ENST00000954170;ENST00000323022;ENST00000376251;ENST00000376265;ENST00000480889;ENST00000481035;ENST00000486943,4,4,97
O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CCC(F)(F)C1,QWEWGXUTRTXFRF-KBPBESRZSA-N,Gosogliptin,CHEMBL515387,,DPP4,ENSG00000197635,ENST00000360534;ENST00000413651;ENST00000416189;ENST00000434918;ENST00000461836;ENST00000468903;ENST00000490286;ENST00000491591;ENST00000494507;ENST00000497461;ENST00000676479;ENST00000676624;ENST00000676768;ENST00000676810;ENST00000676996;ENST00000677015;ENST00000677212;ENST00000678522;ENST00000678566;ENST00000678583;ENST00000678668;ENST00000678740;ENST00000679104;ENST00000881342;ENST00000881343,1,1,25
COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,XMXHEBAFVSFQEX-UHFFFAOYSA-N,Iloperidone,CHEMBL14376,,HTR2A;DRD2,ENSG00000149295;ENSG00000102468,ENST00000542664;ENST00000543956;ENST00000612998;ENST00000941626;ENST00000941627;ENST00000346454;ENST00000362072;ENST00000535984;ENST00000538967;ENST00000539420;ENST00000540600;ENST00000542616;ENST00000542968;ENST00000543292;ENST00000544518;ENST00000907485;ENST00000907486;ENST00000907487,2,2,18
CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,IPVQLZZIHOAWMC-QXKUPLGCSA-N,perindopril,CHEMBL1581,,ACE,ENSG00000159640,ENST00000290863;ENST00000290866;ENST00000413513;ENST00000428043;ENST00000577418;ENST00000578679;ENST00000578839;ENST00000579204;ENST00000579314;ENST00000579462;ENST00000579726;ENST00000580318;ENST00000582005;ENST00000582244;ENST00000582627;ENST00000582678;ENST00000582761;ENST00000583336;ENST00000583645;ENST00000584529;ENST00000584865;ENST00000884274;ENST00000884275;ENST00000884276;ENST00000884277;ENST00000884278;ENST00000884279;ENST00000884280;ENST00000884281;ENST00000953328,1,1,30
CCN(CC)C(=O)C1(c2ccccc2)CC1CN.Cl,XNCDYJFPRPDERF-UHFFFAOYSA-N,Milnacipran,CHEMBL4297064,,SLC6A2;SLC6A4,,,2,0,0
CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,GBBSUAFBMRNDJC-INIZCTEOSA-N,Eszopiclone,CHEMBL1522,,GABRG3;GABRA1;GABRA3;GABRA5;GABRA4;GABRB3;GABRG2;GABRP;GABRA2;GABRA6;GABRG1;GABRQ;GABRD;GABRB2;GABRE;GABRB1,ENSG00000113327;ENSG00000187730;ENSG00000145863;ENSG00000166206;ENSG00000151834;ENSG00000094755;ENSG00000186297;ENSG00000102287;ENSG00000145864;ENSG00000268089;ENSG00000022355;ENSG00000109158;ENSG00000182256;ENSG00000011677;ENSG00000163285;ENSG00000163288,ENST00000333743;ENST00000451330;ENST00000553440;ENST00000554696;ENST00000554786;ENST00000555083;ENST00000557596;ENST00000615808;ENST00000023897;ENST00000393943;ENST00000428797;ENST00000437025;ENST00000519542;ENST00000519621;ENST00000521339;ENST00000522651;ENST00000634335;ENST00000635096;ENST00000635880;ENST00000635916;ENST00000636340;ENST00000636408;ENST00000636573;ENST00000637044;ENST00000637620;ENST00000637827;ENST00000638112;ENST00000638159;ENST00000958929;ENST00000958930;ENST00000370314;ENST00000417858;ENST00000497894;ENST00000535043;ENST00000862742;ENST00000862743;ENST00000932320;ENST00000335625;ENST00000355395;ENST00000400081;ENST00000554038;ENST00000554083;ENST00000554596;ENST00000554599;ENST00000555060;ENST00000555182;ENST00000557449;ENST00000557484;ENST00000879566;ENST00000951856;ENST00000264318;ENST00000502874;ENST00000508560;ENST00000509316;ENST00000511523;ENST00000900310;ENST00000299267;ENST00000311550;ENST00000400188;ENST00000541819;ENST00000545868;ENST00000554556;ENST00000554722;ENST00000555094;ENST00000555632;ENST00000556166;ENST00000556636;ENST00000557641;ENST00000557765;ENST00000621499;ENST00000635832;ENST00000635994;ENST00000636466;ENST00000636512;ENST00000636690;ENST00000637226;ENST00000637293;ENST00000637893;ENST00000638099;ENST00000638149;ENST00000356592;ENST00000361925;ENST00000414552;ENST00000522053;ENST00000522990;ENST00000523372;ENST00000638253;ENST00000638552;ENST00000638660;ENST00000638772;ENST00000638782;ENST00000638877;ENST00000639046;ENST00000639111;ENST00000639213;ENST00000639278;ENST00000639384;ENST00000639424;ENST00000639549;ENST00000639554;ENST00000639683;ENST00000639975;ENST00000640500;ENST00000640574;ENST00000640739;ENST00000640757;ENST00000640910;ENST00000640985;ENST00000641017;ENST00000943443;ENST00000943444;ENST00000265294;ENST00000518122;ENST00000518525;ENST00000519137;ENST00000519196;ENST00000519385;ENST00000519598;ENST00000521009;ENST00000521481;ENST00000522868;ENST00000862231;ENST00000356504;ENST00000381620;ENST00000503806;ENST00000506961;ENST00000507069;ENST00000507460;ENST00000509716;ENST00000510233;ENST00000510861;ENST00000513005;ENST00000514090;ENST00000514193;ENST00000514236;ENST00000515082;ENST00000540012;ENST00000630416;ENST00000863563;ENST00000863564;ENST00000863565;ENST00000863566;ENST00000863567;ENST00000863568;ENST00000960092;ENST00000960093;ENST00000960094;ENST00000274545;ENST00000517823;ENST00000518888;ENST00000520000;ENST00000521520;ENST00000522269;ENST00000523217;ENST00000523691;ENST00000524220;ENST00000295452;ENST00000964875;ENST00000598523;ENST00000378585;ENST00000638411;ENST00000638604;ENST00000638763;ENST00000638771;ENST00000638804;ENST00000639045;ENST00000639070;ENST00000639625;ENST00000639777;ENST00000639935;ENST00000640030;ENST00000640067;ENST00000640317;ENST00000640423;ENST00000640688;ENST00000640892;ENST00000640949;ENST00000640981;ENST00000858706;ENST00000274547;ENST00000353437;ENST00000393959;ENST00000517547;ENST00000517901;ENST00000520240;ENST00000522758;ENST00000523730;ENST00000612710;ENST00000674514;ENST00000674988;ENST00000675081;ENST00000675245;ENST00000675303;ENST00000675381;ENST00000675682;ENST00000675746;ENST00000675773;ENST00000965237;ENST00000370328;ENST00000417300;ENST00000441219;ENST00000462018;ENST00000465405;ENST00000474932;ENST00000476016;ENST00000483564;ENST00000486255;ENST00000489333;ENST00000491339;ENST00000495862;ENST00000295454;ENST00000381582;ENST00000509366;ENST00000510909;ENST00000513567,16,16,215
C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S@+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,VWUXBMIQPBEWFH-GXZKXCMSSA-N,Fulvestrant,CHEMBL4760678,,,,,0,0,0
CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,DBEPLOCGEIEOCV-UHFFFAOYSA-N,Finasteride,CHEMBL74318,,,,,0,0,0
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1.Cl,WFBMIPUMYUHANP-UHFFFAOYSA-N,Remifentanil,CHEMBL1201120,,OPRM1,,,1,0,0
CC(=O)OC(C)C[N+](C)(C)C,NZWOPGCLSHLLPA-UHFFFAOYSA-N,Methacholine,CHEMBL978,,CHRM3,ENSG00000133019,ENST00000255380;ENST00000448020;ENST00000468573;ENST00000481779;ENST00000487470;ENST00000492335;ENST00000615928;ENST00000674678;ENST00000675184;ENST00000675709;ENST00000676153;ENST00000676433;ENST00000875837;ENST00000875838;ENST00000875839;ENST00000875840;ENST00000875841;ENST00000875842;ENST00000875843;ENST00000875844;ENST00000875845;ENST00000875846;ENST00000875847;ENST00000928260;ENST00000928261;ENST00000928262;ENST00000928263;ENST00000928264;ENST00000928265;ENST00000928266;ENST00000928267;ENST00000928268;ENST00000948992;ENST00000948993;ENST00000948994;ENST00000948995,1,1,36
Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F,DYDCPNMLZGFQTM-UHFFFAOYSA-N,Delafloxacin,CHEMBL2105637,,,,,0,0,0
CC(=O)O.N=C(N)NCCC[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSCCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,MLSVJHOYXJGGTR-IFHOVBQLSA-N,Desmopressin,CHEMBL1200556,,AVPR1B;AVPR2;AVPR1A,,,3,0,0
C/C=C/C[C@@H](C)[C@@H](O)C1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,PMATZTZNYRCHOR-FVTPFZBWSA-N,cyclosporine,CHEMBL406352,,,,,0,0,0
CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,VOCBWIIFXDYGNZ-IXKNJLPQSA-N,testosterone,CHEMBL1200335,,AR,ENSG00000169083,ENST00000374690;ENST00000396043;ENST00000396044;ENST00000504326;ENST00000513847;ENST00000514029;ENST00000612452;ENST00000613054;ENST00000853518;ENST00000853519,1,1,10
CCCCC[C@@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,GMVPRGQOIOIIMI-CHCORRSHSA-N,Inhaled PGE1,CHEMBL62570,,,,,0,0,0
CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,XMAYWYJOQHXEEK-ZEQKJWHPSA-N,Ketoconazole,CHEMBL295698,,CYP11B1;CYP11A1;CYP11B2;CYP17A1,ENSG00000160882;ENSG00000140459;ENSG00000179142;ENSG00000148795,ENST00000292427;ENST00000314111;ENST00000377675;ENST00000517471;ENST00000519285;ENST00000964953;ENST00000964954;ENST00000964955;ENST00000964956;ENST00000964957;ENST00000964958;ENST00000964959;ENST00000964960;ENST00000964961;ENST00000964962;ENST00000964963;ENST00000964964;ENST00000964965;ENST00000964966;ENST00000964967;ENST00000964968;ENST00000964969;ENST00000964970;ENST00000964971;ENST00000964972;ENST00000964973;ENST00000964974;ENST00000964975;ENST00000964976;ENST00000964977;ENST00000964978;ENST00000268053;ENST00000358632;ENST00000416978;ENST00000435365;ENST00000450547;ENST00000466978;ENST00000467407;ENST00000498141;ENST00000566674;ENST00000569662;ENST00000950903;ENST00000950904;ENST00000950905;ENST00000323110;ENST00000945895;ENST00000945896;ENST00000369887;ENST00000469683;ENST00000489268;ENST00000638190;ENST00000638272;ENST00000638971;ENST00000639393;ENST00000640633;ENST00000960106;ENST00000960108;ENST00000960109;ENST00000960110;ENST00000960111;ENST00000960113;ENST00000960114;ENST00000960117;ENST00000960119;ENST00000960120;ENST00000960121;ENST00000960122;ENST00000960123,4,4,68
NC(=O)OC[C@H](N)Cc1ccccc1,UCTRAOBQFUDCSR-SECBINFHSA-N,Solriamfetol,CHEMBL4297620,,,,,0,0,0
C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,OGSBUKJUDHAQEA-WMCAAGNKSA-N,pralatrexate,CHEMBL1201746,,DHFR,ENSG00000228716,ENST00000439211;ENST00000504396;ENST00000505337;ENST00000508282;ENST00000511032;ENST00000513048;ENST00000513314;ENST00000935289,1,1,8
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.Cl,XMEVHPAGJVLHIG-FMZCEJRJSA-N,Tetracycline,CHEMBL454950,,,,,0,0,0
CS(=O)(=O)O.O=C(Cc1ccc(-c2ccc(OCCN3CCOCC3)cc2)cn1)NCc1ccccc1,JGSYRKUPDSSTCB-UHFFFAOYSA-N,Tirbanibulin,CHEMBL4594279,,,,,0,0,0
CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1,WGFOBBZOWHGYQH-MXHNKVEKSA-N,Lubiprostone,CHEMBL1201134,,CLCN2,ENSG00000114859,ENST00000265593;ENST00000344937;ENST00000430397;ENST00000434054;ENST00000457512;ENST00000465231;ENST00000475279;ENST00000485667;ENST00000491162;ENST00000636180;ENST00000636241;ENST00000636419;ENST00000636492;ENST00000636658;ENST00000636661;ENST00000636830;ENST00000636860;ENST00000637258;ENST00000637392;ENST00000637538;ENST00000637909;ENST00000638134;ENST00000881267;ENST00000881268;ENST00000881269;ENST00000881270;ENST00000881271;ENST00000881272;ENST00000881273;ENST00000938001;ENST00000962391;ENST00000962392;ENST00000962393,1,1,33
CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,MSYKRHVOOPPJKU-BDAKNGLRSA-N,Brivaracetam,CHEMBL607400,,SV2A,ENSG00000159164,ENST00000369145;ENST00000369146;ENST00000904148;ENST00000904149;ENST00000923592;ENST00000923593;ENST00000944295,1,1,7
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,VNFPBHJOKIVQEB-UHFFFAOYSA-N,Clotrimazole,CHEMBL104,,,,,0,0,0
COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1.O=C(O)CCC(=O)O,QZRSNVSQLGRAID-UHFFFAOYSA-N,prucalopride,CHEMBL2105748,,HTR4,ENSG00000164270,ENST00000360693;ENST00000377888;ENST00000517929;ENST00000519495;ENST00000520086;ENST00000520514;ENST00000521124;ENST00000521530;ENST00000521735;ENST00000522588;ENST00000524063;ENST00000887163,1,1,12
COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,GKDRMWXFWHEQQT-UHFFFAOYSA-N,Fostamatinib,CHEMBL2103830,,SYK,ENSG00000165025,ENST00000375746;ENST00000375747;ENST00000375751;ENST00000375754;ENST00000476708;ENST00000865872;ENST00000865873;ENST00000865874;ENST00000865875;ENST00000865876;ENST00000865877;ENST00000865878;ENST00000865879;ENST00000970482;ENST00000970483;ENST00000970484,1,1,16
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O.CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O,QTENRWWVYAAPBI-YCRXJPFRSA-N,Streptomycin,CHEMBL3184791,,,,,0,0,0
CO[C@H]1O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H](O)[C@H]1NS(=O)(=O)O,KANJSNBRCNMZMV-ABRZTLGGSA-N,Fondaparinux,CHEMBL1201202,,SERPINC1,ENSG00000117601,ENST00000367698;ENST00000487183;ENST00000494024;ENST00000874322;ENST00000874323;ENST00000874324;ENST00000874325;ENST00000874326;ENST00000874327;ENST00000874328;ENST00000874329;ENST00000874330;ENST00000874331;ENST00000874332,1,1,14
O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,OFZJKCQENFPZBH-UHFFFAOYSA-N,Avatrombopag,CHEMBL2103883,,MPL,ENSG00000117400,ENST00000372470;ENST00000413998;ENST00000638732;ENST00000643351;ENST00000967221,1,1,5
Cc1cccc(C)c1COc1cccc(Cc2nnn[nH]2)c1,KJVQFGWUVANOSW-UHFFFAOYSA-N,LYC-30937-EC,CHEMBL3702597,,,,,0,0,0
COc1ccc(-n2nccn2)c(C(=O)N2CCC[C@@]2(C)c2nc3c(C)c(Cl)ccc3[nH]2)c1.Cl,HJVGDXBEMFHGKI-BQAIUKQQSA-N,Daridorexant,CHEMBL4650216,,HCRTR2;HCRTR1,ENSG00000137252;ENSG00000121764,ENST00000370862;ENST00000615358;ENST00000373705;ENST00000373706;ENST00000403528;ENST00000468521;ENST00000485464;ENST00000686354;ENST00000971603;ENST00000971604,2,2,10
CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,XSVMFMHYUFZWBK-NSHDSACASA-N,Rivastigmine,CHEMBL636,,ACHE;BCHE,ENSG00000114200;ENSG00000087085,ENST00000241069;ENST00000302913;ENST00000411582;ENST00000412389;ENST00000419336;ENST00000426415;ENST00000428317;ENST00000430554;ENST00000440755;ENST00000441605;ENST00000442452;ENST00000445236;ENST00000454485;ENST00000651875;ENST00000894903;ENST00000894904;ENST00000894905;ENST00000894906;ENST00000894907;ENST00000894908;ENST00000894909;ENST00000894910;ENST00000894911;ENST00000932266;ENST00000932267;ENST00000956361;ENST00000956362;ENST00000956363;ENST00000264381;ENST00000479451;ENST00000482958;ENST00000488954;ENST00000497011;ENST00000855336;ENST00000855337;ENST00000855338;ENST00000855339,2,2,37
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,PWWVAXIEGOYWEE-UHFFFAOYSA-N,Promethazine,CHEMBL643,,HRH1,ENSG00000196639,ENST00000397056;ENST00000413416;ENST00000431010;ENST00000438284;ENST00000903200;ENST00000903201;ENST00000903202;ENST00000903203;ENST00000903204;ENST00000903205;ENST00000903206;ENST00000903207;ENST00000958939;ENST00000958940;ENST00000958941,1,1,15
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,RGCVKNLCSQQDEP-UHFFFAOYSA-N,Perphenazine,CHEMBL567,,DRD2,ENSG00000149295,ENST00000346454;ENST00000362072;ENST00000535984;ENST00000538967;ENST00000539420;ENST00000540600;ENST00000542616;ENST00000542968;ENST00000543292;ENST00000544518;ENST00000907485;ENST00000907486;ENST00000907487,1,1,13
Cc1cc(O)cc(C)c1C[C@H](NC(=O)[C@H](N)CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,SFVLTCAESLKEHH-WKAQUBQDSA-N,elamipretide,CHEMBL3833370,,,,,0,0,0
CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1,DCCSDBARQIPTGU-HSZRJFAPSA-N,Fesoterodine,CHEMBL1201764,,CHRM2;CHRM3,ENSG00000133019;ENSG00000181072,ENST00000320658;ENST00000401861;ENST00000445907;ENST00000453373;ENST00000471195;ENST00000480591;ENST00000481598;ENST00000680005;ENST00000903439;ENST00000903440;ENST00000903441;ENST00000964717;ENST00000964718;ENST00000964719;ENST00000255380;ENST00000448020;ENST00000468573;ENST00000481779;ENST00000487470;ENST00000492335;ENST00000615928;ENST00000674678;ENST00000675184;ENST00000675709;ENST00000676153;ENST00000676433;ENST00000875837;ENST00000875838;ENST00000875839;ENST00000875840;ENST00000875841;ENST00000875842;ENST00000875843;ENST00000875844;ENST00000875845;ENST00000875846;ENST00000875847;ENST00000928260;ENST00000928261;ENST00000928262;ENST00000928263;ENST00000928264;ENST00000928265;ENST00000928266;ENST00000928267;ENST00000928268;ENST00000948992;ENST00000948993;ENST00000948994;ENST00000948995,2,2,50
