NCT_ID,Drug_Clean,Disease,is_cytotoxic,disease_is_oncology,safety_cytotoxic_cap,cap_reason
NCT05570292,folic acid,Gastric Residual Volume,0,0,0,
NCT05620641,gabapentin,Post Operative Nausea and Vomiting; Sleeve Gastrectomy; Morbid Obesity,0,0,0,
NCT05323734,ganaxolone,tuberous sclerosis,0,0,0,
NCT05475665,irbesartan,Essential Hypertension,0,0,0,
NCT05476354,irbesartan,Essential Hypertension,0,0,0,
NCT03941860,ixazomib citrate,Multiple Myeloma,0,1,0,
NCT05233566,ketamine,Postoperative Depression,0,0,0,
NCT05291598,ketorolac,total hip arthroplasty,0,0,0,
NCT05629390,lotilaner,blepharitis,0,0,0,
NCT05167825,macitentan,Pulmonary Arterial Hypertension,0,0,0,
NCT05137717,maribavir,cytomegalovirus infection,0,0,0,
NCT05174416,mavacamten,hypertrophic cardiomyopathy,0,0,0,
NCT05414175,mavacamten,cardiomyopathy,0,0,0,
NCT05582395,mavacamten,cardiomyopathy,0,0,0,
NCT04979806,meropenem,Complicated Urinary Tract Infection; Acute Pyelonephritis,0,0,0,
NCT04826692,metformin,Huntington Disease,0,0,0,
NCT05280496,metformin,Diabetes,0,0,0,
NCT05413369,metformin,Type 2 Diabetes Mellitus,0,0,0,
NCT05722951,metformin,Epilepsy,0,0,0,
NCT05097326,mifepristone,Labor induction,0,0,0,
NCT05424445,misoprostol,Labor induction,0,0,0,
NCT05355974,norepinephrine,Anesthesia-induced hypotension,0,0,0,
NCT05027802,palovarotene,fibrodysplasia ossificans progressiva,0,0,0,
NCT05223166,pitolisant,excessive daytime sleepiness,0,0,0,
NCT05458128,pitolisant,idiopathic hypersomnia,0,0,0,
NCT05478174,propofol,General Anesthesia,0,0,0,
NCT05399485,rimegepant,migraine,0,0,0,
NCT05369793,roflumilast,type 2 diabetes mellitus,0,0,0,
NCT05301517,roxadustat,anemia,0,0,0,
NCT05072704,sufentanil,total hip arthroplasty,0,0,0,
NCT04937881,tenofovir alafenamide,HIV infection,0,0,0,
NCT06146478,thalidomide,Transfusion-dependent Beta-Thalassemia,0,0,0,
NCT05429671,tobramycin,Total Knee Arthoplasty,0,0,0,
NCT07043049,tramadol,Shivering,0,0,0,
NCT05601882,upadacitinib,atopic dermatitis,0,0,0,
NCT06248931,valproic acid,migraine,0,0,0,
NCT05320575,zanubrutinib,hemophagocytic lymphohistiocytosis,0,0,0,
NCT05658380,atropine,Anesthesia,0,0,0,
NCT06948513,ibuprofen,Pain Management,0,0,0,
NCT05600309,regorafenib,Colorectal Cancer,0,1,0,
NCT04956432,allopurinol,gout,0,0,0,
NCT04829747,atogepant,chronic migraine,0,0,0,
NCT04476420,betamethasone valerate,oral submucous fibrosis,0,0,0,
NCT04825704,bupivacaine,Pain,0,0,0,
NCT04974385,bupivacaine,pain,0,0,0,
NCT05171179,bupivacaine,Mammaplasty,0,0,0,
NCT04729179,cannabidiol,fibromyalgia,0,0,0,
NCT04345796,carvedilol,Tricuspid Regurgitation; Right Ventricular Dilatation,0,0,0,
NCT06754410,cetirizine,Lower Ureteric Stones,0,0,0,
NCT04847947,vitamin D3,Pre-frail Elderly,0,0,0,
NCT05175547,clevidipine,stroke,0,0,0,
NCT06120725,clopidogrel,Ischemic Stroke,0,0,0,
NCT04724629,colchicine,COVID-19; cytokine release syndrome,0,0,0,
NCT04870424,colchicine,atrial fibrillation,0,0,0,
NCT04765371,dexamethasone,Coronavirus Infection,0,0,0,
NCT04707352,dapagliflozin,Heart Failure,0,0,0,
NCT04636671,dexamethasone,Covid19; Viral Pneumonia Human Coronavirus; Severe Acute Respiratory Syndrome,0,0,0,
NCT04655144,dexamethasone,Post Uterine Artery Embolization Pain,0,0,0,
NCT04909918,dexamethasone,Covid19,0,0,0,
NCT04976777,dexamethasone,Macular Edema,0,0,0,
NCT05564286,dexamethasone,Chemoradiotherapy in Cervical Cancer,0,1,0,
NCT05001555,dexketoprofen,low back pain,0,0,0,
NCT04940390,dihydroergotamine,migraine,0,0,0,
NCT05083923,diroximel fumarate,Multiple Sclerosis,0,0,0,
NCT04504812,duloxetine,Improving Outcomes in People With Knee Osteoarthritis Pain,0,0,0,
NCT04730037,edoxaban,CTEPH,0,0,0,
NCT04934722,enzalutamide,Prostate Cancer,0,1,0,
NCT03652870,escitalopram,Parkinson's Disease,0,0,0,
NCT04774380,etoposide,Lung Cancer,1,1,1,cytotoxic_managed_toxicity
NCT04878016,etoposide,SCLC,1,1,1,cytotoxic_managed_toxicity
NCT04818320,favipiravir,COVID-19,0,0,0,
NCT05185284,favipiravir,COVID-19,0,0,0,
NCT05137184,fentanyl,Acute Pain; Ambulances,0,0,0,
NCT05848492,fluconazole,Invasive Candidiases,0,0,0,
NCT04629703,fostamatinib,pneumonia,0,0,0,
NCT04615624,furosemide,preeclampsia,0,0,0,
NCT04752475,furosemide,preeclampsia,0,0,0,
NCT05093621,furosemide,heart failure,0,0,0,
NCT04935359,gemcitabine,Metastatic Pancreatic Ductal Adenocarcinoma,1,1,1,cytotoxic_managed_toxicity
NCT04842604,glasdegib,Acute Myeloid Leukemia; Myelodysplastic Syndrome; Chronic Myelomonocytic Leukemia,0,1,0,
NCT04918862,granisetron,1mg Vs 3 mg of Granisetron,0,0,0,
NCT05087615,granisetron,"Bariatric Surgery Candidate; Perioperative Complication; Nausea; Vomiting, Postoperative; Drug Effect",0,0,0,
NCT04750707,hydroxyurea,Sickle Cell Anemia in Children,0,0,0,
NCT04819776,iloperidone,bipolar I disorder,0,0,0,
NCT04684238,isoflurane,sedation,0,0,0,
NCT04939649,ketamine,Major Depression,0,0,0,
NCT04955158,ketamine,Sore Throat,0,0,0,
NCT04607122,landiolol,atrial fibrillation,0,0,0,
NCT04874935,lansoprazole,Breast Cancer,0,1,0,
NCT07079540,lansoprazole,Reflux Esophagitis,0,0,0,
NCT04591353,lidocaine,total hip arthroplasty,0,0,0,
NCT04775225,lidocaine,juvenile idiopathic arthritis,0,0,0,
NCT04985942,lumateperone,Major Depressive Disorder,0,0,0,
NCT05061706,lumateperone,Major Depressive Disorder,0,0,0,
NCT05061719,lumateperone,Major Depressive Disorder,0,0,0,
NCT04786873,macimorelin,isolated growth hormone deficiency type IA,0,0,0,
NCT04510194,metformin,SARS-CoV-2 Infection,0,0,0,
NCT04885530,metformin,Covid19,0,0,0,
NCT04221750,metformin,Frailty; Sarcopenic Obesity; Aging,0,0,0,
NCT04807348,metformin,Type 2 Diabetes,0,0,0,
NCT04927312,metronidazole,Complicated Intra-abdominal Infection,0,0,0,
NCT04624750,mexiletine,myotonic dystrophy type 1,0,0,0,
NCT04515186,miltefosine,mania,0,0,0,
NCT05065190,nintedanib,"Lung Diseases, Interstitial",0,0,0,
NCT05276596,norepinephrine,hypotension,0,0,0,
NCT04779242,omadacycline,Community-acquired Pneumonia; Bacterial Pneumonia,0,0,0,
NCT04887506,prednisone,Prostate Cancer,0,1,0,
NCT04411836,primaquine,malaria,0,0,0,
NCT04711837,propofol,Anesthesia,0,0,0,
NCT04958746,propofol,Gynecological Outpatient Surgery,0,0,0,
NCT04940689,remifentanil,Anesthesia,0,0,0,
NCT04800172,roflumilast,obesity,0,0,0,
NCT04676334,rucaparib,Metastatic Castration-Resistant Prostate Cancer; Ovarian Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Peritoneal Cancer; Other Solid Tumor,0,1,0,
NCT04921969,ruxolitinib,Atopic Dermatitis,0,0,0,
NCT04565990,selexipag,"Hypertension, Pulmonary",0,0,0,
NCT04304261,sitagliptin,"Diabetes Mellitus, Type 2; Cognitive Functions Confusion",0,0,0,
NCT06413082,spironolactone,Hypertension,0,0,0,
NCT05385744,teriflunomide,Multiple Sclerosis,0,0,0,
NCT04635007,tranexamic acid,"Cesarean Section Complications; Blood Loss, Surgical; Misoprostol; Tranexamic Acid",0,0,0,
NCT04799249,trilaciclib,Metastatic Triple-Negative Breast Cancer,0,1,0,
NCT04707768,vadadustat,anemia of chronic kidney disease,0,0,0,
NCT05110157,valbenazine,Schizophrenia,0,0,0,
NCT05093933,vericiguat,heart failure with reduced ejection fraction,0,0,0,
NCT05033886,fezolinetant,hot flashes,0,0,0,
NCT04776148,lenvatinib,Metastatic Colorectal Cancer,0,1,0,
NCT04472429,paclitaxel,Anal Carcinoma,1,1,1,cytotoxic_managed_toxicity
NCT05064059,regorafenib,Colorectal Cancer,0,1,0,
NCT04429022,acetaminophen,"Pain, Postoperative",0,0,0,
NCT04590586,apremilast,COVID-19,0,0,0,
NCT04401579,baricitinib,COVID-19,0,0,0,
NCT04421027,baricitinib,COVID-19,0,0,0,
NCT04640168,baricitinib,COVID-19,0,0,0,
NCT03917914,bisoprolol,COPD,0,0,0,
NCT05175066,bisoprolol,Cardiomyopathies; Chemotherapy Effect; Diastolic Dysfunction; Systolic Dysfunction,0,0,0,
NCT04258839,brexpiprazole,autism spectrum disorder,0,0,0,
NCT03342027,bupropion,HIV; Smoking Cessation,0,0,0,
NCT04388319,bupropion,Smoking Cessation,0,0,0,
NCT04338269,cabozantinib,Cell Carcinoma,0,1,0,
NCT04471428,cabozantinib,Lung Cancer,0,1,0,
NCT04237090,cetirizine,Breast Cancer; Lung Cancer; Ovarian Cancer; Oesophageal Cancer; Head Cancer Neck; Cervical Cancer; Endometrial Cancer,0,1,0,
NCT04420247,chloroquine,COVID; COVID-19; SARS-CoV 2; Coronavirus; Corona Virus Infection,0,0,0,
NCT04502667,vitamin D3,COVID-19,0,0,0,
NCT04535791,vitamin D3,COVID-19,0,0,0,
NCT04377711,ciclesonide,COVID-19,0,0,0,
NCT04110340,ciprofloxacin,"Plague, Bubonic; Plague, Pneumonic",0,0,0,
NCT04324463,colchicine,Coronavirus; Severe Acute Respiratory Syndrome,0,0,0,
NCT04328480,colchicine,COVID-19,0,0,0,
NCT04667780,colchicine,COVID-19,0,0,0,
NCT04469465,danicopan,Paroxysmal Nocturnal Hemoglobinuria,0,0,0,
NCT04213677,dapagliflozin,Polycystic Ovary Syndrome,0,0,0,
NCT04564742,dapagliflozin,Acute Myocardial Infarction; Heart Failure,0,0,0,
NCT04634500,dapagliflozin,Type 2 Diabetes,0,0,0,
NCT04189107,dexamethasone,"Analgesia; Surgery; Cancer of Head and Neck; Oropharyngeal Cancer; Carcinoma of Unknown Primary; Pain, Postoperative; Postoperative Pain",0,1,0,
NCT04509973,dexamethasone,Covid19; Hypoxia,0,0,0,
NCT04890626,dexamethasone,SARS-CoV-2 Infection,0,0,0,
NCT05195242,dexamethasone,COVID-19; Thrombosis Embolism; Bleeding,0,0,0,
NCT04406649,dihydroergotamine,migraine,0,0,0,
NCT04166331,dobutamine,Sepsis,0,0,0,
NCT04079452,doravirine,HIV-1 infection,0,0,0,
NCT04157751,empagliflozin,Heart Failure,0,0,0,
NCT04233801,empagliflozin,Type 2 Diabetes,0,0,0,
NCT04509674,empagliflozin,Myocardial Infarction,0,0,0,
NCT04032119,epinephrine,Gastric Neoplasm; Early Gastric Cancer,0,1,0,
NCT04231331,ertugliflozin,valvular heart disease,0,0,0,
NCT04476446,esketamine,Esketamine Treatment in Participants With Treatment Resistant Depression,0,0,0,
NCT03452865,esomeprazole,Sepsis; Septic Shock,0,0,0,
NCT04192266,estradiol,PTSD,0,0,0,
NCT04256421,etoposide,Lung Cancer,1,1,1,cytotoxic_managed_toxicity
NCT04712903,etoposide,Lung Cancer,1,1,1,cytotoxic_managed_toxicity
NCT03996369,etrasimod,Ulcerative Colitis,0,0,0,
NCT04706793,etrasimod,Ulcerative Colitis,0,0,0,
NCT04373733,favipiravir,COVID-19,0,0,0,
NCT04501783,favipiravir,COVID-19,0,0,0,
NCT04542694,favipiravir,COVID-19,0,0,0,
NCT04600895,favipiravir,COVID-19,0,0,0,
NCT04600999,favipiravir,COVID-19,0,0,0,
NCT04613271,favipiravir,Infectious Disease; SARS-CoV Infection; Covid19,0,0,0,
NCT04981379,favipiravir,Covid19,0,0,0,
NCT04128540,fentanyl,Aortic Coarctation; Erector Spinae Plane Block; Paediatric,0,0,0,
NCT04234204,fezolinetant,hot flashes,0,0,0,
NCT04451226,fezolinetant,hot flashes,0,0,0,
NCT04230980,gabapentin,Post-Operative Pain,0,0,0,
NCT04391569,ganaxolone,status epilepticus,0,0,0,
NCT04193176,gefapixant,chronic cough,0,0,0,
NCT04193202,gefapixant,chronic cough,0,0,0,
NCT04182204,gemcitabine,Cell Lymphoma,1,1,1,cytotoxic_managed_toxicity
NCT04924062,gemcitabine,Tract Carcinoma,1,1,1,cytotoxic_managed_toxicity
NCT04578886,guanfacine,delirium,0,0,0,
NCT04348305,hydrocortisone,Covid-19; Hypoxia,0,0,0,
NCT04261517,hydroxychloroquine,"Pneumonia, Pneumocystis; Coronavirus; COVID-19",0,0,0,
NCT04308668,hydroxychloroquine,Corona Virus Infection; Acute Respiratory Distress Syndrome; SARS-CoV Infection; Coronavirus; Coronavirus Infections,0,0,0,
NCT04315896,hydroxychloroquine,Severe COVID-19 Pulmonary Infection,0,0,0,
NCT04315948,hydroxychloroquine,Corona Virus Infection,0,0,0,
NCT04318015,hydroxychloroquine,COVID-19; Severe Acute Respiratory Syndrome,0,0,0,
NCT04321278,hydroxychloroquine,"Coronavirus Infections; Pneumonia, Viral",0,0,0,
NCT04328467,hydroxychloroquine,COVID-19; Corona Virus Infection; ARDS; Acute Respiratory Distress Syndrome,0,0,0,
NCT04331834,hydroxychloroquine,COVID-19,0,0,0,
NCT04332991,hydroxychloroquine,Coronavirus; Acute Respiratory Infection; SARS-CoV Infection,0,0,0,
NCT04334148,hydroxychloroquine,COVID-19,0,0,0,
NCT04334928,hydroxychloroquine,Coronavirus Infection,0,0,0,
NCT04338698,hydroxychloroquine,COVID 19,0,0,0,
NCT04391127,hydroxychloroquine,COVID-19,0,0,0,
NCT04410562,hydroxychloroquine,Pregnancy Related; COVID; Covid-19,0,0,0,
NCT04414241,hydroxychloroquine,SARS-CoV-2,0,0,0,
NCT04394416,imatinib,COVID-19,0,0,0,
NCT03588429,isoflurane,Anesthesia,0,0,0,
NCT05696509,isoflurane,valvular heart disease,0,0,0,
NCT04312048,isosorbide mononitrate,pain,0,0,0,
NCT04646694,ketamine,Postoperative Pain,0,0,0,
NCT04627285,lacosamide,epilepsy,0,0,0,
NCT04549168,lemborexant,insomnia,0,0,0,
NCT04199104,lenvatinib,Cell Carcinoma,0,1,0,
NCT04889118,lenvatinib,Advanced Melanoma,0,1,0,
NCT05523323,lenvatinib,Cell Carcinoma,0,1,0,
NCT06486870,letrozole,PCOS (Polycystic Ovary Syndrome) of Bilateral Ovaries,0,0,0,
NCT04500158,lidocaine,Pain,0,0,0,
NCT04285515,lumateperone,Depression,0,0,0,
NCT04185363,maralixibat,progressive familial intrahepatic cholestasis,0,0,0,
NCT04349072,mavacamten,hypertrophic cardiomyopathy,0,0,0,
NCT04478721,meropenem,Bacteremia,0,0,0,
NCT04264897,metformin,Aging; Insulin Sensitivity; Chronic Disease; Mitochondria; Insulin Resistance,0,0,0,
NCT05921942,metformin,Colon Cancer,0,1,0,
NCT04618497,methoxyflurane,pain,0,0,0,
NCT04438980,methylprednisolone,Covid-19 Pneumonia,0,0,0,
NCT03947827,minocycline,Treatment Resistant Depression,0,0,0,
NCT04173494,momelotinib,Primary Myelofibrosis; Post-polycythemia Vera Myelofibrosis; Post-essential Thrombocythemia Myelofibrosis,0,0,0,
NCT04433390,naloxegol,constipation,0,0,0,
NCT04538534,nicardipine,vasospastic angina,0,0,0,
NCT04317430,niclosamide,Diabetic Nephropathies,0,0,0,
NCT03925025,nimodipine,organophosphate poisoning,0,0,0,
NCT04359680,nitazoxanide,COVID-19; Viral Respiratory Illnesses,0,0,0,
NCT04486313,nitazoxanide,COVID-19,0,0,0,
NCT04187144,nitrofurantoin,Recurrent urinary tract infections,0,0,0,
NCT04501861,norepinephrine,Intraoperative hypotension,0,0,0,
NCT04456699,olaparib,Metastatic Colorectal Cancer,0,1,0,
NCT04540211,paclitaxel,Metastatic Esophageal Carcinoma,1,1,1,cytotoxic_managed_toxicity
NCT05318443,paclitaxel,Lung Cancer,1,1,1,cytotoxic_managed_toxicity
NCT04531982,pimavanserin,schizophrenia,0,0,0,
NCT04222972,pralsetinib,First-Line Treatment of Advanced Non-Small Cell Lung Cancer,0,1,0,
NCT04100018,prednisone,Prostate Cancer,0,1,0,
NCT04414761,progesterone,IVF; GnRH Antagonist; PPOS,0,0,0,
NCT04400201,propofol,sedation,0,0,0,
NCT04511728,propofol,Induction and Maintenance of General Anesthesia,0,0,0,
NCT04620031,propofol,Sedation in Intensive Care,0,0,0,
NCT04280705,remdesivir,COVID-19,0,0,0,
NCT04292730,remdesivir,COVID-19,0,0,0,
NCT04292899,remdesivir,COVID-19,0,0,0,
NCT04409262,remdesivir,COVID-19 Pneumonia,0,0,0,
NCT04492475,remdesivir,COVID-19,0,0,0,
NCT04546581,remdesivir,COVID; COVID-19; SARS-CoV-2; SARS (Severe Acute Respiratory Syndrome),0,0,0,
NCT04593940,remdesivir,Covid19,0,0,0,
NCT04678739,remdesivir,Covid19; Covid-19 ARDS,0,0,0,
NCT04853901,remdesivir,Covid19,0,0,0,
NCT04574362,rimegepant,migraine,0,0,0,
NCT04327063,ropivacaine,Breast Cancer,0,1,0,
NCT04910165,ropivacaine,Pain,0,0,0,
NCT04410198,roxadustat,anemia,0,0,0,
NCT04484857,roxadustat,anemia,0,0,0,
NCT04227522,rucaparib,Ovarian Cancer,0,1,0,
NCT04362137,ruxolitinib,Cytokine Storm (Covid-19); cytokine release syndrome,0,0,0,
NCT04472598,ruxolitinib,Myelofibrosis (MF),0,0,0,
NCT04534725,selinexor,in Cancer,0,1,0,
NCT03841812,sevoflurane,pain,0,0,0,
NCT04355962,sevoflurane,COVID-19; ards,0,0,0,
NCT04571944,suvorexant,Delirium,0,0,0,
NCT04158076,telmisartan,Hypercholesterolemia; Hypertension,0,0,0,
NCT04410978,teriflunomide,Multiple Sclerosis,0,0,0,
NCT04427618,tranexamic acid,Postpartum Hemorrhage; Tranexamic Acid,0,0,0,
NCT04195698,upadacitinib,atopic dermatitis,0,0,0,
NCT04313153,vadadustat,anemia,0,0,0,
NCT04138706,vancomycin,Clostridium Difficile Infection,0,0,0,
NCT04015414,varenicline,smoking cessation,0,0,0,
NCT04590404,varenicline,tobacco use disorder,0,0,0,
NCT04285567,venetoclax,Chronic Lymphocytic Leukemia,0,1,0,
NCT04509622,venetoclax,Acute Myeloid Leukemia,0,1,0,
NCT05705089,warfarin,Left Ventricular Thrombus; ST Segment Elevation Myocardial Infarction,0,0,0,
NCT04123405,acetylcysteine,rhinosinusitis,0,0,0,
NCT04271917,cannabidiol,Pain,0,0,0,
NCT04175834,diphenhydramine,Multiple Sclerosis; Infusion Reaction,0,0,0,
NCT04349241,favipiravir,COVID-19,0,0,0,
NCT04344379,hydroxychloroquine,SARS-CoV-2 Infection,0,0,0,
NCT05007678,leflunomide,COVID-19,0,0,0,
NCT04218734,metformin,Type 2 Diabetes Mellitus,0,0,0,
NCT04536194,norepinephrine,congenital heart disease,0,0,0,
NCT04598451,prednisone,Pemphigus Vulgaris; Pemphigus Foliaceus,0,0,0,
NCT04537078,progesterone,"Infertility, Female",0,0,0,
NCT04530344,ruxolitinib,Vitiligo,0,0,0,
NCT04394975,sunitinib,Cell Cancer,0,1,0,
NCT04008706,acalabrutinib,Chronic Lymphocytic Leukemia,0,1,0,
NCT03596866,alectinib,Lung Cancer,0,1,0,
NCT05782192,alogliptin,Type 2 Diabetes,0,0,0,
NCT03545373,amoxicillin,Tuberculosis; Respiratory Tract Infections; Pneumonia,0,0,0,
NCT03721172,apremilast,psoriasis,0,0,0,
NCT03777436,apremilast,psoriasis,0,0,0,
NCT03930186,apremilast,plaque psoriasis,0,0,0,
NCT04175613,apremilast,psoriasis,0,0,0,
NCT03735979,argatroban,ischemic stroke,0,0,0,
NCT03939312,atogepant,episodic migraine,0,0,0,
NCT03768427,atorvastatin,Hypercholesterolemia,0,0,0,
NCT03745716,azacitidine,MDS,1,0,1,cytotoxic_managed_toxicity
NCT03899259,baricitinib,Alopecia Areata,0,0,0,
NCT03874494,brexpiprazole,schizophrenia,0,0,0,
NCT04124614,brexpiprazole,Post Traumatic Stress Disorder,0,0,0,
NCT04162522,brexpiprazole,Depression,0,0,0,
NCT04174170,brexpiprazole,Post Traumatic Stress Disorder,0,0,0,
NCT04174365,brexpiprazole,autism spectrum disorder,0,0,0,
NCT03685630,brivaracetam,epilepsy,0,0,0,
NCT03639389,bupivacaine,Pain,0,0,0,
NCT05164549,buprenorphine,Opioid Use Disorder,0,0,0,
NCT03897439,bupropion,Smoking Cessation,0,0,0,
NCT03802591,capecitabine,Gastric Adenocarcinoma; Gastroesophageal Junction Adenocarcinoma,1,1,1,cytotoxic_managed_toxicity
NCT03813784,capecitabine,Metastatic Gastric Cancer,1,1,1,cytotoxic_managed_toxicity
NCT03794388,capsaicin,breast cancer,0,1,0,
NCT04041791,ceftriaxone,pneumonia,0,0,0,
NCT03742505,vitamin D3,vitamin D deficiency,0,0,0,
NCT04121403,cladribine,Multiple Sclerosis,1,0,1,cytotoxic_managed_toxicity
NCT03725930,clonidine,Child Preschool,0,0,0,
NCT03645057,crisaborole,atopic dermatitis,0,0,0,
NCT03723252,dapagliflozin,Nonalcoholic Steatohepatitis,0,0,0,
NCT03877224,dapagliflozin,Heart Failure With Preserved Ejection Fraction (HFpEF),0,0,0,
NCT03877237,dapagliflozin,Heart Failure With Reduced Ejection Fraction (HFrEF),0,0,0,
NCT03901482,dihydroergotamine,migraine,0,0,0,
NCT03778931,elacestrant,Advanced Breast Cancer,0,1,0,
NCT03939637,eltrombopag,immune thrombocytopenia,0,0,0,
NCT03594110,empagliflozin,Chronic Kidney Disease,0,0,0,
NCT03917459,enalapril,"Heart Failure; Heart Failure, Systolic; Erectile Dysfunction",0,0,0,
NCT03788967,ertapenem,complicated urinary tract infection,0,0,0,
NCT03717194,ertugliflozin,Diabetes,0,0,0,
NCT04005716,etoposide,Lung Cancer,1,1,1,cytotoxic_managed_toxicity
NCT04028050,etoposide,Lung Cancer,1,1,1,cytotoxic_managed_toxicity
NCT03945188,etrasimod,Ulcerative Colitis,0,0,0,
NCT03952039,fedratinib,myelofibrosis,0,0,0,
NCT04003142,fezolinetant,hot flashes,0,0,0,
NCT03764618,fostamatinib,anemia,0,0,0,
NCT03806530,gabapentin,End Stage Renal Disease; Restless Legs Syndrome,0,0,0,
NCT03699254,ganciclovir,Transplantation Infection; Cytomegalovirus Infections,0,0,0,
NCT03673072,gemcitabine,Gallbladder Carcinoma,1,1,1,cytotoxic_managed_toxicity
NCT03924986,gemcitabine,Metastatic Nasopharyngeal Cancer,1,1,1,cytotoxic_managed_toxicity
NCT04003636,gemcitabine,Tract Carcinoma,1,1,1,cytotoxic_managed_toxicity
NCT04327843,haloperidol decanoate,Schizophrenia; Medication Nonadherence; Schizo Affective Disorder,0,0,0,
NCT04197115,hydrocortisone,Sepsis; Septic Shock,0,0,0,
NCT03789591,hydroxyurea,Sickle Cell Disease; Sickle Cell Anemia,0,0,0,
NCT04476069,ibuprofen,Pain Management,0,0,0,
NCT03788837,iloprost,septic shock,0,0,0,
NCT03111212,iloprost,acute respiratory distress syndrome,0,0,0,
NCT03831854,ketamine,Reducing Psychological Side Effects of Ketamine,0,0,0,
NCT04075006,ketamine,Critical Illness; Sedation; Mechanical Ventilation,0,0,0,
NCT06185127,ketamine,Lung Diseases; Diagnosis; Anesthesia,0,0,0,
NCT03678675,ketorolac,Post-cesarean pain,0,0,0,
NCT03967847,ketorolac,rotator cuff tear,0,0,0,
NCT04133623,ketorolac,Acute Pain Due to Trauma,0,0,0,
NCT04246541,ketorolac,Postoperative Pain,0,0,0,
NCT04246554,ketorolac,Postoperative Pain,0,0,0,
NCT03779178,landiolol,atrial fibrillation,0,0,0,
NCT04124926,lansoprazole,Erosive Esophagitis,0,0,0,
NCT03670810,lasmiditan,migraine,0,0,0,
NCT03820986,lenvatinib,Advance Melanoma,0,1,0,
NCT03829319,lenvatinib,Lung Cancer,0,1,0,
NCT03829332,lenvatinib,Lung Cancer,0,1,0,
NCT03884101,lenvatinib,Endometrial Carcinoma,0,1,0,
NCT03898180,lenvatinib,Urothelial Carcinoma,0,1,0,
NCT03976375,lenvatinib,Lung Cancer,0,1,0,
NCT04676412,lenvatinib,Lung Cancer,0,1,0,
NCT04716933,lenvatinib,Lung Cancer,0,1,0,
NCT04865289,lenvatinib,Endometrial Carcinoma,0,1,0,
NCT03930615,letermovir,cytomegalovirus infection,0,0,0,
NCT03621280,levoketoconazole,Cushing syndrome,0,0,0,
NCT03677817,lidocaine,Improved Postoperative Pain,0,0,0,
NCT03844984,lidocaine,septic shock,0,0,0,
NCT04069169,lidocaine,Scoliosis; Adolescence; Anesthesia Recovery Period,0,0,0,
NCT03905330,maralixibat,progressive familial intrahepatic cholestasis,0,0,0,
NCT03675139,medroxyprogesterone acetate,endometrial hyperplasia,0,0,0,
NCT03840148,meropenem,Urinary Tract Infections; Acute Pyelonephritis,0,0,0,
NCT03798054,metformin,Type 2 Diabetes,0,0,0,
NCT03798080,metformin,Type 2 Diabetes,0,0,0,
NCT03862716,metformin,Type 2 Diabetes,0,0,0,
NCT04029480,metformin,Type 2 Diabetes Mellitus,0,0,0,
NCT05118542,methimazole,Graves disease,0,0,0,
NCT05108597,misoprostol,uterine fibroids,0,0,0,
NCT03853798,mitapivat,pyruvate kinase deficiency,0,0,0,
NCT03899103,mycophenolate mofetil,Steroid-Dependent Nephrotic Syndrome,0,0,0,
NCT02955329,nicotine,cannabis use disorder,0,0,0,
NCT03283007,nintedanib,Lung-transplant Recipients,0,0,0,
NCT03820726,nintedanib,"Lung Diseases, Interstitial",0,0,0,
NCT04093024,nintedanib,"Lung Diseases, Interstitial",0,0,0,
NCT04020341,nitrofurantoin,Recurrent urinary tract infections,0,0,0,
NCT04789005,norepinephrine,Spinal anesthesia-induced hypotension,0,0,0,
NCT03834519,olaparib,Prostate Cancer,0,1,0,
NCT03915769,ozanimod,ulcerative colitis,0,0,0,
NCT03199885,paclitaxel,Metastatic Breast Cancer,1,1,1,cytotoxic_managed_toxicity
NCT03726879,paclitaxel,Breast Cancer,1,1,1,cytotoxic_managed_toxicity
