molregno,gene
11968,PTGS2
11968,PTGS1
93117,PTGS2
93117,PTGS1
16591,PTGS2
16591,PTGS1
68607,TOP2A
68607,TOP2B
453046,TOP2A
453046,TOP2B
27029,ADORA2B
27029,ADORA2A
794445,ADORA1
794445,ADORA2B
794445,ADORA3
794445,ADORA2A
674520,ADORA1
674520,ADORA2B
674520,ADORA3
674520,ADORA2A
16485,ADORA1
16485,ADORA2B
16485,ADORA3
16485,ADORA2A
5797,ADORA1
5797,ADORA2B
5797,ADORA3
5797,ADORA2A
779620,ADORA1
779620,ADORA2B
779620,ADORA3
779620,ADORA2A
674529,ADORA1
674529,ADORA2B
674529,ADORA3
674529,ADORA2A
37493,GUCY1B1
37493,GUCY1B2
37493,GUCY1A2
37493,GUCY1A1
674640,GUCY1B1
674640,GUCY1B2
674640,GUCY1A2
674640,GUCY1A1
226851,GUCY1B1
226851,GUCY1B2
226851,GUCY1A2
226851,GUCY1A1
263453,GUCY1B1
263453,GUCY1B2
263453,GUCY1A2
263453,GUCY1A1
556,GUCY1B1
556,GUCY1B2
556,GUCY1A2
556,GUCY1A1
386457,IMPDH1
386457,IMPDH2
68396,IMPDH1
68396,IMPDH2
674906,IMPDH1
674906,IMPDH2
36864,IMPDH1
36864,IMPDH2
674826,PDE7A
674826,PDE7B
674431,SSTR5
674431,SSTR2
674431,SSTR4
674431,SSTR1
674431,SSTR3
51042,KCNJ11
51042,ABCC9
674289,KCNJ11
674289,ABCC9
675463,ADRA1A
675463,ADRA2A
675463,ADRA2C
675463,ADRA1D
675463,ADRA1B
675463,ADRA2B
1510461,ADRA1A
1510461,ADRA2A
1510461,ADRA2C
1510461,ADRA1D
1510461,ADRA1B
1510461,ADRA2B
1590760,ADRA1A
1590760,ADRA2A
1590760,ADRA2C
1590760,ADRA1D
1590760,ADRA1B
1590760,ADRA2B
548594,ADRA1A
548594,ADRA2A
548594,ADRA2C
548594,ADRA1D
548594,ADRA1B
548594,ADRA2B
674364,ADRA1A
674364,ADRA2A
674364,ADRA2C
674364,ADRA1D
674364,ADRA1B
674364,ADRA2B
674824,ADRA1A
674824,ADRA2A
674824,ADRA2C
674824,ADRA1D
674824,ADRA1B
674824,ADRA2B
674742,ADRA1A
674742,ADRA2A
674742,ADRA2C
674742,ADRA1D
674742,ADRA1B
674742,ADRA2B
1941483,ADRA1A
1941483,ADRA2A
1941483,ADRA2C
1941483,ADRA1D
1941483,ADRA1B
1941483,ADRA2B
674738,ADRA1A
674738,ADRA2A
674738,ADRA2C
674738,ADRA1D
674738,ADRA1B
674738,ADRA2B
524710,ADRA1A
524710,ADRA2A
524710,ADRA2C
524710,ADRA1D
524710,ADRA1B
524710,ADRA2B
674846,MAOA
674846,MAOB
674376,MAOA
674376,MAOB
675119,MAOA
675119,MAOB
2197569,MAOA
2197569,MAOB
405366,KCNJ11
405366,ABCC8
5582,KCNJ11
5582,ABCC8
8516,KCNJ11
8516,ABCC8
674825,KCNJ11
674825,ABCC8
139286,KCNJ11
139286,ABCC8
454070,KCNJ11
454070,ABCC8
56131,KCNJ11
56131,ABCC8
248669,KCNJ11
248669,ABCC8
46727,KCNJ11
46727,ABCC8
46726,KCNJ11
46726,ABCC8
17411,SCNN1A
17411,SCNN1B
17411,SCNN1G
822010,SCNN1A
822010,SCNN1B
822010,SCNN1G
675367,EEF2
4730,RRM1
4730,RRM2B
4730,RRM2
581569,RRM1
581569,RRM2B
581569,RRM2
480382,RRM1
480382,RRM2B
480382,RRM2
624161,RRM1
624161,RRM2B
624161,RRM2
674934,RRM1
674934,RRM2B
674934,RRM2
450864,FLT1
450864,FLT4
450864,KDR
716337,FLT1
716337,FLT4
716337,KDR
33576,FLT1
33576,FLT4
33576,KDR
674436,FLT1
674436,FLT4
674436,KDR
675684,FLT1
675684,FLT4
675684,KDR
1277553,FLT1
1277553,FLT4
1277553,KDR
699483,CACNA1C
699483,CACNA1S
699483,CACNA1D
699483,CACNA1F
486789,CACNA1C
486789,CACNA1S
486789,CACNA1D
486789,CACNA1F
545509,CACNA1C
545509,CACNA1S
545509,CACNA1D
545509,CACNA1F
675680,CACNA1C
675680,CACNA1S
675680,CACNA1D
675680,CACNA1F
674935,CACNA1C
674935,CACNA1S
674935,CACNA1D
674935,CACNA1F
250508,CACNA1C
250508,CACNA1S
250508,CACNA1D
250508,CACNA1F
419596,CACNA1C
419596,CACNA1S
419596,CACNA1D
419596,CACNA1F
674756,CACNA1C
674756,CACNA1S
674756,CACNA1D
674756,CACNA1F
674353,CACNA1C
674353,CACNA1S
674353,CACNA1D
674353,CACNA1F
674277,CACNA1C
674277,CACNA1S
674277,CACNA1D
674277,CACNA1F
365248,CACNA1C
365248,CACNA1S
365248,CACNA1D
365248,CACNA1F
554892,CACNA1C
554892,CACNA1S
554892,CACNA1D
554892,CACNA1F
405365,CACNA1C
405365,CACNA1S
405365,CACNA1D
405365,CACNA1F
360720,NS4A
360720,NS3
394996,NS4A
394996,NS3
675043,BCHE
675043,ACHE
27251,BCHE
27251,ACHE
508604,BCHE
508604,ACHE
675785,IL1B
675781,IL1B
452635,M
699433,CHRNB4
699433,CHRNA3
742171,CHRNB4
742171,CHRNA3
235211,CHRNB4
235211,CHRNA3
675576,ITGAV
675488,ITGB1
1379603,KEAP1
84644,RYR3
1926907,THRA
1926907,THRB
675070,THRA
675070,THRB
15990,THRA
15990,THRB
433015,THRA
433015,THRB
1376011,THRA
1376011,THRB
674633,GABBR1
674633,GABBR2
32869,GABBR1
32869,GABBR2
281549,HPD
518361,OPRK1
674494,OPRK1
674998,OPRK1
446784,OPRK1
1543312,OPRK1
76963,OPRK1
1355867,OPRK1
674988,ODC1
674536,AR
52087,AR
249414,AR
674999,AR
717,AR
328400,AR
674574,AR
1363818,AR
190629,AR
674286,AR
674897,AR
674387,AR
675052,AR
364520,AR
377718,AR
630886,AR
674363,AR
405364,AR
940358,HTR4
674739,HTR4
674891,HTR4
631810,ADRB2
34094,ADRB2
674395,ADRB2
674844,ADRB2
675012,ADRB2
1280054,ADRB2
674356,ADRB2
631502,ADRB2
791489,ADRB2
1153493,ADRB2
739751,ADRB2
2197564,ADRB2
2197669,ADRB2
991941,ADRB2
864943,ADRB2
675104,ADRB2
674898,ADRB2
461225,ADRB2
675682,ADRB2
674696,ADRB2
1538559,ADRB2
675014,ADRB2
505776,ADRB2
8543,ADRB2
546564,ADRB2
674871,ADRB2
675128,ADRB2
674821,ADRB2
8531,ADRB2
674369,ADRB2
675066,ADRB2
544765,SLC6A1
504310,CYP11B1
675582,CD52
399361,TACR1
675733,TACR1
397524,F10
328601,F10
421208,DIO1
175106,NPC1L1
43740,alr
1369651,PDE3A
50440,PDE3A
674928,PDE3A
581819,PDE3A
141484,ABAT
675548,IL11RA
365189,rpoB
365189,rpoA
365189,rpoC
365189,rpoZ
397074,rpoB
397074,rpoA
397074,rpoC
397074,rpoZ
497291,rpoB
497291,rpoA
497291,rpoC
497291,rpoZ
466768,rpoB
466768,rpoA
466768,rpoC
466768,rpoZ
84251,GSC1
2832029,GSC1
699421,GSC1
1369604,CYP3A4
1369604,CYP3A5
1369604,CYP3A43
1369604,CYP3A7
8167,fabI
64200,fabI
1377932,MTTP
1377932,P4HB
37820,ureA
37820,ureB
37820,ureC
674404,gB
674404,gC
674404,gD
674404,gE
674404,gG
674404,gH
674404,gI
674404,gJ
674404,gK
674404,gL
674404,gM
674404,gN
1121861,CD86
675774,CD86
675774,CD80
1121861,CD80
1153494,TNFSF13B
1380301,SNAP25
1380836,SNAP25
675360,SNAP25
675387,VAMP2
1121865,TNFRSF8
699374,TNFSF11
675779,C5
1153495,CTLA4
675484,F
674992,pbpB
674992,pbpA
674992,ponB
674992,pbpC
674992,dacA
674992,mrcA
674339,pbp4
674339,pbpF
674339,mecA
674339,pbp2
674339,pbpA
1671123,pbp4
1671123,pbpF
1671123,mecA
1671123,pbp2
1671123,pbpA
1369610,LAMA1
1369610,LAMA2
1369610,LAMA3
1369610,LAMA4
1369610,LAMA5
1369610,LAMB1
1369610,LAMB2
1369610,LAMB3
1369610,LAMB4
1369610,LAMC1
1369610,LAMC2
1369610,LAMC3
1380975,COL1A2
1380975,COL1A1
1380975,COL2A1
1380975,COL3A1
1380975,COL4A1
1380975,COL5A1
1380975,COL6A1
1380975,COL11A1
1380975,COL15A1
1380975,COL18A1
1380975,COL24A1
1380975,COL27A1
1380975,COL28A1
1380975,COL4A2
1380975,COL5A2
1380975,COL6A2
1380975,COL11A2
1380975,COL4A3
1380975,COL5A3
1380975,COL6A3
1380975,COL4A4
1380975,COL4A5
1380975,COL6A5
1380975,COL4A6
1380975,COL6A6
1369610,COL1A2
1369610,COL1A1
1369610,COL2A1
1369610,COL3A1
1369610,COL4A1
1369610,COL5A1
1369610,COL6A1
1369610,COL11A1
1369610,COL15A1
1369610,COL18A1
1369610,COL24A1
1369610,COL27A1
1369610,COL28A1
1369610,COL4A2
1369610,COL5A2
1369610,COL6A2
1369610,COL11A2
1369610,COL4A3
1369610,COL5A3
1369610,COL6A3
1369610,COL4A4
1369610,COL4A5
1369610,COL6A5
1369610,COL4A6
1369610,COL6A6
520664,PSMD1
520664,PSMB2
520664,PSMB1
520664,PSMB5
520664,PSMB8
520664,PSMB9
520664,PSMB6
520664,PSMD14
520664,PSMA1
520664,PSMA2
520664,PSMA3
520664,PSMA4
520664,PSMA5
520664,PSMA6
520664,PSMA7
520664,PSMA8
520664,PSMB10
520664,PSMB11
520664,PSMB3
520664,PSMB4
520664,PSMB7
520664,ADRM1
520664,PSMC2
520664,PSMC1
520664,PSMC4
520664,PSMC6
520664,PSMC3
520664,PSMC5
520664,PSMD2
520664,PSMD3
520664,PSMD12
520664,PSMD11
520664,PSMD6
520664,PSMD7
520664,PSMD13
520664,PSMD4
520664,PSMD8
520664,SEM1
675082,8238086
675082,8232915
675082,8231029
675082,8238343
675082,8234840
675082,8232678
675082,8237618
675082,8238380
675082,8234407
675082,8237795
675082,8236088
675082,8236974
675082,8237447
675082,8234408
675082,8238085
675082,8229807
675082,8240195
675082,8230924
675082,8230507
675082,8233823
675082,8233620
675082,8232310
675082,8230937
675082,8236087
675082,8234154
675082,8230957
675082,8233619
675082,8235475
675082,8230819
675082,8231511
675082,8236100
675082,8233621
675082,8230508
675082,8238404
675082,8239920
250908,TLR7
529987,TLR7
13494,ERG11
675000,ERG11
27308,ERG11
255904,ERG11
8917,ERG11
97867,ERG11
1095305,ERG11
444419,ERG11
13758,ERG11
674299,ERG11
674389,ERG11
334337,ERG11
674676,ERG11
674349,ERG11
674787,ERG11
21697,PTGS2
264453,PTGS2
20496,PTGS2
139210,PTGS2
67010,PTGS2
18694,PTGS2
26431,PTGS2
1449169,CNR1
4496,CNR1
503213,SLC18A2
43952,SLC18A2
674466,SLC18A2
193281,SLC18A2
2197715,SLC18A2
1926820,SLC18A2
1926755,SLC18A2
674733,SLC18A2
23199,SLC18A2
675129,SLC18A2
11305,HDAC2
24418,pol
88100,pol
213505,pol
17347,pol
674685,pol
17169,pol
37316,pol
372438,pol
675078,pol
563318,pol
674629,pol
630396,P2RY12
551003,P2RY12
416772,P2RY12
675724,P2RY12
674754,CHRM2
230999,CHRM2
594843,CHRM2
675716,CHRM2
674886,CHRM2
445395,CHRM2
1418097,CHRM2
1594639,CHRM2
229058,CHRM2
170395,CHRM2
1102940,CHRM2
1277553,RET
674436,RET
450864,RET
33576,RET
1380933,MS4A1
675578,MS4A1
675787,MS4A1
675487,MS4A1
675684,ITK
675072,pbp1a
675072,pbp1b
675072,pbp2a
675072,pbp2b
675072,PBP2X
675072,pbp3
675067,pbp1a
675067,pbp1b
675067,pbp2a
675067,pbp2b
675067,PBP2X
675067,pbp3
171062,CHRNA1
171062,CHRNG
171062,CHRNB1
171062,CHRND
171062,CHRNE
674708,CHRNA1
674708,CHRNG
674708,CHRNB1
674708,CHRND
674708,CHRNE
674592,CHRNA1
674592,CHRNG
674592,CHRNB1
674592,CHRND
674592,CHRNE
674944,CHRNA1
674944,CHRNG
674944,CHRNB1
674944,CHRND
674944,CHRNE
699450,CHRNA1
699450,CHRNG
699450,CHRNB1
699450,CHRND
699450,CHRNE
674500,CHRNA1
674500,CHRNG
674500,CHRNB1
674500,CHRND
674500,CHRNE
674673,CHRNA1
674673,CHRNG
674673,CHRNB1
674673,CHRND
674673,CHRNE
674478,CHRNA1
674478,CHRNG
674478,CHRNB1
674478,CHRND
674478,CHRNE
567201,CHRNA1
567201,CHRNG
567201,CHRNB1
567201,CHRND
567201,CHRNE
101924,CHRNA1
101924,CHRNG
101924,CHRNB1
101924,CHRND
101924,CHRNE
674599,CHRNA1
674599,CHRNG
674599,CHRNB1
674599,CHRND
674599,CHRNE
101810,CHRNA1
101810,CHRNG
101810,CHRNB1
101810,CHRND
101810,CHRNE
2197692,CHRNA1
2197692,CHRNG
2197692,CHRNB1
2197692,CHRND
2197692,CHRNE
674580,CHRNA1
674580,CHRNG
674580,CHRNB1
674580,CHRND
674580,CHRNE
33576,EPHA2
33576,EPHB2
33576,EPHA5
33576,EPHA4
33576,EPHA8
33576,EPHA6
33576,EPHA7
33576,EPHB3
33576,EPHA3
33576,EPHB1
33576,EPHB4
33576,EPHA1
33576,EPHB6
33576,EPHA10
261343,ADH1A
261343,ADH1B
261343,ADH1C
33576,ERBB2
33576,EGFR
33576,ERBB4
33576,ERBB3
3283078,GluClX
284208,GLRA1
284208,GLRB
674684,GLRA1
674684,GLRB
238429,GLRA1
238429,GLRB
674645,GLRA1
674645,GLRB
85649,GLRA1
85649,GLRB
238127,GLRA1
238127,GLRB
1376013,JAK3
1376013,JAK1
1376013,JAK2
1376013,TYK2
674903,SLC6A4
674903,SLC6A3
674903,SLC6A2
46385,SLC6A4
46385,SLC6A3
46385,SLC6A2
2197701,SLC6A4
2197701,SLC6A3
2197701,SLC6A2
547681,MT-ND6
547681,NDUFA10
547681,NDUFS8
547681,MT-ND4L
547681,NDUFA6
547681,MT-ND1
547681,NDUFB6
547681,NDUFA4
547681,NDUFA11
547681,NDUFB7
547681,MT-ND2
547681,NDUFS2
547681,MT-ND5
547681,NDUFA8
547681,NDUFB5
547681,MT-ND4
547681,MT-ND3
547681,NDUFAB1
547681,NDUFA1
547681,NDUFS4
547681,NDUFB3
547681,NDUFC1
547681,NDUFA2
547681,NDUFS5
547681,NDUFS7
547681,NDUFS6
547681,NDUFB1
547681,NDUFS3
547681,NDUFA3
547681,NDUFB4
547681,NDUFB8
547681,NDUFB2
547681,NDUFA7
547681,NDUFC2
547681,NDUFB10
547681,NDUFV2
547681,NDUFS1
547681,NDUFV1
547681,NDUFV3
547681,NDUFA5
547681,NDUFA9
547681,NDUFAF2
547681,NDUFAF3
547681,NDUFA4L2
547681,NDUFB11
547681,NDUFAF4
547681,NDUFA13
547681,NDUFA12
547681,NDUFAF1
547681,NDUFB9
27029,PDE5A
27029,PDE4A
27029,PDE3A
27029,PDE6H
27029,PDE6G
27029,PDE2A
27029,PDE7A
27029,PDE1A
27029,PDE9A
27029,PDE6B
27029,PDE4D
27029,PDE4B
27029,PDE6D
27029,PDE6A
27029,PDE3B
27029,PDE6C
27029,PDE8B
27029,PDE10A
27029,PDE1B
27029,PDE4C
27029,PDE1C
27029,PDE8A
27029,PDE7B
674826,PDE8B
674826,PDE8A
14125,PTGER1
14125,PTGER4
14125,PTGER2
14125,PTGER3
495572,RARG
495572,RARB
495572,RARA
2208,RARG
2208,RARB
2208,RARA
119498,RXRB
119498,RXRG
119498,RXRA
33216,RXRB
33216,RARG
33216,RXRG
33216,RARB
33216,RARA
33216,RXRA
169652,RXRB
169652,RARG
169652,RXRG
169652,RARB
169652,RARA
169652,RXRA
4193,RXRB
4193,RARG
4193,RXRG
4193,RARB
4193,RARA
4193,RXRA
2335036,8238275
2335036,8238272
2335036,8238273
2335036,8232849
2335036,8232852
2335036,8232002
529987,TLR9
465356,ATP1A1
465356,ATP1B2
465356,ATP1B1
465356,ATP1A2
465356,ATP1B3
465356,ATP1A3
465356,ATP1A4
465356,FXYD2
419508,ATP1A1
419508,ATP1B2
419508,ATP1B1
419508,ATP1A2
419508,ATP1B3
419508,ATP1A3
419508,ATP1A4
419508,FXYD2
581814,ATP1A1
581814,ATP1B2
581814,ATP1B1
581814,ATP1A2
581814,ATP1B3
581814,ATP1A3
581814,ATP1A4
581814,FXYD2
1926906,ATP1A1
1926906,ATP1B2
1926906,ATP1B1
1926906,ATP1A2
1926906,ATP1B3
1926906,ATP1A3
1926906,ATP1A4
1926906,FXYD2
284208,GABRA1
284208,GABRB2
284208,GABRG2
284208,GABRB3
284208,GABRA4
284208,GABRG3
284208,GABRQ
284208,GABRA3
284208,GABRP
284208,GABRD
284208,GABRG1
284208,GABRB1
284208,GABRE
284208,GABRA2
284208,GABRA5
284208,GABRA6
635,GABRA1
635,GABRB2
635,GABRG2
635,GABRB3
635,GABRA4
635,GABRG3
635,GABRQ
635,GABRA3
635,GABRP
635,GABRD
635,GABRG1
635,GABRB1
635,GABRE
635,GABRA2
635,GABRA5
635,GABRA6
1369640,GABRA1
1369640,GABRB2
1369640,GABRG2
1369640,GABRB3
1369640,GABRA4
1369640,GABRG3
1369640,GABRQ
1369640,GABRA3
1369640,GABRP
1369640,GABRD
1369640,GABRG1
1369640,GABRB1
1369640,GABRE
1369640,GABRA2
1369640,GABRA5
1369640,GABRA6
2431,GABRA1
2431,GABRB2
2431,GABRG2
2431,GABRB3
2431,GABRA4
2431,GABRG3
2431,GABRQ
2431,GABRA3
2431,GABRP
2431,GABRD
2431,GABRG1
2431,GABRB1
2431,GABRE
2431,GABRA2
2431,GABRA5
2431,GABRA6
674654,GABRA1
674654,GABRB2
674654,GABRG2
674654,GABRB3
674654,GABRA4
674654,GABRG3
674654,GABRQ
674654,GABRA3
674654,GABRP
674654,GABRD
674654,GABRG1
674654,GABRB1
674654,GABRE
674654,GABRA2
674654,GABRA5
674654,GABRA6
721,GABRA1
721,GABRB2
721,GABRG2
721,GABRB3
721,GABRA4
721,GABRG3
721,GABRQ
721,GABRA3
721,GABRP
721,GABRD
721,GABRG1
721,GABRB1
721,GABRE
721,GABRA2
721,GABRA5
721,GABRA6
421334,GABRA1
421334,GABRB2
421334,GABRG2
421334,GABRB3
421334,GABRA4
421334,GABRG3
421334,GABRQ
421334,GABRA3
421334,GABRP
421334,GABRD
421334,GABRG1
421334,GABRB1
421334,GABRE
421334,GABRA2
421334,GABRA5
421334,GABRA6
16506,GABRA1
16506,GABRB2
16506,GABRG2
16506,GABRB3
16506,GABRA4
16506,GABRG3
16506,GABRQ
16506,GABRA3
16506,GABRP
16506,GABRD
16506,GABRG1
16506,GABRB1
16506,GABRE
16506,GABRA2
16506,GABRA5
16506,GABRA6
99389,GABRA1
99389,GABRB2
99389,GABRG2
99389,GABRB3
99389,GABRA4
99389,GABRG3
99389,GABRQ
99389,GABRA3
99389,GABRP
99389,GABRD
99389,GABRG1
99389,GABRB1
99389,GABRE
99389,GABRA2
99389,GABRA5
99389,GABRA6
111390,GABRA1
111390,GABRB2
111390,GABRG2
111390,GABRB3
111390,GABRA4
111390,GABRG3
111390,GABRQ
111390,GABRA3
111390,GABRP
111390,GABRD
111390,GABRG1
111390,GABRB1
111390,GABRE
111390,GABRA2
111390,GABRA5
111390,GABRA6
27648,GABRA1
27648,GABRB2
27648,GABRG2
27648,GABRB3
27648,GABRA4
27648,GABRG3
27648,GABRQ
27648,GABRA3
27648,GABRP
27648,GABRD
27648,GABRG1
27648,GABRB1
27648,GABRE
27648,GABRA2
27648,GABRA5
27648,GABRA6
27419,GABRA1
27419,GABRB2
27419,GABRG2
27419,GABRB3
27419,GABRA4
27419,GABRG3
27419,GABRQ
27419,GABRA3
27419,GABRP
27419,GABRD
27419,GABRG1
27419,GABRB1
27419,GABRE
27419,GABRA2
27419,GABRA5
27419,GABRA6
2524,GABRA1
2524,GABRB2
2524,GABRG2
2524,GABRB3
2524,GABRA4
2524,GABRG3
2524,GABRQ
2524,GABRA3
2524,GABRP
2524,GABRD
2524,GABRG1
2524,GABRB1
2524,GABRE
2524,GABRA2
2524,GABRA5
2524,GABRA6
2465,GABRA1
2465,GABRB2
2465,GABRG2
2465,GABRB3
2465,GABRA4
2465,GABRG3
2465,GABRQ
2465,GABRA3
2465,GABRP
2465,GABRD
2465,GABRG1
2465,GABRB1
2465,GABRE
2465,GABRA2
2465,GABRA5
2465,GABRA6
674684,GABRA1
674684,GABRB2
674684,GABRG2
674684,GABRB3
674684,GABRA4
674684,GABRG3
674684,GABRQ
674684,GABRA3
674684,GABRP
674684,GABRD
674684,GABRG1
674684,GABRB1
674684,GABRE
674684,GABRA2
674684,GABRA5
674684,GABRA6
49847,GABRA1
49847,GABRB2
49847,GABRG2
49847,GABRB3
49847,GABRA4
49847,GABRG3
49847,GABRQ
49847,GABRA3
49847,GABRP
49847,GABRD
49847,GABRG1
49847,GABRB1
49847,GABRE
49847,GABRA2
49847,GABRA5
49847,GABRA6
674753,GABRA1
674753,GABRB2
674753,GABRG2
674753,GABRB3
674753,GABRA4
674753,GABRG3
674753,GABRQ
674753,GABRA3
674753,GABRP
674753,GABRD
674753,GABRG1
674753,GABRB1
674753,GABRE
674753,GABRA2
674753,GABRA5
674753,GABRA6
674933,GABRA1
674933,GABRB2
674933,GABRG2
674933,GABRB3
674933,GABRA4
674933,GABRG3
674933,GABRQ
674933,GABRA3
674933,GABRP
674933,GABRD
674933,GABRG1
674933,GABRB1
674933,GABRE
674933,GABRA2
674933,GABRA5
674933,GABRA6
151300,GABRA1
151300,GABRB2
151300,GABRG2
151300,GABRB3
151300,GABRA4
151300,GABRG3
151300,GABRQ
151300,GABRA3
151300,GABRP
151300,GABRD
151300,GABRG1
151300,GABRB1
151300,GABRE
151300,GABRA2
151300,GABRA5
151300,GABRA6
1359038,GABRA1
1359038,GABRB2
1359038,GABRG2
1359038,GABRB3
1359038,GABRA4
1359038,GABRG3
1359038,GABRQ
1359038,GABRA3
1359038,GABRP
1359038,GABRD
1359038,GABRG1
1359038,GABRB1
1359038,GABRE
1359038,GABRA2
1359038,GABRA5
1359038,GABRA6
16959,GABRA1
16959,GABRB2
16959,GABRG2
16959,GABRB3
16959,GABRA4
16959,GABRG3
16959,GABRQ
16959,GABRA3
16959,GABRP
16959,GABRD
16959,GABRG1
16959,GABRB1
16959,GABRE
16959,GABRA2
16959,GABRA5
16959,GABRA6
238429,GABRA1
238429,GABRB2
238429,GABRG2
238429,GABRB3
238429,GABRA4
238429,GABRG3
238429,GABRQ
238429,GABRA3
238429,GABRP
238429,GABRD
238429,GABRG1
238429,GABRB1
238429,GABRE
238429,GABRA2
238429,GABRA5
238429,GABRA6
19469,GABRA1
19469,GABRB2
19469,GABRG2
19469,GABRB3
19469,GABRA4
19469,GABRG3
19469,GABRQ
19469,GABRA3
19469,GABRP
19469,GABRD
19469,GABRG1
19469,GABRB1
19469,GABRE
19469,GABRA2
19469,GABRA5
19469,GABRA6
2408,GABRA1
2408,GABRB2
2408,GABRG2
2408,GABRB3
2408,GABRA4
2408,GABRG3
2408,GABRQ
2408,GABRA3
2408,GABRP
2408,GABRD
2408,GABRG1
2408,GABRB1
2408,GABRE
2408,GABRA2
2408,GABRA5
2408,GABRA6
38588,GABRA1
38588,GABRB2
38588,GABRG2
38588,GABRB3
38588,GABRA4
38588,GABRG3
38588,GABRQ
38588,GABRA3
38588,GABRP
38588,GABRD
38588,GABRG1
38588,GABRB1
38588,GABRE
38588,GABRA2
38588,GABRA5
38588,GABRA6
674741,GABRA1
674741,GABRB2
674741,GABRG2
674741,GABRB3
674741,GABRA4
674741,GABRG3
674741,GABRQ
674741,GABRA3
674741,GABRP
674741,GABRD
674741,GABRG1
674741,GABRB1
674741,GABRE
674741,GABRA2
674741,GABRA5
674741,GABRA6
674371,GABRA1
674371,GABRB2
674371,GABRG2
674371,GABRB3
674371,GABRA4
674371,GABRG3
674371,GABRQ
674371,GABRA3
674371,GABRP
674371,GABRD
674371,GABRG1
674371,GABRB1
674371,GABRE
674371,GABRA2
674371,GABRA5
674371,GABRA6
95969,GABRA1
95969,GABRB2
95969,GABRG2
95969,GABRB3
95969,GABRA4
95969,GABRG3
95969,GABRQ
95969,GABRA3
95969,GABRP
95969,GABRD
95969,GABRG1
95969,GABRB1
95969,GABRE
95969,GABRA2
95969,GABRA5
95969,GABRA6
65728,GABRA1
65728,GABRB2
65728,GABRG2
65728,GABRB3
65728,GABRA4
65728,GABRG3
65728,GABRQ
65728,GABRA3
65728,GABRP
65728,GABRD
65728,GABRG1
65728,GABRB1
65728,GABRE
65728,GABRA2
65728,GABRA5
65728,GABRA6
11819,GABRA1
11819,GABRB2
11819,GABRG2
11819,GABRB3
11819,GABRA4
11819,GABRG3
11819,GABRQ
11819,GABRA3
11819,GABRP
11819,GABRD
11819,GABRG1
11819,GABRB1
11819,GABRE
11819,GABRA2
11819,GABRA5
11819,GABRA6
674423,GABRA1
674423,GABRB2
674423,GABRG2
674423,GABRB3
674423,GABRA4
674423,GABRG3
674423,GABRQ
674423,GABRA3
674423,GABRP
674423,GABRD
674423,GABRG1
674423,GABRB1
674423,GABRE
674423,GABRA2
674423,GABRA5
674423,GABRA6
2327,GABRA1
2327,GABRB2
2327,GABRG2
2327,GABRB3
2327,GABRA4
2327,GABRG3
2327,GABRQ
2327,GABRA3
2327,GABRP
2327,GABRD
2327,GABRG1
2327,GABRB1
2327,GABRE
2327,GABRA2
2327,GABRA5
2327,GABRA6
95978,GABRA1
95978,GABRB2
95978,GABRG2
95978,GABRB3
95978,GABRA4
95978,GABRG3
95978,GABRQ
95978,GABRA3
95978,GABRP
95978,GABRD
95978,GABRG1
95978,GABRB1
95978,GABRE
95978,GABRA2
95978,GABRA5
95978,GABRA6
674854,GABRA1
674854,GABRB2
674854,GABRG2
674854,GABRB3
674854,GABRA4
674854,GABRG3
674854,GABRQ
674854,GABRA3
674854,GABRP
674854,GABRD
674854,GABRG1
674854,GABRB1
674854,GABRE
674854,GABRA2
674854,GABRA5
674854,GABRA6
674645,GABRA1
674645,GABRB2
674645,GABRG2
674645,GABRB3
674645,GABRA4
674645,GABRG3
674645,GABRQ
674645,GABRA3
674645,GABRP
674645,GABRD
674645,GABRG1
674645,GABRB1
674645,GABRE
674645,GABRA2
674645,GABRA5
674645,GABRA6
95909,GABRA1
95909,GABRB2
95909,GABRG2
95909,GABRB3
95909,GABRA4
95909,GABRG3
95909,GABRQ
95909,GABRA3
95909,GABRP
95909,GABRD
95909,GABRG1
95909,GABRB1
95909,GABRE
95909,GABRA2
95909,GABRA5
95909,GABRA6
675016,GABRA1
675016,GABRB2
675016,GABRG2
675016,GABRB3
675016,GABRA4
675016,GABRG3
675016,GABRQ
675016,GABRA3
675016,GABRP
675016,GABRD
675016,GABRG1
675016,GABRB1
675016,GABRE
675016,GABRA2
675016,GABRA5
675016,GABRA6
38569,GABRA1
38569,GABRB2
38569,GABRG2
38569,GABRB3
38569,GABRA4
38569,GABRG3
38569,GABRQ
38569,GABRA3
38569,GABRP
38569,GABRD
38569,GABRG1
38569,GABRB1
38569,GABRE
38569,GABRA2
38569,GABRA5
38569,GABRA6
29090,GABRA1
29090,GABRB2
29090,GABRG2
29090,GABRB3
29090,GABRA4
29090,GABRG3
29090,GABRQ
29090,GABRA3
29090,GABRP
29090,GABRD
29090,GABRG1
29090,GABRB1
29090,GABRE
29090,GABRA2
29090,GABRA5
29090,GABRA6
2197595,GABRA1
2197595,GABRB2
2197595,GABRG2
2197595,GABRB3
2197595,GABRA4
2197595,GABRG3
2197595,GABRQ
2197595,GABRA3
2197595,GABRP
2197595,GABRD
2197595,GABRG1
2197595,GABRB1
2197595,GABRE
2197595,GABRA2
2197595,GABRA5
2197595,GABRA6
95970,GABRA1
95970,GABRB2
