NCT_ID,Disease,y,p,p_adj,is_offmech
NCT04636671,Covid19; Viral Pneumonia Human Coronavirus; Severe Acute Respiratory Syndrome,0,0.05979114899757334,0.05979114899757334,0
NCT05087615,"Bariatric Surgery Candidate; Perioperative Complication; Nausea; Vomiting, Postoperative; Drug Effect",0,0.05256045126636276,0.05256045126636276,0
NCT04624750,myotonic dystrophy type 1,0,0.41003076564507757,0.41003076564507757,0
NCT04515186,mania,0,0.0032830091780850627,0.0032830091780850627,0
NCT05065190,"Lung Diseases, Interstitial",0,0.07121513585142644,0.07121513585142644,0
NCT05276596,hypotension,0,0.0014031931967887188,0.0014031931967887188,0
NCT05087615,"Bariatric Surgery Candidate; Perioperative Complication; Nausea; Vomiting, Postoperative; Drug Effect",0,0.051243542905861805,0.051243542905861805,0
NCT04765371,Coronavirus Infection,0,0.5230742144929389,0.5230742144929389,0
NCT04887506,Prostate Cancer,0,0.18913975904956687,0.18913975904956687,0
NCT04800172,obesity,0,0.3985450305884048,0.3985450305884048,0
NCT04676334,Metastatic Castration-Resistant Prostate Cancer; Ovarian Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Peritoneal Cancer; Other Solid Tumor,0,0.2734528215200587,0.2734528215200587,0
NCT04921969,Atopic Dermatitis,0,0.3148298184855896,0.3148298184855896,0
NCT04565990,"Hypertension, Pulmonary",0,0.012171583052696963,0.012171583052696963,0
NCT04304261,"Diabetes Mellitus, Type 2; Cognitive Functions Confusion",0,0.40734029247782627,0.40734029247782627,0
NCT06413082,Hypertension,0,0.004441035337208956,0.004441035337208956,0
NCT05385744,Multiple Sclerosis,0,0.08068347033914672,0.08068347033914672,0
NCT05093621,heart failure,0,0.0026028795441750407,0.0026028795441750407,0
NCT04635007,"Cesarean Section Complications; Blood Loss, Surgical; Misoprostol; Tranexamic Acid",0,0.6467084464216638,0.6467084464216638,0
NCT04799249,Metastatic Triple-Negative Breast Cancer,1,0.6087124154078513,0.6087124154078513,0
NCT04707768,anemia of chronic kidney disease,0,0.0024008299636747903,0.0024008299636747903,0
NCT05110157,Schizophrenia,1,0.16017526723215786,0.16017526723215786,0
NCT05093933,heart failure with reduced ejection fraction,1,0.6115547065287773,0.6115547065287773,0
NCT05033886,hot flashes,0,0.34006473615865274,0.34006473615865274,0
NCT04776148,Metastatic Colorectal Cancer,1,0.9151781872110385,0.9151781872110385,0
NCT04472429,Anal Carcinoma,0,0.6543244209783472,0.6543244209783472,0
NCT04429022,"Pain, Postoperative",0,0.0014760714949305464,0.0014760714949305464,0
NCT04590586,COVID-19,1,0.9941972093803997,0.9941972093803997,0
NCT04401579,COVID-19,0,0.9858631852474294,0.9858631852474294,0
NCT04421027,COVID-19,1,0.9919892593643409,0.9919892593643409,0
NCT04640168,COVID-19,1,0.9883155251280884,0.9883155251280884,0
NCT03917914,COPD,1,0.0535453713872794,0.5,1
NCT05175066,Cardiomyopathies; Chemotherapy Effect; Diastolic Dysfunction; Systolic Dysfunction,0,0.4446675711805102,0.4446675711805102,0
NCT04258839,autism spectrum disorder,0,0.0008215196437189821,0.0008215196437189821,0
NCT03342027,HIV; Smoking Cessation,0,0.4793221845255536,0.4793221845255536,0
NCT04388319,Smoking Cessation,0,0.0006237530552202196,0.0006237530552202196,0
NCT04338269,Cell Carcinoma,0,0.14509081612944183,0.14509081612944183,0
NCT04471428,Lung Cancer,1,0.826920496991421,0.826920496991421,0
NCT04429022,"Pain, Postoperative",0,0.0008004044586699023,0.0008004044586699023,0
NCT04420247,COVID; COVID-19; SARS-CoV 2; Coronavirus; Corona Virus Infection,1,0.713124722291625,0.713124722291625,0
NCT04535791,COVID-19,1,0.9878175195739555,0.9878175195739555,0
NCT04377711,COVID-19,1,0.9516696270301115,0.9516696270301115,0
NCT04324463,Coronavirus; Severe Acute Respiratory Syndrome,1,0.7882625644802211,0.7882625644802211,0
NCT04328480,COVID-19,1,0.9615956432638788,0.9615956432638788,0
NCT04469465,Paroxysmal Nocturnal Hemoglobinuria,0,0.6187293436304919,0.6187293436304919,0
NCT04213677,Polycystic Ovary Syndrome,0,0.012509131250552655,0.012509131250552655,0
NCT04564742,Acute Myocardial Infarction; Heart Failure,0,0.4348757572798411,0.4348757572798411,0
NCT04634500,Type 2 Diabetes,0,0.02183831308924853,0.02183831308924853,0
NCT04189107,"Analgesia; Surgery; Cancer of Head and Neck; Oropharyngeal Cancer; Carcinoma of Unknown Primary; Pain, Postoperative; Postoperative Pain",0,0.5050663136082312,0.5050663136082312,0
NCT04509973,Covid19; Hypoxia,0,0.5962685511523738,0.5962685511523738,0
NCT04640168,COVID-19,1,0.9836188845012469,0.9836188845012469,0
NCT04890626,SARS-CoV-2 Infection,0,0.8231772095263994,0.8231772095263994,0
NCT05195242,COVID-19; Thrombosis Embolism; Bleeding,0,0.44373433744863966,0.44373433744863966,0
NCT04406649,migraine,0,0.0014492143174908885,0.0014492143174908885,0
NCT04166331,Sepsis,0,0.09977169624607465,0.09977169624607465,0
NCT04157751,Heart Failure,0,0.007482192005874464,0.007482192005874464,0
NCT04233801,Type 2 Diabetes,0,0.028486954056967072,0.028486954056967072,0
NCT04509674,Myocardial Infarction,1,0.051377597128990295,0.051377597128990295,0
NCT04231331,valvular heart disease,0,0.008726827566982016,0.008726827566982016,0
NCT04476446,Esketamine Treatment in Participants With Treatment Resistant Depression,0,0.30381426611643586,0.30381426611643586,0
NCT03452865,Sepsis; Septic Shock,1,0.03660038898845942,0.5,1
NCT04192266,PTSD,0,0.6030493297930622,0.6030493297930622,0
NCT04256421,Lung Cancer,0,0.06396139079383259,0.06396139079383259,0
NCT04712903,Lung Cancer,0,0.10334393600343314,0.10334393600343314,0
NCT03996369,Ulcerative Colitis,0,0.6229994374104303,0.6229994374104303,0
NCT04706793,Ulcerative Colitis,0,0.6129316078241732,0.6129316078241732,0
NCT04128540,Aortic Coarctation; Erector Spinae Plane Block; Paediatric,0,0.2526303478549997,0.2526303478549997,0
NCT04234204,hot flashes,1,0.2025553155504035,0.2025553155504035,0
NCT04451226,hot flashes,0,0.109940572458718,0.109940572458718,0
NCT04230980,Post-Operative Pain,0,0.5789803843999862,0.5789803843999862,0
NCT04429022,"Pain, Postoperative",0,0.0020042710735154955,0.0020042710735154955,0
NCT04391569,status epilepticus,0,0.3164301498836638,0.3164301498836638,0
NCT04193176,chronic cough,0,0.32831803620233496,0.32831803620233496,0
NCT04193202,chronic cough,0,0.4967544864553717,0.4967544864553717,0
NCT04182204,Cell Lymphoma,0,0.13406289001732932,0.13406289001732932,0
NCT04578886,delirium,1,0.3230501020079739,0.3230501020079739,0
NCT04261517,"Pneumonia, Pneumocystis; Coronavirus; COVID-19",1,0.48423499035117645,0.48423499035117645,0
NCT04308668,Corona Virus Infection; Acute Respiratory Distress Syndrome; SARS-CoV Infection; Coronavirus; Coronavirus Infections,1,0.7482334972171032,0.7482334972171032,0
NCT04315896,Severe COVID-19 Pulmonary Infection,1,0.5047441189327042,0.5047441189327042,0
NCT04315948,Corona Virus Infection,1,0.4067635314488097,0.4067635314488097,0
NCT04318015,COVID-19; Severe Acute Respiratory Syndrome,1,0.6619671640647604,0.6619671640647604,0
NCT04321278,"Coronavirus Infections; Pneumonia, Viral",1,0.4837730414593853,0.4837730414593853,0
NCT04328467,COVID-19; Corona Virus Infection; ARDS; Acute Respiratory Distress Syndrome,1,0.7842855477531498,0.7842855477531498,0
NCT04332991,Coronavirus; Acute Respiratory Infection; SARS-CoV Infection,1,0.5535023076686579,0.5535023076686579,0
NCT04334148,COVID-19,1,0.9819935823338533,0.9819935823338533,0
NCT04334928,Coronavirus Infection,1,0.006651712012103727,0.006651712012103727,0
NCT04338698,COVID 19,1,0.13338549993304416,0.13338549993304416,0
NCT04391127,COVID-19,1,0.9850450561149705,0.9850450561149705,0
NCT04410562,Pregnancy Related; COVID; Covid-19,1,0.7119051884150602,0.7119051884150602,0
NCT04420247,COVID; COVID-19; SARS-CoV 2; Coronavirus; Corona Virus Infection,1,0.7165101943411486,0.7165101943411486,0
NCT04394416,COVID-19,1,0.9938122086494694,0.9938122086494694,0
NCT05696509,valvular heart disease,0,0.0010251609984454064,0.0010251609984454064,0
NCT04312048,pain,0,0.008930732175937107,0.008930732175937107,0
NCT04646694,Postoperative Pain,0,0.009372618644784442,0.009372618644784442,0
NCT04429022,"Pain, Postoperative",0,0.0022517024919086665,0.0022517024919086665,0
NCT04627285,epilepsy,0,0.0038479721509163353,0.0038479721509163353,0
NCT04549168,insomnia,0,0.01185641379895531,0.01185641379895531,0
NCT04199104,Cell Carcinoma,0,0.1672646165555221,0.1672646165555221,0
NCT04889118,Advanced Melanoma,0,0.013404383296546701,0.013404383296546701,0
NCT05523323,Cell Carcinoma,0,0.1723115615946557,0.1723115615946557,0
NCT06486870,PCOS (Polycystic Ovary Syndrome) of Bilateral Ovaries,0,0.3540324116573477,0.3540324116573477,0
NCT04500158,Pain,0,0.05888717682407035,0.05888717682407035,0
NCT04285515,Depression,0,0.6320282583859773,0.6320282583859773,0
NCT04185363,progressive familial intrahepatic cholestasis,0,0.15954391309339727,0.15954391309339727,0
NCT04349072,hypertrophic cardiomyopathy,0,0.5008611220441845,0.5008611220441845,0
NCT04264897,Aging; Insulin Sensitivity; Chronic Disease; Mitochondria; Insulin Resistance,0,0.5638566883278092,0.5638566883278092,0
NCT05921942,Colon Cancer,0,0.19473009482297515,0.19473009482297515,0
NCT04618497,pain,0,0.003132908645448211,0.003132908645448211,0
NCT04438980,Covid-19 Pneumonia,1,0.5930459382542376,0.5930459382542376,0
NCT03947827,Treatment Resistant Depression,0,0.0054088940799799385,0.0054088940799799385,0
NCT04173494,Primary Myelofibrosis; Post-polycythemia Vera Myelofibrosis; Post-essential Thrombocythemia Myelofibrosis,0,0.6558900989199123,0.6558900989199123,0
NCT04433390,constipation,0,0.02794579224371325,0.02794579224371325,0
NCT04538534,vasospastic angina,0,0.006938993061806327,0.006938993061806327,0
NCT04317430,Diabetic Nephropathies,0,0.1674106057755213,0.1674106057755213,0
NCT03925025,organophosphate poisoning,0,0.34257979472636213,0.34257979472636213,0
NCT04359680,COVID-19; Viral Respiratory Illnesses,1,0.21078034995505548,0.21078034995505548,0
NCT04486313,COVID-19,1,0.9826033104115581,0.9826033104115581,0
NCT04501861,Intraoperative hypotension,0,0.26718873984123104,0.26718873984123104,0
NCT04456699,Metastatic Colorectal Cancer,1,0.86261663976801,0.86261663976801,0
NCT04540211,Metastatic Esophageal Carcinoma,0,0.6964773204343386,0.6964773204343386,0
NCT05318443,Lung Cancer,0,0.43536036255641475,0.43536036255641475,0
NCT04531982,schizophrenia,1,0.31622782776530733,0.31622782776530733,0
NCT04414761,IVF; GnRH Antagonist; PPOS,0,0.45166352042248015,0.45166352042248015,0
NCT04400201,sedation,0,0.030231557135378256,0.030231557135378256,0
NCT05696509,valvular heart disease,0,0.0009287010103353145,0.0009287010103353145,0
NCT04574362,migraine,0,0.021164542519316355,0.021164542519316355,0
NCT04324463,Coronavirus; Severe Acute Respiratory Syndrome,1,0.7246394012673923,0.7246394012673923,0
NCT04910165,Pain,0,0.006526135185881453,0.006526135185881453,0
NCT04410198,anemia,0,0.001847546662497581,0.001847546662497581,0
NCT04484857,anemia,0,0.001847546662497581,0.001847546662497581,0
NCT04227522,Ovarian Cancer,0,0.40514499989662267,0.40514499989662267,0
NCT04362137,Cytokine Storm (Covid-19); cytokine release syndrome,1,0.6684253081533255,0.6684253081533255,0
NCT04472598,Myelofibrosis (MF),0,0.37630901270898004,0.37630901270898004,0
NCT04534725,in Cancer,0,0.0024659156525232264,0.0024659156525232264,0
NCT03841812,pain,0,0.013307076865626988,0.013307076865626988,0
NCT04355962,COVID-19; ards,1,0.3031660386489876,0.3031660386489876,0
NCT05696509,valvular heart disease,0,0.0010698650736214227,0.0010698650736214227,0
NCT04571944,Delirium,1,0.0029168038047592713,0.0029168038047592713,0
NCT04158076,Hypercholesterolemia; Hypertension,0,0.13416208143089509,0.13416208143089509,0
NCT04410978,Multiple Sclerosis,0,0.039347763010863644,0.039347763010863644,0
NCT04427618,Postpartum Hemorrhage; Tranexamic Acid,0,0.613004440983528,0.613004440983528,0
NCT04195698,atopic dermatitis,0,0.013176807701072093,0.013176807701072093,0
NCT04313153,anemia,0,0.002247695894173143,0.002247695894173143,0
NCT04015414,smoking cessation,0,0.0012181372068696271,0.0012181372068696271,0
NCT04590404,tobacco use disorder,0,0.09350313630185617,0.09350313630185617,0
NCT04285567,Chronic Lymphocytic Leukemia,0,0.00787774342954046,0.00787774342954046,0
NCT04509622,Acute Myeloid Leukemia,0,0.6191095606075667,0.6191095606075667,0
NCT05705089,Left Ventricular Thrombus; ST Segment Elevation Myocardial Infarction,0,0.22037698980854112,0.22037698980854112,0
NCT04388319,Smoking Cessation,0,0.003023577214653113,0.003023577214653113,0
NCT04123405,rhinosinusitis,0,0.5245382401746393,0.5245382401746393,0
NCT04271917,Pain,0,0.03250673289490507,0.03250673289490507,0
NCT04175834,Multiple Sclerosis; Infusion Reaction,0,0.33695527987568574,0.33695527987568574,0
NCT05007678,COVID-19,1,0.9594971208032168,0.9594971208032168,0
NCT04218734,Type 2 Diabetes Mellitus,0,0.016057691443437338,0.016057691443437338,0
NCT04536194,congenital heart disease,0,0.4772306563086451,0.4772306563086451,0
NCT04598451,Pemphigus Vulgaris; Pemphigus Foliaceus,0,0.6146324411753573,0.6146324411753573,0
NCT04537078,"Infertility, Female",0,0.4552817521927849,0.4552817521927849,0
NCT04530344,Vitiligo,0,0.5526331973683268,0.5526331973683268,0
NCT04394975,Cell Cancer,0,0.020647144313422162,0.020647144313422162,0
NCT04008706,Chronic Lymphocytic Leukemia,0,0.004492960611461866,0.004492960611461866,0
NCT03596866,Lung Cancer,0,0.4066046718424829,0.4066046718424829,0
NCT05782192,Type 2 Diabetes,0,0.010401058516506733,0.010401058516506733,0
NCT03721172,psoriasis,0,0.2670537955490405,0.2670537955490405,0
NCT03777436,psoriasis,0,0.33532496220106156,0.33532496220106156,0
NCT03930186,plaque psoriasis,0,0.06565592790750321,0.06565592790750321,0
NCT04175613,psoriasis,0,0.015039450348628003,0.015039450348628003,0
NCT03735979,ischemic stroke,0,0.28643449893674766,0.28643449893674766,0
NCT03939312,episodic migraine,0,0.12328427791426058,0.12328427791426058,0
NCT03768427,Hypercholesterolemia,0,0.013179138080937448,0.013179138080937448,0
NCT03899259,Alopecia Areata,0,0.8178868443400464,0.8178868443400464,0
NCT03874494,schizophrenia,0,0.1437100195707133,0.1437100195707133,0
NCT04124614,Post Traumatic Stress Disorder,0,0.15946565859155992,0.15946565859155992,0
NCT04162522,Depression,0,0.039453549896852486,0.039453549896852486,0
NCT04174170,Post Traumatic Stress Disorder,1,0.1695918404901529,0.1695918404901529,0
NCT04174365,autism spectrum disorder,1,0.0069188346346965605,0.0069188346346965605,0
NCT03685630,epilepsy,0,0.20004609704199358,0.20004609704199358,0
NCT03639389,Pain,0,0.022884568114133644,0.022884568114133644,0
NCT05164549,Opioid Use Disorder,0,0.2773978988005708,0.2773978988005708,0
NCT03897439,Smoking Cessation,0,0.0005503968680228941,0.0005503968680228941,0
NCT03802591,Gastric Adenocarcinoma; Gastroesophageal Junction Adenocarcinoma,0,0.004577636682208396,0.004577636682208396,0
NCT03813784,Metastatic Gastric Cancer,0,0.3682193170174868,0.3682193170174868,0
NCT03794388,breast cancer,0,0.002216649737297187,0.002216649737297187,0
NCT03742505,vitamin D deficiency,0,0.3851261715694837,0.3851261715694837,0
NCT04121403,Multiple Sclerosis,0,0.03460443440079907,0.03460443440079907,0
NCT03645057,atopic dermatitis,0,0.044228495611405926,0.044228495611405926,0
NCT03723252,Nonalcoholic Steatohepatitis,0,0.7473206691035699,0.7473206691035699,0
NCT03877224,Heart Failure With Preserved Ejection Fraction (HFpEF),1,0.4964294487649802,0.5,1
NCT03877237,Heart Failure With Reduced Ejection Fraction (HFrEF),0,0.5003309211877495,0.5003309211877495,1
NCT03901482,migraine,0,0.005584658378750467,0.005584658378750467,0
NCT03778931,Advanced Breast Cancer,0,0.5306300912993834,0.5306300912993834,0
NCT03939637,immune thrombocytopenia,0,0.17646450992576004,0.17646450992576004,0
NCT03594110,Chronic Kidney Disease,0,0.23213473229422724,0.23213473229422724,0
NCT03917459,"Heart Failure; Heart Failure, Systolic; Erectile Dysfunction",0,0.3142730852571046,0.3142730852571046,0
NCT03717194,Diabetes,0,0.38317027606713994,0.38317027606713994,0
NCT04162522,Depression,0,0.10949475544120642,0.10949475544120642,0
NCT04005716,Lung Cancer,0,0.11925931252254081,0.11925931252254081,0
NCT04028050,Lung Cancer,0,0.12064590453887256,0.12064590453887256,0
NCT03945188,Ulcerative Colitis,0,0.5723527643625291,0.5723527643625291,0
NCT03952039,myelofibrosis,0,0.34090389726782605,0.34090389726782605,0
NCT04003142,hot flashes,0,0.3673447436078526,0.3673447436078526,0
NCT03764618,anemia,0,0.01414124711990318,0.01414124711990318,0
NCT03806530,End Stage Renal Disease; Restless Legs Syndrome,0,0.0821946535388898,0.0821946535388898,0
NCT03673072,Gallbladder Carcinoma,0,0.40993520393613725,0.40993520393613725,0
NCT03924986,Metastatic Nasopharyngeal Cancer,0,0.5556196970277161,0.5556196970277161,0
NCT04327843,Schizophrenia; Medication Nonadherence; Schizo Affective Disorder,0,0.4644363314573058,0.4644363314573058,0
NCT04197115,Sepsis; Septic Shock,0,0.9869620763685084,0.9869620763685084,0
NCT03789591,Sickle Cell Disease; Sickle Cell Anemia,0,0.397701412730685,0.397701412730685,0
NCT04476069,Pain Management,0,0.12225186993301136,0.12225186993301136,0
NCT03788837,septic shock,1,0.138455162147058,0.5,1
NCT03111212,acute respiratory distress syndrome,1,0.5012168357233746,0.5012168357233746,0
NCT03831854,Reducing Psychological Side Effects of Ketamine,0,0.3602377612261993,0.3602377612261993,0
NCT04075006,Critical Illness; Sedation; Mechanical Ventilation,1,0.45242023877622134,0.45242023877622134,0
NCT06185127,Lung Diseases; Diagnosis; Anesthesia,0,0.3161625413133253,0.3161625413133253,0
NCT03967847,rotator cuff tear,0,0.2613005656220759,0.2613005656220759,0
NCT04133623,Acute Pain Due to Trauma,0,0.6937285875235325,0.6937285875235325,0
NCT04246541,Postoperative Pain,0,0.000685955655717742,0.000685955655717742,0
NCT04246554,Postoperative Pain,0,0.0010234035901438624,0.0010234035901438624,0
NCT03779178,atrial fibrillation,0,0.8437464647835734,0.8437464647835734,0
NCT04124926,Erosive Esophagitis,0,0.4763301922299146,0.4763301922299146,0
NCT03670810,migraine,0,0.016071787596944262,0.016071787596944262,0
NCT03820986,Advance Melanoma,1,0.4265446778377074,0.4265446778377074,0
NCT03829319,Lung Cancer,1,0.9383041546749122,0.9383041546749122,0
NCT03829332,Lung Cancer,1,0.8995167682504608,0.8995167682504608,0
NCT03884101,Endometrial Carcinoma,1,0.4395888666528636,0.4395888666528636,0
NCT03898180,Urothelial Carcinoma,1,0.3783928868526793,0.3783928868526793,0
NCT03976375,Lung Cancer,1,0.787763779938179,0.787763779938179,0
NCT04676412,Lung Cancer,1,0.9031473755250126,0.9031473755250126,0
NCT04716933,Lung Cancer,0,0.9440482187115627,0.9440482187115627,0
NCT04865289,Endometrial Carcinoma,1,0.438667927207368,0.438667927207368,0
NCT03621280,Cushing syndrome,0,0.0011078577022986624,0.0011078577022986624,0
NCT03677817,Improved Postoperative Pain,1,0.4172510783648832,0.4172510783648832,0
NCT03844984,septic shock,0,0.8980855672658927,0.8980855672658927,0
