row_idx,y,p,NCT_ID,Disease,Drug_Clean,Arm_Label,Phase,disease_is_oncology,is_combination,is_surrogate_pass,is_onc_cytotoxic_mono,efficacy_surgical_pass,surgical_reason,endpoint_physiology_score,is_offmech,effect_size_uncertainty,confidence_tier,p_adj
2764,0,0.4634545291504547,NCT04003142,hot flashes,Fezolinetant,Double-blind Period: Fezolinetant 30 mg/Extension Period: Fezolinetant 30 mg,Phase 3,0,0,0,0,0,,0.0,0,62.0,low_confidence,0.4634545291504547
2765,0,0.4634545291504547,NCT04003155,hot flashes,fezolinetant,Double-blind Period: Fezolinetant 30 mg/Extension Period: Fezolinetant 30 mg,Phase 3,0,0,0,0,0,,0.0,0,62.0,low_confidence,0.4634545291504547
2766,0,0.4634545291504547,NCT04003389,hot flashes,fezolinetant,Fezolinetant 30 mg,Phase 3,0,0,0,0,0,,0.0,0,62.0,low_confidence,0.4634545291504547
2767,0,0.01330500345652757,NCT04008706,Chronic Lymphocytic Leukemia,Acalabrutinib,Acalabrutinib,Phase 3,1,0,0,0,0,,0.0,0,24.0,reliable,0.01330500345652757
2768,0,0.018439969433260588,NCT04010539,Gonorrhea,Gepotidacin,Participants receiving Gepotidacin,Phase 3,0,0,0,0,0,,,0,,unscored,0.018439969433260588
2769,0,0.0025897157237501633,NCT04010539,Gonorrhea,Ceftriaxone; Azithromycin,Participants receiving Ceftriaxone plus Azithromycin,Phase 3,0,1,0,0,0,,,0,,unscored,0.0025897157237501633
2770,0,0.06738167245185026,NCT04017832,Type 2 Diabetes,Sitagliptin,Sitagliptin 100 mg and placebo (oral semaglutide),Phase 3,0,0,1,0,1,endpoint_surrogate_pass,0.0,0,25.0,reliable,0.06738167245185026
2771,0,0.18011880883497106,NCT04020341,Recurrent urinary tract infections,Gepotidacin,Gepotidacin,Phase 3,0,0,0,0,0,,0.0,0,20.0,reliable,0.18011880883497106
2772,0,0.05243345941434261,NCT04020341,Recurrent urinary tract infections,Nitrofurantoin,Nitrofurantoin,Phase 3,0,0,0,0,0,,0.0,0,20.0,reliable,0.05243345941434261
2773,0,0.032484671348515584,NCT04029480,Type 2 Diabetes Mellitus,Ertugliflozin,Ertugliflozin 5 mg,Phase 3,0,1,1,0,1,endpoint_surrogate_pass,0.0,0,25.0,reliable,0.032484671348515584
2774,0,0.35557602582750647,NCT04031703,Triple Negative Breast Cancer,Paclitaxel; Carboplatin,6 cycles of PC adjuvant chemotherapy,Phase 3,1,1,0,1,1,oncology_cytotoxic_monotherapy,0.0,0,15.0,reliable,0.15
2777,0,0.005545686757229547,NCT04037514,Patent Ductus Arteriosus After Premature Birth,Paracetamol,Paracetamol,Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.005545686757229547
2778,0,0.001956223871150257,NCT04037514,Patent Ductus Arteriosus After Premature Birth,Ibuprofen,Ibuprofen,Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.001956223871150257
2779,0,0.0025096230900604967,NCT04041791,pneumonia,Ceftriaxone,Ceftriaxone and IV fluids,Phase 3,0,0,0,0,0,,0.0,0,20.0,reliable,0.0025096230900604967
2781,0,0.006053164370693303,NCT04041791,pneumonia,Benzyl penicillin; Gentamicin Sulfate; Ampicillin,Benzyl penicillin/ampicillin + gentamicin & NG feeds,Phase 3,0,1,0,0,0,,0.0,0,20.0,reliable,0.006053164370693303
2782,1,0.6451790064223465,NCT04049097,Inclusion Body Myositis,Arimoclomol,Arimoclomol,Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.6451790064223465
2783,0,0.4899815313245709,NCT04056754,Prostate Cancer,Abiraterone Acetate,Abiraterone acetate group,Phase 3,1,1,0,0,0,,0.0,0,22.0,reliable,0.4899815313245709
2784,0,0.20983594793736185,NCT04074551,Hypertension; Dyslipidemias,Amlodipine,Active Comparator 1,Phase 3,0,1,0,0,0,,,0,,unscored,0.20983594793736185
2785,0,0.2315765744065729,NCT04074551,Hypertension; Dyslipidemias,Rosuvastatin; Ezetimibe,Active Comparator 2,Phase 3,0,1,0,0,0,,,0,,unscored,0.2315765744065729
2786,1,0.26181642737117283,NCT04075006,Critical Illness; Sedation; Mechanical Ventilation,Ketamine,Ketamine Group,Phase 3,0,0,0,0,0,,0.0,0,18.0,reliable,0.26181642737117283
2788,0,0.12289830736616081,NCT04083235,Metastatic Pancreatic Cancer,Irinotecan Liposomal Injection; Oxaliplatin; 5Fluorouracil,Irinotecan liposome injection + Oxaliplatin + 5-FU/LV,Phase 3,1,1,0,0,0,,,0,15.0,reliable,0.12289830736616081
2789,0,0.08341473502699379,NCT04083235,Metastatic Pancreatic Cancer,Nab-paclitaxel; Gemcitabine,Nab-paclitaxel + Gemcitabine,Phase 3,1,1,0,0,0,,,0,15.0,reliable,0.08341473502699379
2790,0,0.06934518785821718,NCT04093024,"Lung Diseases, Interstitial",Nintedanib,Double-blind period (DBP) + open-label Nintedanib period (OLNP): Randomised Nintedanib,Phase 3,0,0,0,0,0,,0.0,0,29.0,reliable,0.06934518785821718
2792,0,0.5159529567795137,NCT04102579,"Chorea, Huntington",Valbenazine,Valbenazine,Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.5159529567795137
2793,0,0.029547200718017086,NCT04103450,overactive bladder,Vibegron,Vibegron,Phase 3,0,0,0,0,0,,0.0,0,72.0,low_confidence,0.029547200718017086
2794,0,0.5358690098680764,NCT04104178,MRSA; MRSA Colonization,Clindamycin,Clindamycin,Phase 3,0,0,0,0,0,,,0,,unscored,0.5358690098680764
2795,0,0.1940632335178559,NCT04122547,bronchiectasis,Roflumilast,Roflumilast,Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.1940632335178559
2796,0,0.3282272339132502,NCT04123405,rhinosinusitis,acetylcysteine,Group A: 600 mg acetylcysteine,Phase 3,0,0,0,0,0,,0.0,0,42.0,reliable,0.3282272339132502
2797,0,0.2603492197240945,NCT04124614,Post Traumatic Stress Disorder,Brexpiprazole,Brexpiprazole + Sertraline,Phase 3,0,1,0,0,0,,0.0,0,78.0,low_confidence,0.2603492197240945
2798,0,0.04282555637777375,NCT04124926,Erosive Esophagitis,Vonoprazan,Healing Phase: Vonoprazan 20 mg,Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.04282555637777375
2799,0,0.007700442478119696,NCT04124926,Erosive Esophagitis,Lansoprazole,Healing Phase: Lansoprazole 30 mg,Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.007700442478119696
2800,0,0.007700442478119696,NCT04124926,Erosive Esophagitis,Lansoprazole,Maintenance Phase: Lansoprazole 15 mg,Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.007700442478119696
2801,0,0.03243218675685836,NCT04127019,Breast Cancer,Docetaxel; Epirubicin; 5-fluorouracil,CEF*3-T*3,Phase 3,1,1,0,1,1,oncology_cytotoxic_monotherapy,0.0,0,22.0,reliable,0.03243218675685836
2802,0,0.24988267559449778,NCT04127019,Breast Cancer,Paclitaxel; Epirubicin,EC*4-wP*12,Phase 3,1,1,0,1,1,oncology_cytotoxic_monotherapy,0.0,0,22.0,reliable,0.15
2803,0,0.02325349282038574,NCT04127513,xerosis cutis,Ammonium Lactate,12% AMMONIUM LACTATE,Phase 3,0,0,0,0,0,,,0,,unscored,0.02325349282038574
2804,0,0.007054347100117696,NCT04127513,xerosis cutis,Urea,10% UREA,Phase 3,0,0,0,0,0,,,0,,unscored,0.007054347100117696
2805,0,0.018420722187207784,NCT04133623,Acute Pain Due to Trauma,Ketorolac,Ketorolac,Phase 3,0,0,0,0,0,,0.0,0,81.0,low_confidence,0.018420722187207784
2806,0,0.001956223871150257,NCT04133623,Acute Pain Due to Trauma,Ibuprofen,Ibuprofen,Phase 3,0,0,0,0,0,,0.0,0,81.0,low_confidence,0.001956223871150257
2807,0,0.2625221622244064,NCT04140058,Hypotension; Nausea; Vomiting,Ondansetron,group O4,Phase 3,0,0,0,0,0,,0.0,0,18.0,reliable,0.2625221622244064
2809,0,0.14837531693657682,NCT04142658,Aortic Valve Disease; Aortic Valve Stenosis; Aortic Valve Failure,Warfarin,Warfarin,Phase 3,0,0,0,0,0,,0.0,0,,unscored,0.14837531693657682
2810,0,0.6383387686148311,NCT04155203,Secondarily Infected Traumatic Skin Lesions,Mupirocin Calcium,Perrigo active,Phase 3,0,0,0,0,0,,,0,,unscored,0.6383387686148311
2811,0,0.014994005093532003,NCT04157751,Heart Failure,Empagliflozin,Empagliflozin,Phase 3,0,0,0,0,0,,0.0,0,40.0,reliable,0.014994005093532003
2812,0,0.10515457847890938,NCT04158076,Hypercholesterolemia; Hypertension,Ezetimibe; Rosuvastatin,Co-administered of AD-2071 and AD-2073,Phase 3,0,1,1,0,1,endpoint_surrogate_pass,0.0,0,18.0,reliable,0.10515457847890938
2813,1,0.2061176670712524,NCT04163900,Biliary Tract Cancer,Fosgemcitabine Palabenamide,A - NUC-1031 and cisplatin,Phase 3,1,1,0,0,0,,0.0,0,,unscored,0.2061176670712524
2814,0,0.8174718095899479,NCT04163900,Biliary Tract Cancer,Gemcitabine,B - gemcitabine and cisplatin,Phase 3,1,1,0,0,0,,0.0,0,,unscored,0.8174718095899479
2816,0,0.40567206689403984,NCT04166331,Sepsis,Dobutamine,Experimental,Phase 3,0,0,0,0,0,,1.0,0,20.0,reliable,0.40567206689403984
2819,0,0.16396040088741898,NCT04169373,spondyloarthritis,Upadacitinib,Study 1: Upadacitinib 15 mg,Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.16396040088741898
2820,1,0.992330122856681,NCT04173273,Crohn's Disease,Etrasimod,Etrasimod Dose A,Phase 3,0,0,0,0,0,,0.0,0,52.0,low_confidence,0.992330122856681
2821,0,0.18483224335012385,NCT04173494,Primary Myelofibrosis; Post-polycythemia Vera Myelofibrosis; Post-essential Thrombocythemia Myelofibrosis,Momelotinib,Momelotinib,Phase 3,0,0,0,0,0,,0.0,0,18.0,reliable,0.18483224335012385
2822,0,0.15796895202960415,NCT04173494,Primary Myelofibrosis; Post-polycythemia Vera Myelofibrosis; Post-essential Thrombocythemia Myelofibrosis,Danazol,Danazol,Phase 3,0,0,0,0,0,,0.0,0,18.0,reliable,0.15796895202960415
2823,1,0.2603492197240945,NCT04174170,Post Traumatic Stress Disorder,Brexpiprazole,Brexpiprazole (2 mg) + Sertraline,Phase 3,0,1,0,0,0,,0.0,0,78.0,low_confidence,0.2603492197240945
2824,1,0.009788611229953868,NCT04174365,autism spectrum disorder,Brexpiprazole,Brexpiprazole,Phase 3,0,0,0,0,0,,0.0,0,62.0,low_confidence,0.009788611229953868
2825,0,0.054192760671583406,NCT04175613,psoriasis,Apremilast,Patients treated with Apremilast,Phase 3,0,0,0,0,0,,0.0,0,45.0,reliable,0.054192760671583406
2826,0,0.35781263568503263,NCT04177108,Participants With Locally Advanced or Metastatic Triple-Negative Breast Cancer,Ipatasertib,Cohort 1 Arm B: Ipatasertib + Placebo + Paclitaxel,Phase 3,1,1,0,1,1,oncology_cytotoxic_monotherapy,0.0,0,15.0,reliable,0.15
2827,0,0.18011880883497106,NCT04187144,Recurrent urinary tract infections,Gepotidacin,Gepotidacin,Phase 3,0,0,0,0,0,,0.0,0,20.0,reliable,0.18011880883497106
2828,0,0.05243345941434261,NCT04187144,Recurrent urinary tract infections,Nitrofurantoin,Nitrofurantoin,Phase 3,0,0,0,0,0,,0.0,0,20.0,reliable,0.05243345941434261
2829,0,0.011386793807182731,NCT04189107,Postoperative Pain,Dexamethasone,Experimental,Phase 3,0,0,0,0,0,,0.0,0,81.0,low_confidence,0.011386793807182731
2831,0,0.49406334524166906,NCT04193176,chronic cough,Gefapixant,Gefapixant,Phase 3,0,0,0,0,0,,0.0,0,42.0,reliable,0.49406334524166906
2832,0,0.49406334524166906,NCT04193202,chronic cough,Gefapixant,Gefapixant,Phase 3,0,0,0,0,0,,0.0,0,42.0,reliable,0.49406334524166906
2833,1,0.4163919919436472,NCT04193878,Pneumonia; Hypoxemia; Acute Respiratory Failure; COVID-19 Pneumonia,formoterol,Intervention,Phase 3,0,1,0,0,0,,,0,,unscored,0.4163919919436472
2834,0,0.004510577364676109,NCT04195698,atopic dermatitis,Upadacitinib,Upadacitinib,Phase 3,0,0,0,0,0,,0.0,0,52.0,low_confidence,0.004510577364676109
2838,0,0.9953188468057125,NCT04199104,Head and Neck Squamous Cell Carcinoma,Lenvatinib,Pembrolizumab with Lenvatinib,Phase 3,1,1,0,0,0,,0.0,0,,unscored,0.9953188468057125
2841,0,0.003087353363004923,NCT04213677,Polycystic Ovary Syndrome,Dapagliflozin,Dapagliflozin,Phase 3,0,0,1,0,1,endpoint_surrogate_pass,0.0,0,44.0,reliable,0.003087353363004923
2845,1,0.2377746217303463,NCT04221451,Tay-Sachs Disease; Sandhoff Disease,venglustat GZ402671,GZ402671,Phase 3,0,0,0,0,0,,,0,,unscored,0.2377746217303463
2846,0,0.19052193229575765,NCT04221750,Frailty; Sarcopenic Obesity,Metformin Hydrochloride,Lifestyle Therapy plus Metformin,Phase 3,0,0,0,0,0,,0.0,0,,unscored,0.19052193229575765
2847,0,0.43408655927777523,NCT04227522,Ovarian Cancer,Rucaparib,Arm A (Rucaparib),Phase 3,1,0,0,0,0,,0.0,0,22.0,reliable,0.43408655927777523
2848,0,0.764140189251945,NCT04230980,Post-Operative Pain,Gabapentin,Gabapentin,Phase 3,0,0,1,0,1,endpoint_surrogate_pass,0.0,0,81.0,low_confidence,0.15
2849,0,0.34282953452689857,NCT04231331,valvular heart disease,Ertugliflozin,Ertugliflozin,Phase 3,0,0,0,0,0,,0.0,0,22.0,reliable,0.34282953452689857
2850,0,0.05924084042130358,NCT04233801,Type 2 Diabetes,Empagliflozin,Empagliflozin 10 mg,Phase 3,0,0,0,0,0,,0.0,0,25.0,reliable,0.05924084042130358
2851,1,0.4634545291504547,NCT04234204,hot flashes,Fezolinetant,Fezolinetant group,Phase 3,0,0,0,0,0,,0.0,0,62.0,low_confidence,0.4634545291504547
2852,0,0.015002520407730749,NCT04237090,Breast Cancer; Lung Cancer; Ovarian Cancer; Oesophageal Cancer; Head Cancer Neck; Cervical Cancer; Endometrial Cancer,Diphenhydramine,Diphenhydramine + placebo,Phase 3,1,1,0,0,0,,0.0,0,15.0,reliable,0.015002520407730749
2853,0,0.007972981387950339,NCT04237090,Breast Cancer; Lung Cancer; Ovarian Cancer; Oesophageal Cancer; Head Cancer Neck; Cervical Cancer; Endometrial Cancer,Cetirizine,Cetirizine + placebo,Phase 3,1,0,0,0,0,,0.0,0,15.0,reliable,0.007972981387950339
2854,0,0.11134045348053827,NCT04246541,Postoperative Pain,Ketorolac,Ketorolac,Phase 3,0,0,0,0,0,,0.0,0,81.0,low_confidence,0.11134045348053827
2855,0,0.11134045348053827,NCT04246554,Postoperative Pain,Ketorolac,Ketorolac,Phase 3,0,0,0,0,0,,0.0,0,81.0,low_confidence,0.11134045348053827
2856,0,0.009788611229953868,NCT04258839,autism spectrum disorder,Brexpiprazole,Brexpiprazole,Phase 3,0,0,0,0,0,,0.0,0,62.0,low_confidence,0.009788611229953868
2858,0,0.1828579274181893,NCT04264897,Insulin Sensitivity; Insulin Resistance,Metformin,Metformin - Insulin Resistant,Phase 3,0,0,0,0,0,,0.0,0,,unscored,0.1828579274181893
2859,1,0.6434350255399776,NCT04271475,Chronic Thromboembolic Pulmonary Hypertension,Macitentan,Macitentan,Phase 3,0,0,0,0,0,,1.0,0,22.0,reliable,0.6434350255399776
2860,0,0.007272503763857424,NCT04271917,Pain,Acetaminophen; Ibuprofen,Treatment As Usual (TAU),Phase 3,0,1,0,0,0,,0.0,0,88.0,low_confidence,0.007272503763857424
2861,0,0.020820731303376187,NCT04271917,Pain,cannabidiol,CBD 17mg/mL,Phase 3,0,0,0,0,0,,0.0,0,88.0,low_confidence,0.020820731303376187
2862,0,0.879400761255782,NCT04285515,Depression,Lumateperone,Lumateperone 42mg,Phase 3,0,0,0,0,0,,0.0,0,90.0,low_confidence,0.879400761255782
2863,0,0.1401726682419216,NCT04304261,"Diabetes Mellitus, Type 2; Cognitive Functions Confusion",Canagliflozin,Canagliflozin,Phase 3,0,0,0,0,0,,0.0,0,19.0,reliable,0.1401726682419216
2864,0,0.20521691946975476,NCT04304261,"Diabetes Mellitus, Type 2; Cognitive Functions Confusion",Sitagliptin,Sitagliptin,Phase 3,0,0,0,0,0,,0.0,0,19.0,reliable,0.20521691946975476
2868,0,0.18713441998663466,NCT04311671,onchocerciasis,Moxidectin,Moxidectin,Phase 3,0,0,0,0,0,,,0,44.0,reliable,0.18713441998663466
2869,0,0.018692844802176256,NCT04311671,onchocerciasis,Albendazole,Ivermectin with concomitant Albendazole,Phase 3,0,1,0,0,0,,,0,44.0,reliable,0.018692844802176256
2870,0,0.01647214528945758,NCT04312048,pain,Isosorbide mononitrate,Isosorbide Mononitrate,Phase 3,0,0,0,0,0,,0.0,0,88.0,low_confidence,0.01647214528945758
2871,0,0.0019304507344641425,NCT04313153,anemia,Vadadustat,Vadadustat once daily (QD),Phase 3,0,0,0,0,0,,0.0,0,29.0,reliable,0.0019304507344641425
2873,1,0.4876124166164638,NCT04315948,Corona Virus Infection,Lopinavir; Ritonavir,"Lopinavir/ritonavir (stopped on June 29, 2020)",Phase 3,0,1,0,0,0,,0.0,0,18.0,reliable,0.4876124166164638
2875,0,0.27313948894047324,NCT04317430,Diabetic Nephropathies,Niclosamide,Treatment group,Phase 3,0,0,0,0,0,,0.0,0,19.0,reliable,0.27313948894047324
2877,1,0.9896712071778835,NCT04324463,Coronavirus; Severe Acute Respiratory Syndrome,Colchicine,Colchicine,Phase 3,0,0,0,0,0,,0.0,0,18.0,reliable,0.9896712071778835
2878,1,0.9473238520642437,NCT04324463,Coronavirus; Severe Acute Respiratory Syndrome,Aspirin,Aspirin (ASA),Phase 3,0,0,0,0,0,,0.0,0,18.0,reliable,0.9473238520642437
2879,1,0.9906014251021903,NCT04324463,Coronavirus; Severe Acute Respiratory Syndrome,Rivaroxaban,Rivaroxaban,Phase 3,0,0,0,0,0,,0.0,0,18.0,reliable,0.9906014251021903
2880,0,0.31366442492631,NCT04327063,Acute Post-Surgical Pain,Ropivacaine,Ropivacaïne,Phase 3,0,0,0,0,0,,0.0,0,,unscored,0.31366442492631
2881,0,0.07556543710459554,NCT04327401,"Coronavirus Infection; Pneumonia, Viral; Acute Respiratory Distress Syndrome",Dexamethasone,Intervention group,Phase 3,0,0,0,0,0,,0.0,0,18.0,reliable,0.07556543710459554
2882,0,0.24388940058427983,NCT04327843,Schizophrenia; Schizo Affective Disorder,Haloperidol Decanoate,CAE + LAI,Phase 3,0,0,0,0,0,,0.0,0,,unscored,0.24388940058427983
2884,1,0.9714573977656134,NCT04328480,COVID-19,Colchicine,Local standard of care plus colchicine,Phase 3,0,0,0,0,0,,0.0,0,35.0,reliable,0.9714573977656134
2885,1,0.3038042266046516,NCT04329949,Metastatic Pancreatic Ductal Adenocarcinoma,Relacorilant; 25 mg; Nab-paclitaxel,Relacorilant with nab-paclitaxel,Phase 3,1,1,0,0,0,,,0,15.0,reliable,0.3038042266046516
2886,0,0.010444253808499844,NCT04332978,perennial allergic rhinitis,Fluticasone Propionate,Group I,Phase 3,0,0,0,0,0,,0.0,0,54.0,low_confidence,0.010444253808499844
2890,0,0.7720881937054285,NCT04338022,Relapsing Multiple Sclerosis,Teriflunomide,Teriflunomide,Phase 3,0,0,0,0,0,,,0,,unscored,0.7720881937054285
2891,1,0.34556890110884825,NCT04338022,Relapsing Multiple Sclerosis,Evobrutinib,Evobrutinib,Phase 3,0,0,0,0,0,,,0,,unscored,0.34556890110884825
2892,0,0.7720881937054285,NCT04338061,Relapsing Multiple Sclerosis,Teriflunomide,Teriflunomide,Phase 3,0,0,0,0,0,,,0,,unscored,0.7720881937054285
2893,1,0.34556890110884825,NCT04338061,Relapsing Multiple Sclerosis,Evobrutinib,Evobrutinib,Phase 3,0,0,0,0,0,,,0,,unscored,0.34556890110884825
2896,0,0.1654650953513533,NCT04345796,Tricuspid Regurgitation; Right Ventricular Dilatation,Carvedilol,carvedilol alone,Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.1654650953513533
2897,0,0.04349432439129541,NCT04345796,Tricuspid Regurgitation; Right Ventricular Dilatation,Empagliflozin,empagliflozin alone,Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.04349432439129541
2898,0,0.5635835700616144,NCT04349072,hypertrophic cardiomyopathy,Mavacamten,Drug: Mavacamten,Phase 3,0,0,0,0,0,,0.0,0,22.0,reliable,0.5635835700616144
2901,1,0.5149263015797093,NCT04355962,COVID-19; ards,Sevoflurane,Sevoflurane Sedation,Phase 3,0,0,0,0,0,,0.0,0,18.0,reliable,0.5149263015797093
2903,1,0.24756492539760022,NCT04362137,Cytokine Storm (Covid-19); cytokine release syndrome,Ruxolitinib,Ruxolitinib 5 mg,Phase 3,0,0,0,0,0,,0.0,0,18.0,reliable,0.24756492539760022
2905,1,0.9126034899454627,NCT04377711,COVID-19,Ciclesonide,Group 1,Phase 3,0,0,0,0,0,,0.0,0,35.0,reliable,0.9126034899454627
2906,0,0.010495768453341757,NCT04388319,Smoking Cessation,Zonisamide; Bupropion,Combination zonisamide and bupropion with e-cigarette,Phase 3,0,1,0,0,0,,0.0,0,59.0,low_confidence,0.010495768453341757
2907,1,0.994044790377805,NCT04390594,COVID-19,Nafamostat Mesilate,Standard of Care + Nafamostat mesilate,Phase 3,0,0,0,0,0,,,0,35.0,reliable,0.994044790377805
2909,0,0.015765561924693233,NCT04391569,status epilepticus,Ganaxolone,IV ganaxolone active,Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.015765561924693233
2910,1,0.9716747911507391,NCT04393038,COVID-19,Obefazimod,ABX464,Phase 2/3,0,0,0,0,0,,0.0,0,35.0,reliable,0.9716747911507391
2911,1,0.9748242178068827,NCT04394416,COVID-19,Imatinib,Imatinib,Phase 3,0,0,0,0,0,,0.0,0,35.0,reliable,0.9748242178068827
2912,0,0.44999012527007415,NCT04394975,Cell Cancer,sunitinib,Control group,Phase 3,1,0,0,0,0,,0.0,0,15.0,reliable,0.44999012527007415
2914,0,0.022027129357982053,NCT04400201,sedation,Remimazolam Tosilate,Remimazolam Tosilate,Phase 3,0,0,0,0,0,,0.0,0,34.0,reliable,0.022027129357982053
2915,0,0.005054640984790313,NCT04400201,sedation,Propofol,Propofol,Phase 3,0,0,0,0,0,,0.0,0,34.0,reliable,0.005054640984790313
2916,0,0.9851803408807498,NCT04401579,COVID-19,Baricitinib,Remdesivir plus Baricitinib,Phase 3,0,1,0,0,0,,0.0,0,35.0,reliable,0.9851803408807498
2917,0,0.22447391168440545,NCT04409288,Prostate Cancer,Apalutamide; Enzalutamide,Group A,Phase 3,1,1,0,0,0,,0.0,0,22.0,reliable,0.22447391168440545
2918,0,0.005953565269237777,NCT04410198,anemia,Roxadustat,Roxadustat,Phase 3,0,0,0,0,0,,0.0,0,29.0,reliable,0.005953565269237777
2920,0,0.092847351363106,NCT04410978,Multiple Sclerosis,Teriflunomide,Teriflunomide,Phase 3,0,0,0,0,0,,0.0,0,50.0,low_confidence,0.092847351363106
2923,0,0.263052340055925,NCT04414761,IVF; PPOS,GnRH Antagonist,Antagonist group,Phase 3,0,0,0,0,0,,0.0,0,,unscored,0.263052340055925
2925,0,0.006751693758271582,NCT04414800,"Multiple Trauma; Pain, Acute",Ketamine,Ketamine + Standard of Care,Phase 3,0,0,0,0,0,,0.0,0,81.0,low_confidence,0.006751693758271582
2926,0,0.018743952967538186,NCT04414800,"Multiple Trauma; Pain, Acute",Fentanyl,Fentanyl + Standard of Care,Phase 3,0,0,0,0,0,,0.0,0,81.0,low_confidence,0.018743952967538186
2928,0,0.3907827890710087,NCT04420624,"Myocardial Infarction, Acute",Colchicine,Colchicine,Phase 2/3,0,0,0,0,0,,,0,,unscored,0.3907827890710087
2929,1,0.9863310699503757,NCT04421027,COVID-19,Baricitinib,Baricitinib + Standard of Care (SOC),Phase 3,0,0,0,0,0,,0.0,0,35.0,reliable,0.9863310699503757
2930,0,0.5697563999273383,NCT04427618,Postpartum Hemorrhage,Tranexamic acid,Intervention group,Phase 3,0,0,1,0,1,endpoint_surrogate_pass,0.0,0,,unscored,0.15
2931,0,0.022930485495222048,NCT04433390,constipation,Naloxegol,Naloxegol group,Phase 3,0,0,0,0,0,,0.0,0,75.0,low_confidence,0.022930485495222048
2933,1,0.3224922336182784,NCT04438980,Covid-19 Pneumonia,Methylprednisolone,Methylprednisolone Arm,Phase 3,0,0,0,0,0,,0.0,0,18.0,reliable,0.3224922336182784
2934,1,0.970120397614551,NCT04447235,COVID-19,Ivermectin; Losartan,ARM B: Ivermectin plus losartan,Phase 2,0,1,0,0,0,,0.0,0,35.0,reliable,0.970120397614551
2935,0,0.4634545291504547,NCT04451226,hot flashes,Fezolinetant,Fezolinetant,Phase 3,0,0,0,0,0,,0.0,0,62.0,low_confidence,0.4634545291504547
2936,0,0.693590957984779,NCT04456699,Metastatic Colorectal Cancer,Olaparib,Olaparib,Phase 3,1,0,0,0,0,,0.0,0,15.0,reliable,0.693590957984779
2937,1,0.025922790835780966,NCT04459715,Head and Neck Squamous Cell Carcinoma,Xevinapant (Debio 1143),Xevinapant (Debio 1143),Phase 3,1,1,0,0,0,,0.0,0,,unscored,0.025922790835780966
2938,0,0.6455841936766179,NCT04469465,Paroxysmal Nocturnal Hemoglobinuria,Danicopan,Danicopan + C5 Inhibitor,Phase 3,0,1,0,0,0,,0.0,0,29.0,reliable,0.6455841936766179
2939,0,0.0022408667592964597,NCT04476069,Pain Management,Ibuprofen,Ibuprofen,Phase 3,0,0,0,0,0,,0.0,0,81.0,low_confidence,0.0022408667592964597
2940,0,0.1043523460871029,NCT04478266,Advanced Breast Cancer,Letrozole,Letrozole + Palbociclib,Phase 3,1,1,0,0,0,,0.0,0,15.0,reliable,0.1043523460871029
2941,1,0.11208564894936815,NCT04478266,Advanced Breast Cancer,Amcenestrant,Amcenestrant + Palbociclib,Phase 3,1,1,0,0,0,,0.0,0,15.0,reliable,0.11208564894936815
